candidate	collection	pathway	candidate_is_member	candidate_is_leading_edge_datasets	interactor_genes_in_pathway	resistance_consensus_class	gse118713_NES	gse118713_FDR	gse240112_NES	gse240112_FDR	gse111151_NES	gse111151_FDR	gse245601_NES	gse245601_FDR
USP34	reactome	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.7938160415402602	1.0	-1.4816008178372015	0.2337953962792146	1.0452191893047331	0.6036948927969165	1.0397407531540828	0.6791499404917999
USP34	reactome	REACTOME_ABC_TRANSPORTER_DISORDERS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-0.937632497017322	0.9312400326733828	-1.547302535626054	0.2024997059189828	-0.9880826169043648	0.6670548298856384	1.173202835016069	0.4679769503890106
USP34	reactome	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.905360145862238	0.9331007743200748	1.0723045692371007	0.8128205128205128	1.3983063221249652	0.2267187934503459	1.417124814380914	0.2402168197454878
USP34	reactome	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	False		RPS27A	MIXED	0.9799260315659036	0.860576923076923	1.202317894962991	0.6214698246171779	-2.025722919177321	0.0007831520357551	1.3919105480431042	0.2399290237488845
USP34	reactome	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	False		RPS27A;UBA52;UBB;UBC	MIXED	1.5036326642921305	0.1556589029943354	-1.2801095970439182	0.4323955669224212	1.5419484131572738	0.0452275141076345	1.1114287768928623	0.5483630952380952
USP34	reactome	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.0425521606053707	0.7458333333333333	-1.4655598247854236	0.1796609139974173	-0.7860716862514141	0.9910209985020154	-1.1889479118424238	0.3447456956263606
USP34	reactome	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.241168307658002	0.5693550745832114	-0.9469300774171272	0.9924685276409414	-1.4879429267532192	0.1170059571449893	0.7508949418719324	0.950693948520508
USP34	reactome	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.1437787655195093	0.6793559516963773	-0.9837398821237412	0.9432297504572004	-1.4685755349706038	0.1619159038351378	0.8613888310902267	0.8579965850882185
USP34	reactome	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-0.8895830455693093	0.9862028600006596	-1.173962454855298	0.6214698246171779	-1.573956895818001	0.0382201344016065	0.5759212364230947	1.0
USP34	reactome	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-1.0498154243462778	0.7458333333333333	-1.277414538202852	0.432095327431553	-1.6326981724254956	0.0132936861566309	-0.5165836797014183	1.0
USP34	reactome	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	0.6903370692879299	1.0	1.0336638339353217	0.8286739807666261	1.5918720680836855	0.0010872550423	2.46178322718064	3.3896010402596703e-19
USP34	reactome	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	0.8833734568419283	0.9450456006578456	1.2090494645996182	0.6713088797994459	0.7471489683497562	0.9231802911534154	1.5658918700647548	0.1806998877392124
USP34	reactome	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6929455948041958	1.0	-1.1539833303769906	0.6713088797994459	-1.5650194323203015	0.0559776655181509	0.7169932271199253	0.983440726807012
USP34	reactome	REACTOME_AUTOPHAGY	False		RPS27A;UBA52;UBB;UBC	MIXED	1.4646880223103245	0.1273377265607205	1.1115041347769603	0.674429302512794	-1.0502732450911036	0.5799648506151143	1.6707347096757046	0.0035462026723579
USP34	reactome	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	False		RPS27A;UBA52;UBB;UBC	MIXED	0.7526758744267253	1.0	1.3528390744448404	0.4562431986520167	-1.362640661359083	0.2296430049621809	1.4923646325319395	0.1512272865753922
USP34	reactome	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.6857493646980187	1.0	0.7823630211103364	1.0	2.198058074368191	9.773304452822268e-05	2.2758156180467064	6.055519763760335e-06
USP34	reactome	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	False		RPS27A;UBA52;UBB;UBC	MIXED	1.3053764853261651	0.257769157837351	-0.66076395618275	1.0	-1.1230062677695587	0.3519278096800656	1.5723838373963483	0.0091868556630584
USP34	reactome	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	False		UBB	LOW_EVIDENCE	-1.1221141704315485	0.6266890425624259	-0.7409329630284985	1.0	-1.4517336621856978	0.0637998074637455	0.9791927492861586	0.7754629629629629
USP34	reactome	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	False		RPS27A;UBA52;UBB;UBC	MIXED	1.549087632705707	0.1349894120174713	0.7484196985959474	1.0	-0.9140135023079136	0.7919110836677987	-0.9362686832967464	0.8355140987915322
USP34	reactome	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	False		RPS27A;UBA52	MIXED	1.1131811457700498	0.6277471242869167	1.437325320777456	0.1709087271905473	-1.5357125227729722	0.0084658391757826	2.072213495365811	1.4340701420997314e-06
USP34	reactome	REACTOME_CELLULAR_SENESCENCE	False		RPS27A;UBA52;UBB;UBC	MIXED	1.4371911870619691	0.149114252285855	1.3947055239478168	0.2953007910988042	-0.7351461514060161	0.9961166036392002	1.2415143345937203	0.2893686021049123
USP34	reactome	REACTOME_CELL_CYCLE_CHECKPOINTS	False		RPS27A;UBA52;UBB;UBC	STRONG_CONSENSUS	-1.5208690994025194	0.0282348579641783	-1.1553780018612652	0.5092096808738488	-1.7101285024908142	9.773304452822268e-05	-1.4674216356123708	0.0199909574069229
USP34	reactome	REACTOME_CELL_CYCLE_MITOTIC	False		RPS27A;UBA52;UBB;UBC	STRONG_CONSENSUS	-1.6477488575325732	0.0002725745265973	-0.8098656376131769	1.0	-1.450008126938653	0.0016775931648299	-0.9665018438092808	0.8426541427138763
USP34	reactome	REACTOME_CHROMATIN_MODIFYING_ENZYMES	False		ASH1L	MIXED	-0.5547786646349839	1.0	0.7741524429831284	1.0	-1.5712517960080663	0.0039628291183503	-0.8936092946418018	0.9376515184907656
USP34	reactome	REACTOME_CIRCADIAN_CLOCK	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	1.0944069060512185	0.688764291996482	1.1311123006684332	0.696868235930736	0.9078553165260708	0.7866343258614922	1.3922232108351753	0.2353035477263722
USP34	reactome	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	False		RPS27A;UBA52;UBB;UBC	MIXED	1.368872638853588	0.2337187416214493	1.2698678157489478	0.4113544201135442	-1.2923453676647634	0.1336233611421115	-0.9596374088468416	0.8236575519841572
USP34	reactome	REACTOME_CLEC7A_DECTIN_1_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	0.992187393696919	0.860576923076923	-0.910211601935142	1.0	-1.4075077785999774	0.0952993627291823	-0.8569307365499204	0.9376515184907656
USP34	reactome	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	False		RPS27A;UBA52;UBB;UBC	MIXED	-1.0347363960253335	0.8002703264711998	1.1625015467176532	0.696868235930736	0.7784461972640514	0.9311907159133064	1.593592703205237	0.0871682795470315
USP34	reactome	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-0.7241051400112187	1.0	-1.418250430785026	0.2953007910988042	-0.9203044108423564	0.7744740532959328	1.217440919849234	0.4195779866518999
USP34	reactome	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	1.561779183500361	0.2415306889415127	1.575870551744689	0.2589347409435216	1.200130603157646	0.4494314011818381	-1.0575316375568948	0.6537811010002831
USP34	reactome	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6662702833928015	1.0	-1.3840025574178074	0.3198646101742741	-1.5672142874655866	0.0617864923513995	-0.9006000368152558	0.8552037607795523
USP34	reactome	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6693674564064158	1.0	-0.998454894434205	0.921258902109966	-1.0551938119083786	0.5858907931446792	1.4051853166245722	0.2049133832291592
USP34	reactome	REACTOME_DEGRADATION_OF_AXIN	False		RPS27A;UBA52;UBB;UBC	MIXED	0.9321909073143504	0.9331007743200748	-0.6918685156577095	1.0	-1.4272263793417703	0.1263849044067068	0.6076139510922237	1.0
USP34	reactome	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	False		RPS27A;UBA52;UBB;UBC	MIXED	0.7232293063767677	1.0	-0.9509651076125504	0.9939608412477569	-1.5965469118258269	0.0424120182390808	-0.6529842266633072	1.0
USP34	reactome	REACTOME_DEUBIQUITINATION	True		RPS27A;UBA52;UBB;UBC;USP9X	MIXED	0.7259194390652451	1.0	-0.5981368018307835	1.0	-1.4450759830170836	0.012696534758448	-0.9435623891398796	0.8437037037037037
USP34	reactome	REACTOME_DISEASES_OF_METABOLISM	False		RPS27A;UBA52;UBB;UBC	MIXED	-1.068564514227623	0.6497658079625293	1.0213192555026231	0.8479423868312757	1.7432845109959898	0.0001725835896111	-0.9118576997959482	0.9116966887273752
USP34	reactome	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	1.1020156107828258	0.6005494644620566	1.2149306314018824	0.3811816457370259	1.0171827871159052	0.6400750596471674	-1.046790230364102	0.5874643224112341
USP34	reactome	REACTOME_DNA_DAMAGE_BYPASS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.440465182155555	0.2887375206312385	-0.8641624131306975	1.0	-0.9581933199665634	0.7186149158897973	0.9475236650912602	0.8167154457892021
USP34	reactome	REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-0.7110750715449208	1.0	-0.7485574990329081	1.0	-1.380050483363746	0.1580970073516003	0.8027647505386972	0.9376515184907656
USP34	reactome	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.3318014514348218	0.2337187416214493	-0.6958844606352399	1.0	-1.3426193810329206	0.1233596445088251	-1.5421684862365344	0.0391601037712115
USP34	reactome	REACTOME_DNA_REPAIR	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.3646513424618218	0.1464285423073043	-0.6608467092578209	1.0	-1.2096801513129247	0.1140379741376844	-1.3576913905892702	0.0905118504229255
USP34	reactome	REACTOME_DNA_REPLICATION	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.4134880381279944	0.133998898189007	-1.098224838364808	0.7150299682187572	-1.4050874434479976	0.0624455734712392	-1.3169344047008515	0.2749765478424014
USP34	reactome	REACTOME_DNA_REPLICATION_PRE_INITIATION	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-1.302758214887251	0.3311704843752583	-1.186076823572567	0.5417333514173336	-1.6056647962511204	0.0145456050468181	-1.3538699820194455	0.2045194822036731
USP34	reactome	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	False		RPS27A;UBA52;UBB;UBC	MIXED	0.7292724137134694	1.0	-0.8320195352353863	1.0	-1.7755208187521403	0.0049556000010664	-0.6403882041721567	1.0
USP34	reactome	REACTOME_DUAL_INCISION_IN_GG_NER	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.440963843027304	0.2415306889415127	-0.5380493191031778	1.0	-0.7442011239766742	0.9729077253218884	-0.974705892346649	0.7722262861217489
USP34	reactome	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	1.0748593141575138	0.7422437936753951	1.3920812176628778	0.3984208830164357	0.6917914845190445	0.981103552532124	0.8182930060623735	0.9331903624388496
USP34	reactome	REACTOME_EGFR_DOWNREGULATION	False		RPS27A;UBA52;UBB;UBC	MIXED	1.6950436292128463	0.0991998051360459	1.584928851614113	0.2657558633543901	-1.3505962500502575	0.2389082616407447	-0.7541202208407601	0.9570390455531452
USP34	reactome	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	False		RPS27A;UBA52;UBB;UBC	MIXED	0.9118084207574042	0.9331007743200748	1.1473557239351837	0.696868235930736	-1.4537246316294243	0.129293319126936	1.408212996057823	0.270494917830341
USP34	reactome	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.8002852499487081	1.0	0.8319418434611991	1.0	1.994561394124459	0.0019655698925556	2.22033778564755	4.938667956426068e-05
USP34	reactome	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	False		RPS27A;UBA52	MIXED	0.689814394643991	1.0	1.8611362067937791	0.0161175019744858	-2.048279313905136	2.7352640516235305e-05	1.7292924475847078	0.0109048012715036
USP34	reactome	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	False		RPS27A;UBA52	MIXED	1.1337585848711411	0.6133632573201292	1.5494562334771829	0.1951262905730995	-2.0972076297570217	1.0978815245693888e-05	1.5768537042964683	0.0247061333053341
USP34	reactome	REACTOME_FANCONI_ANEMIA_PATHWAY	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.5734489429504324	0.133998898189007	-0.5266034098895166	1.0	-0.684806051202611	0.9910209985020154	-1.4293044004629674	0.2570575975748389
USP34	reactome	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	False		RPS27A;UBA52;UBB;UBC	MIXED	1.1422888611775734	0.6310223266745006	-0.5419352588297502	1.0	-1.475439223022731	0.0781493149400099	-0.8852842795980347	0.8847007481296758
USP34	reactome	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	0.8406983973002877	1.0	-0.670695024111917	1.0	-1.3275237944357168	0.130836271148888	-0.8564769429429828	0.9378042843232718
USP34	reactome	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	False		RPS27A;UBA52;UBB;UBC	MIXED	0.4427573436295488	1.0	-0.9220148065893536	1.0	-1.4858325433520478	0.0863107661582007	-0.7415171848950649	0.98159868729489
USP34	reactome	REACTOME_G2_M_CHECKPOINTS	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.3784223038221273	0.192954463000131	-1.2299863840225935	0.4348970757654146	-1.8703373346133176	0.0003163536389932	-1.610121088858435	0.0199909574069229
USP34	reactome	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.681085205469235	0.1200749363850477	-0.609360327692986	1.0	-0.9968341986665384	0.6700075734381797	1.0867530585059026	0.6547847700824766
USP34	reactome	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-2.035974130057085	0.0035410659886539	-1.1021955356062012	0.7371703398340468	-1.1293146330582502	0.4337349397590361	-1.7240366644813867	0.0257847701914771
USP34	reactome	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.062502844380427	0.725342410243942	-0.8362286624675974	1.0	-0.8178797835411242	0.9351609425535192	1.5831469123241106	0.0652765989392982
USP34	reactome	REACTOME_HIV_INFECTION	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6930160253885416	1.0	-0.495384534897121	1.0	-1.5725449682222674	0.0022605264978112	-0.8402058296225116	0.98629500180782
USP34	reactome	REACTOME_HIV_LIFE_CYCLE	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6263256276342225	1.0	0.5968741756068854	1.0	-1.5804402659746912	0.0104129971907465	-0.8783097198418585	0.9331903624388496
USP34	reactome	REACTOME_HOMOLOGY_DIRECTED_REPAIR	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.755010861344067	0.0246941955196677	-1.0471669112045583	0.8231994261119081	-1.4082000410488518	0.1076830447057169	-1.6316258351852269	0.0237129522243029
USP34	reactome	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	False		RPS27A;UBA52;UBB;UBC	MIXED	0.7523703215299637	1.0	-0.7446539055048087	1.0	-1.6290783969553018	0.0092880310927745	-0.9076262653905623	0.9022835209160108
USP34	reactome	REACTOME_HSF1_ACTIVATION	False		UBB	MIXED	-0.8454196386913366	0.9854312458080332	0.6285786227031148	1.0	-1.636111252700278	0.0643529973497314	1.0217639368224134	0.7085448392554992
USP34	reactome	REACTOME_INFLUENZA_INFECTION	False		RPS27A;UBA52	MIXED	0.7856167060974127	1.0	1.0743434642980332	0.716487974500145	-1.844933419484871	0.0002177354381814	0.8740970148696778	0.9331903624388496
USP34	reactome	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	-1.6890851282377553	0.0717968220941571	-2.433181332461026	2.018814871637276e-08	1.6229439540951371	0.025020135148023	0.846811987521426	0.9210523175472972
USP34	reactome	REACTOME_INTERFERON_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	-1.2389044816759112	0.3258099745176556	-1.8869912587620437	2.2523672528283047e-05	1.2433784410218114	0.1820142311973286	-0.961904190985836	0.8355140987915322
USP34	reactome	REACTOME_IRON_UPTAKE_AND_TRANSPORT	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	1.0939121365135351	0.6858538823483473	1.0334301172870144	0.8714564242542406	1.1763494195816986	0.4131332250324158	1.4580351094431176	0.1547299153636667
USP34	reactome	REACTOME_KEAP1_NFE2L2_PATHWAY	False		RPS27A;UBA52;UBB;UBC	MIXED	1.3003050182884588	0.3689098953037839	-0.673880228991028	1.0	-1.2857397940686748	0.1660606135607595	1.5272792829510764	0.0357986788466776
USP34	reactome	REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	False		RPS27A;UBA52;UBB;UBC	MIXED	0.659966735227451	1.0	1.0164068635823806	0.8724085829498739	-1.6041735215601878	0.0586118863905235	1.1356381224516845	0.578650391524643
USP34	reactome	REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	False		RPS27A;UBA52;UBB;UBC	MIXED	1.0396813612096258	0.7723985957150876	-1.0991305216093057	0.7211335348217477	1.9203041111340893	0.0007831520357551	1.5829887405111749	0.067560539132635
USP34	reactome	REACTOME_MAPK6_MAPK4_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	1.1258636995844389	0.6508525718255131	1.1565585009332455	0.6448576024221782	-1.5889705075901386	0.0192005314321868	0.8297267385582925	0.9376515184907656
USP34	reactome	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	False		RPS27A;UBA52;UBB;UBC	MIXED	1.042843720172656	0.7458333333333333	1.171798923608992	0.432095327431553	-1.2350049613592564	0.1170059571449893	-1.112005362340417	0.4485923313083806
USP34	reactome	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	False		RPS27A;UBA52	SINGLE_DATASET	-0.970954847423392	0.9331007743200748	-0.8158827959128504	1.0	-1.4414739674436108	0.0084658391757826	1.196304401168336	0.2570575975748389
USP34	reactome	REACTOME_METABOLISM_OF_CARBOHYDRATES	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	1.0910367706767885	0.6497658079625293	1.1455179110666154	0.5364456852209496	1.6916042318567948	0.0002590156854377	1.1409011413668686	0.4139036596809509
USP34	reactome	REACTOME_MITOPHAGY	False		RPS27A;UBA52;UBB;UBC	MIXED	1.3978288029251835	0.4105269193280201	1.2544281931223495	0.5906613271038434	-1.03219209833723	0.6383928571428571	1.4221762957087658	0.2125486743484296
USP34	reactome	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.294307765885505	0.3193375404300481	-0.6906212861596178	1.0	-1.1805876755221592	0.2782519280205656	0.8156144300604642	0.9795283063449058
USP34	reactome	REACTOME_MITOTIC_G2_G2_M_PHASES	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-1.2175141281055923	0.4147358665430955	-1.0169657656155378	0.8637063815010373	-1.5570985240741138	0.0072245587148078	-0.6911058797586112	1.0
USP34	reactome	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.2546873105660248	0.2415306889415127	-1.0995971511980336	0.674429302512794	-1.511242958306957	0.005968936014452	-1.2673117444419946	0.2248332455329265
USP34	reactome	REACTOME_M_PHASE	False		RPS27A;UBA52;UBB;UBC	STRONG_CONSENSUS	-1.482857543180451	0.0322974358686322	-0.918744583946274	1.0	-1.560910810328504	0.0010772243199799	-0.9573460901419444	0.8409968786013354
USP34	reactome	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	False		RPS27A;UBA52;UBB;UBC	MIXED	0.6742221137218142	1.0	-1.083537186745107	0.7689063296615014	-1.5068983096427155	0.0942569686266088	-0.6242315450806961	1.0
USP34	reactome	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-0.6764741909168268	1.0	-1.6770441384406551	0.1651306690415579	-0.9287313280399144	0.7696023092642078	1.5783007345905136	0.0830416666829223
USP34	reactome	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	1.243489038994971	0.2337187416214493	1.260747815842875	0.2361091648096387				
USP34	reactome	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	False		RPS27A;SMG1;UBA52	MIXED	0.7507399866880962	1.0	1.4859479035127654	0.1709087271905473	-1.8302068080025895	0.0009479728473962	1.3305705711733855	0.1837711118147605
USP34	reactome	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.9567159800681456	0.8784125905168827	1.0474405936579507	0.8556102104111473	1.576942524531413	0.0913694795615083	1.2448245403655032	0.4620979371747445
USP34	reactome	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.8442266744489358	0.9854312458080332	1.1875969590674436	0.6713088797994459	1.5304815565208294	0.1313340697028387	1.3625575208031548	0.3091419899926175
USP34	reactome	REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	0.7165208948147529	1.0			1.2871529285101628	0.3874085028030992	1.537519564487545	0.201764698092654
USP34	reactome	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	False		RPS27A;UBA52;UBB;UBC	MIXED	1.1761156511176425	0.5939717946354502	-0.7634337573794446	1.0	-1.3476490926429248	0.129293319126936	1.5094969316765974	0.0676494776722101
USP34	reactome	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	-1.0036446785601094	0.8305907626208378	-0.500565655145998	1.0	-1.2988437348215216	0.1466741884199189	-1.0108177357121235	0.7131248855520967
USP34	reactome	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	False		RPS27A;UBA52;UBB;UBC	MIXED	-0.6166299770851641	1.0	0.6581836246710775	1.0	2.091780148370019	0.0003214818522352	2.371335647245948	9.345415242781668e-07
USP34	reactome	REACTOME_ONCOGENE_INDUCED_SENESCENCE	False		RPS27A;UBA52;UBB;UBC	LOW_EVIDENCE	0.7688195129876964	1.0	1.1793723998223482	0.6779551481071862	0.7290449150651068	0.9592927819749336	1.5277238081159716	0.1255461462656231
USP34	reactome	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	False		RPS27A;UBA52;UBB;UBC	SINGLE_DATASET	-0.6829659892981101	1.0	-1.1450479590041605	0.6639225282017253	-1.6111070750121392	0.0324370265795742	-0.9944401553738926	0.7571781561859521
USP34	reactome	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	False		RPS27A;UBA52;UBB;UBC	MIXED	0.9740091111774326	0.8784125905168827	1.399241258093452	0.3928203742015531	-0.890184472294715	0.8239916186485071	1.2922567078303806	0.2933149280220864
USP34	reactome	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	False		RPS27A;UBA52;UBB;UBC	MIXED	1.391719495375458	0.4311175337186898	1.145082641074012	0.7039980928601451	-0.6978728894844856	0.9882291846979402	1.6067667202173983	0.0878340752749776
USP34	reactome	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	False		RPS27A;UBA52;UBB;UBC	MIXED	1.26028595891649	0.5309508223549627	-1.0423062981482651	0.8498538324420677	1.6950542650420075	0.0145151727525107	1.3368286661166984	0.270494917830341
USP34	reactome	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	False		RPS27A;UBA52;UBB;UBC	MIXED	0.8029325784423688	1.0	-1.001303468666997	0.9269005847953216	1.2436669801173863	0.3695126606438478	1.6907266438539292	0.0400898740991686
USP34	reactome	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	True		RPS27A;UBA52;UBB;UBC;USP9X	not_in_resistance_consensus_table								
USP34	reactome	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	False		RPS27A;UBA52;UBB;UBC	DIRECTIONAL_CONSENSUS	-1.495780678697915	0.1669632841325064	-1.037035183169527	0.8556102104111473	-1.800320240238274	0.009544151070283	-1.4384519806119849	0.1494140961631002
USP34	reactome	REACTOME_PROTEIN_UBIQUITINATION	False		RPS27A;UBA52;UBB;UBC;USP9X	MIXED	1.15324140524162	0.6277471242869167	1.3864519645054276	0.3984208830164357	-1.0728566530517138	0.5577249153581468	0.848220934180733	0.9210523175472972
