gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
SLC5A1	4.559506904344302	0.793305067497937	2.75735761596697e-05	0.0159989004639993	sign(log2fc)*-log10(p_value)
STARD4	4.495035938891008	1.70460585106613	3.19863040454129e-05	0.0174344742686316	sign(log2fc)*-log10(p_value)
MSMO1	4.390473303490299	0.939377728675089	4.06936547830909e-05	0.0203321324606515	sign(log2fc)*-log10(p_value)
HSD17B7	4.36757328685739	0.749278493841791	4.28969794810237e-05	0.0208537289168966	sign(log2fc)*-log10(p_value)
RDH11	4.2508461445945755	0.590690716798955	5.6124677099614e-05	0.0246223065119697	sign(log2fc)*-log10(p_value)
GPT2	4.180987874739225	0.731438502575054	6.59192299270357e-05	0.0275741671790137	sign(log2fc)*-log10(p_value)
UNC5B	4.129300630696415	0.916192478170105	7.42504977401807e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
IDH1	4.112186444694602	0.663697618227911	7.72348940824716e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
AP005121.1	4.103562935403112	1.73727549462462	7.87838254290457e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
ERG28	4.1011351539060446	0.542347021205522	7.92254739768157e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
LSS	4.095254097458141	0.755323281853643	8.03056131807661e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
NEU1	4.09222400149541	0.586547989202108	8.08678689273449e-05	0.0287533590331424	sign(log2fc)*-log10(p_value)
PNLIPRP3	4.075479885785153	3.18081262063041	8.40465932118696e-05	0.0290720398481134	sign(log2fc)*-log10(p_value)
PHGDH	4.034101895683969	1.02020518647602	9.24481243481462e-05	0.030647225425761	sign(log2fc)*-log10(p_value)
BEX2	4.028204882355667	0.851372512151741	9.37119807870604e-05	0.030647225425761	sign(log2fc)*-log10(p_value)
BEX5	4.0043760749485395	0.924411410931839	9.89974310735365e-05	0.0317976212985661	sign(log2fc)*-log10(p_value)
HMOX1	3.8538768793802776	0.676678214705358	0.0001399984155813	0.0401574753686743	sign(log2fc)*-log10(p_value)
MT1H	3.8304474740620993	2.71679907928631	0.0001477585177975	0.0401574753686743	sign(log2fc)*-log10(p_value)
OLMALINC	3.8272319604336156	0.707326483544033	0.0001488565809495	0.0401574753686743	sign(log2fc)*-log10(p_value)
HDAC5	3.8188072536409594	0.524046396576924	0.0001517723806436	0.0401574753686743	sign(log2fc)*-log10(p_value)
MANF	3.8186834203027216	0.874064188304494	0.0001518156627047	0.0401574753686743	sign(log2fc)*-log10(p_value)
AC034213.1	3.8097062561295845	2.17767723943317	0.0001549864546761	0.040402048699415	sign(log2fc)*-log10(p_value)
FADS1	3.785522670178209	0.812225485580204	0.0001638616523246	0.0408158227138244	sign(log2fc)*-log10(p_value)
LPIN1	3.7754282171705085	0.687923741708176	0.0001677149522299	0.0408158227138244	sign(log2fc)*-log10(p_value)
HMGCR	3.7748984600435804	0.849589292763347	0.0001679196575761	0.0408158227138244	sign(log2fc)*-log10(p_value)
DNASE2	3.7038510565086877	0.419353670866841	0.0001977647768136	0.0443324631976268	sign(log2fc)*-log10(p_value)
TCEAL9	3.698828933700046	0.816731625437426	0.0002000649759811	0.0443324631976268	sign(log2fc)*-log10(p_value)
KCTD14	3.6902062684102575	0.932650674319202	0.0002040768450325	0.0443324631976268	sign(log2fc)*-log10(p_value)
GCAT	3.6891587800686074	0.657167874037907	0.0002045696583867	0.0443324631976268	sign(log2fc)*-log10(p_value)
CDK2AP2	3.676704189671327	1.08912977913388	0.0002105211871241	0.0445487599153286	sign(log2fc)*-log10(p_value)
SHMT2	3.668917854878251	0.490990560265061	0.0002143295958925	0.0446449072393955	sign(log2fc)*-log10(p_value)
ACSS2	3.649542335014339	0.570397563801862	0.0002241081574563	0.0452925104288539	sign(log2fc)*-log10(p_value)
WBP2	3.640971651859508	0.432169877881987	0.0002285747998434	0.0456819436087105	sign(log2fc)*-log10(p_value)
PSAT1	3.6330903744039578	1.15918402273898	0.0002327606844488	0.045806833023983	sign(log2fc)*-log10(p_value)
CHAC1	3.6275117375179033	1.18620240413575	0.0002357698474447	0.045806833023983	sign(log2fc)*-log10(p_value)
PCK2	3.6158752926098883	0.632559457234904	0.0002421724343542	0.045806833023983	sign(log2fc)*-log10(p_value)
LARP6	3.615808394803801	0.670566206536301	0.0002422097409585	0.045806833023983	sign(log2fc)*-log10(p_value)
RPS6KA2	3.611757234896952	0.527893713119227	0.0002444796781176	0.045806833023983	sign(log2fc)*-log10(p_value)
SLC30A1	3.588888552049184	1.21376383220927	0.0002576982373227	0.0477857545847785	sign(log2fc)*-log10(p_value)
NUPR1	3.5783396065765976	0.822005472854858	0.0002640343272593	0.0479604223176955	sign(log2fc)*-log10(p_value)
ADM2	3.574075736014285	0.706631891547735	0.0002666393635275	0.0479604223176955	sign(log2fc)*-log10(p_value)
SDF2L1	3.532449884229606	0.816595180508959	0.0002934608125946	0.0509974071343451	sign(log2fc)*-log10(p_value)
AL355607.2	3.5125891383894174	1.167907345876	0.0003071926791495	0.0525971187255515	sign(log2fc)*-log10(p_value)
HMGB2	3.506876695605454	0.537553352757918	0.0003112599937493	0.0525971187255515	sign(log2fc)*-log10(p_value)
UST	3.488613645054814	0.879518858324591	0.0003246282831643	0.0540296033484063	sign(log2fc)*-log10(p_value)
AC069185.1	3.4793467356526797	1.20262000044282	0.0003316295826365	0.0541182802779496	sign(log2fc)*-log10(p_value)
C2CD4B	3.474924805823624	0.742860412327959	0.0003350234404265	0.0541182802779496	sign(log2fc)*-log10(p_value)
TRIB3	3.472396724462481	1.00813513024943	0.0003369793401417	0.0541182802779496	sign(log2fc)*-log10(p_value)
SC5D	3.467669776644347	0.59312695540616	0.0003406671234129	0.0542263676887426	sign(log2fc)*-log10(p_value)
GK	3.4620132504542616	0.639817285906549	0.000345133209058	0.0543332470482901	sign(log2fc)*-log10(p_value)
MT1E	3.4591952343098487	1.95412799099667	0.0003473799638935	0.0543332470482901	sign(log2fc)*-log10(p_value)
MT1F	3.4544185905478586	1.26828767031662	0.0003512217556336	0.0544455722735568	sign(log2fc)*-log10(p_value)
ST6GALNAC4	3.427890605437039	0.485729607453467	0.0003733441877283	0.0567721845167357	sign(log2fc)*-log10(p_value)
AC092687.3	3.4252761676552423	0.821192193299844	0.0003755984854334	0.0567721845167357	sign(log2fc)*-log10(p_value)
FADS2	3.4186752596119145	1.00632752709378	0.0003813508690153	0.0571042734486407	sign(log2fc)*-log10(p_value)
WFS1	3.414322571040979	0.51022362280498	0.0003851921509706	0.0571042734486407	sign(log2fc)*-log10(p_value)
TMEM159	3.4073542337261005	0.461682452880713	0.0003914224818297	0.0571042734486407	sign(log2fc)*-log10(p_value)
WIPI1	3.401348954702227	0.749825449263106	0.0003968725350762	0.0571042734486407	sign(log2fc)*-log10(p_value)
FNIP2	3.3968986257518865	0.391149970800343	0.0004009602999937	0.0571042734486407	sign(log2fc)*-log10(p_value)
TDRKH-AS1	3.3946220464641357	0.736774944160678	0.0004030676594976	0.0571042734486407	sign(log2fc)*-log10(p_value)
CREB3L2	3.3944864034294935	0.764882050565971	0.000403193569132	0.0571042734486407	sign(log2fc)*-log10(p_value)
RTN4R	3.3768544302701975	0.659496127815449	0.000419899705198	0.0579776562807166	sign(log2fc)*-log10(p_value)
AC010719.1	3.370688305599594	1.8183057037581	0.0004259039759791	0.0579776562807166	sign(log2fc)*-log10(p_value)
UPP1	3.3686771780233915	0.390044394456489	0.0004278808225147	0.0579776562807166	sign(log2fc)*-log10(p_value)
PRR15	3.367846438465691	0.52139341968113	0.0004287000770186	0.0579776562807166	sign(log2fc)*-log10(p_value)
ALDH1L2	3.361454082366923	1.19839032333544	0.0004350567564269	0.0583982528197814	sign(log2fc)*-log10(p_value)
AARS	3.3489217413129206	0.629962243738804	0.0004477939881681	0.0592473617247831	sign(log2fc)*-log10(p_value)
PIP4P1	3.34244051523204	0.445476638569895	0.0004545267889077	0.0592473617247831	sign(log2fc)*-log10(p_value)
UAP1L1	3.3418492164487046	0.438056182233375	0.0004551460557711	0.0592473617247831	sign(log2fc)*-log10(p_value)
GOT1	3.339274918352556	0.580096046913359	0.0004578519641821	0.0592473617247831	sign(log2fc)*-log10(p_value)
MKNK2	3.317533144722088	0.492193772852747	0.0004813565161703	0.0618439975454023	sign(log2fc)*-log10(p_value)
AC009088.3	3.3042322703863953	1.59065350957247	0.000496326803797	0.0633151079425389	sign(log2fc)*-log10(p_value)
AL590483.1	3.295101210062644	1.61562886350453	0.0005068725705021	0.0637560624169412	sign(log2fc)*-log10(p_value)
CDKN1C	3.269222585196232	0.640186763720212	0.0005379939784419	0.0659186458218525	sign(log2fc)*-log10(p_value)
PAIP2B	3.259835640863491	0.512455267361582	0.0005497488874536	0.0659186458218525	sign(log2fc)*-log10(p_value)
GALK2	3.256093753435421	0.516301594310936	0.0005545059959088	0.0659186458218525	sign(log2fc)*-log10(p_value)
FLCN	3.237348051447968	0.673377613191207	0.0005789645178214	0.0678892467565653	sign(log2fc)*-log10(p_value)
SLC33A1	3.2303832197161513	0.604931160672763	0.0005883242912422	0.0678892467565653	sign(log2fc)*-log10(p_value)
FTL	3.2300331461778664	0.612362892360627	0.0005887987154069	0.0678892467565653	sign(log2fc)*-log10(p_value)
LINC00365	3.2225809293354453	1.2111711875876	0.0005989893085409	0.068138553913362	sign(log2fc)*-log10(p_value)
TMEM38B	3.2212495657501488	0.476926237727999	0.000600828374414	0.068138553913362	sign(log2fc)*-log10(p_value)
TCEAL8	3.2060726297868625	0.409561612483155	0.0006221962226958	0.0687867739641377	sign(log2fc)*-log10(p_value)
SOX8	3.2040001443011445	0.988379701261575	0.0006251724850523	0.0687867739641377	sign(log2fc)*-log10(p_value)
AC002456.1	3.1989915803985505	0.936624620740826	0.000632424111968	0.0687867739641377	sign(log2fc)*-log10(p_value)
AL117339.5	3.193721302708707	1.17763030699151	0.0006401455005791	0.0687867739641377	sign(log2fc)*-log10(p_value)
CDKN2D	3.1881160094140313	0.441402808308739	0.0006484611924539	0.0687867739641377	sign(log2fc)*-log10(p_value)
OTOS	3.1799894047372494	2.34981727961002	0.000660709566808	0.0694981460712081	sign(log2fc)*-log10(p_value)
AC024597.1	3.17374248018248	0.942965405011336	0.0006702819428507	0.0696899497459863	sign(log2fc)*-log10(p_value)
VEGFB	3.1551730860550706	0.420134026746335	0.0006995631327884	0.0709913847246899	sign(log2fc)*-log10(p_value)
PCAT6	3.151962745365804	0.556213116793766	0.0007047535215164	0.0709913847246899	sign(log2fc)*-log10(p_value)
BET1	3.15138963850354	0.602737942684651	0.0007056841474203	0.0709913847246899	sign(log2fc)*-log10(p_value)
PRRC1	3.1278682915558935	0.663948129098698	0.0007449578629482	0.0733293410140969	sign(log2fc)*-log10(p_value)
ETV2	3.127229862771425	0.76017723695367	0.0007460537835981	0.0733293410140969	sign(log2fc)*-log10(p_value)
SERP1	3.118622398957936	0.675898634229101	0.0007609876365784	0.0741040408390211	sign(log2fc)*-log10(p_value)
SLC7A8	3.1138153229821643	0.494091345895276	0.0007694575706706	0.0741040408390211	sign(log2fc)*-log10(p_value)
NUCB2	3.109552162704701	0.965466049917166	0.0007770479826809	0.0741040408390211	sign(log2fc)*-log10(p_value)
ARHGEF2	3.1051281767256427	0.604027142628528	0.0007850039160746	0.0741040408390211	sign(log2fc)*-log10(p_value)
P4HB	3.1036641646603718	0.548587110761802	0.0007876546392765	0.0741040408390211	sign(log2fc)*-log10(p_value)
MT1X	3.1035277955356864	1.71835076340457	0.0007879020028597	0.0741040408390211	sign(log2fc)*-log10(p_value)
SLC6A9	3.098776844574632	0.582338911993767	0.0007965685495656	0.0741040408390211	sign(log2fc)*-log10(p_value)
ETV5	3.0985431381779494	0.784391023873746	0.0007969973214521	0.0741040408390211	sign(log2fc)*-log10(p_value)
SLC30A2	3.0921365919039	1.42500460637337	0.0008088414668144	0.0746083664799549	sign(log2fc)*-log10(p_value)
KLHL21	3.0879899965475186	0.516163903667704	0.0008166011805707	0.0749398236475841	sign(log2fc)*-log10(p_value)
C14orf28	3.0823129266555505	0.765327675610905	0.00082734581293	0.0755404524729559	sign(log2fc)*-log10(p_value)
QPRT	3.077128606112232	0.642160539326062	0.000837281304216	0.0756155470713254	sign(log2fc)*-log10(p_value)
TBC1D17	3.070219893573241	0.450623913958268	0.0008507071959545	0.0756155470713254	sign(log2fc)*-log10(p_value)
DNAJB9	3.0662475944125727	1.21667035051276	0.0008585239312816	0.0756155470713254	sign(log2fc)*-log10(p_value)
LURAP1L	3.064593775017444	0.439542688668696	0.0008617994745995	0.0756155470713254	sign(log2fc)*-log10(p_value)
WARS	3.0500925536773766	0.427601802143299	0.0008910610214616	0.0770553586203408	sign(log2fc)*-log10(p_value)
ABTB1	3.0437077902102097	0.49560565420502	0.0009042576879338	0.0773863301591551	sign(log2fc)*-log10(p_value)
CHPF	3.0437077248736206	0.606662063973747	0.0009042578239731	0.0773863301591551	sign(log2fc)*-log10(p_value)
BBC3	3.039967629942361	0.437525894940913	0.0009120788184459	0.0773863301591551	sign(log2fc)*-log10(p_value)
C12orf49	3.0389760724098345	0.60766232272914	0.0009141636062123	0.0773863301591551	sign(log2fc)*-log10(p_value)
WDR45	3.0358807094211793	0.401953105127408	0.0009207024325378	0.0773863301591551	sign(log2fc)*-log10(p_value)
RAB40B	3.018171608142369	0.474091823817122	0.0009590216065847	0.079499784118245	sign(log2fc)*-log10(p_value)
EIF4EBP1	3.016539074871735	0.640247213742918	0.0009626333978531	0.079499784118245	sign(log2fc)*-log10(p_value)
IGFL2-AS1	3.0161362917223706	1.20382006834295	0.0009635265990869	0.079499784118245	sign(log2fc)*-log10(p_value)
DCAF11	3.011511177416603	0.395729424997431	0.0009738427212619	0.0799840594855661	sign(log2fc)*-log10(p_value)
ARMCX1	3.00826117707523	0.789611778747251	0.0009811577145408	0.0800950706196988	sign(log2fc)*-log10(p_value)
PRSS16	3.0069606723359548	1.02278471837548	0.0009841002172098	0.0800950706196988	sign(log2fc)*-log10(p_value)
UBALD2	2.990579253506295	0.584514184050659	0.0010219290538529	0.0813388827569006	sign(log2fc)*-log10(p_value)
TIMM10B	2.980674468905728	0.36606997337855	0.0010455035964481	0.0828434942260455	sign(log2fc)*-log10(p_value)
TUBE1	2.9747760984884426	0.501609954018929	0.0010597999666493	0.0836079912286081	sign(log2fc)*-log10(p_value)
PPM1E	2.9674797633431647	1.47265708518435	0.0010777554722912	0.0842627781642547	sign(log2fc)*-log10(p_value)
KAT2B	2.9658634245711633	0.737212711724354	0.0010817740903923	0.0842627781642547	sign(log2fc)*-log10(p_value)
VLDLR	2.959307817111018	0.510725174395298	0.0010982271674527	0.0842627781642547	sign(log2fc)*-log10(p_value)
EPOR	2.9577344057975328	0.931846647173929	0.0011022131655161	0.0842627781642547	sign(log2fc)*-log10(p_value)
ASNS	2.9514997843695836	0.826959938588644	0.001118150379754	0.0842915366000201	sign(log2fc)*-log10(p_value)
TMEM50B	2.95057197254181	0.363526821713245	0.0011205417113244	0.0842915366000201	sign(log2fc)*-log10(p_value)
MT1M	2.948963522027706	1.86100343867784	0.001124699437594	0.0842915366000201	sign(log2fc)*-log10(p_value)
NATD1	2.945672752826935	0.810902231807314	0.0011332539648467	0.0845802450858842	sign(log2fc)*-log10(p_value)
TNFSF9	2.9365973770006137	0.77360215768979	0.0011571845404381	0.0853703293566241	sign(log2fc)*-log10(p_value)
PDIA4	2.933594200392146	0.722587497978398	0.0011652142832982	0.0853703293566241	sign(log2fc)*-log10(p_value)
HK2	2.9331909520357673	0.54520636226927	0.0011662967031133	0.0853703293566241	sign(log2fc)*-log10(p_value)
CCDC149	2.9324286926947973	0.601245575068371	0.0011683455460984	0.0853703293566241	sign(log2fc)*-log10(p_value)
KIF1A	2.9235139923537554	0.706186330384715	0.0011925758421305	0.0864954099693627	sign(log2fc)*-log10(p_value)
C5orf47	2.915035515072105	1.10534361340184	0.001216086549308	0.0870594706638898	sign(log2fc)*-log10(p_value)
FICD	2.913742171629822	0.784736129995554	0.0012197134934842	0.0870594706638898	sign(log2fc)*-log10(p_value)
ZBED3	2.910714263641155	0.619980888468644	0.0012282470687729	0.0870664249119483	sign(log2fc)*-log10(p_value)
ERLEC1	2.9075233717917244	0.783277686773152	0.0012373046019293	0.0870664249119483	sign(log2fc)*-log10(p_value)
RUNDC3B	2.906388976889573	0.760617516559133	0.0012405407166126	0.0870664249119483	sign(log2fc)*-log10(p_value)
SMPDL3A	2.896917356384099	0.571058564048531	0.0012678931153022	0.0883937731199251	sign(log2fc)*-log10(p_value)
SSR3	2.8935529880590742	0.5572873765288	0.0012777533019948	0.088737253447801	sign(log2fc)*-log10(p_value)
PLEKHF1	2.8911351961841567	0.518409295901435	0.0012848866115541	0.0888894441616292	sign(log2fc)*-log10(p_value)
IER3IP1	2.8877095902265	0.381650422237332	0.0012950615508432	0.0892500847318669	sign(log2fc)*-log10(p_value)
SEL1L3	2.881564993350469	0.538992040463872	0.0013135149091718	0.089909021298307	sign(log2fc)*-log10(p_value)
ULBP1	2.8811997159753666	0.904553756918102	0.0013146201479654	0.089909021298307	sign(log2fc)*-log10(p_value)
AC114947.2	2.8772889408503217	1.3463631274555	0.0013265116214483	0.0901687291460579	sign(log2fc)*-log10(p_value)
GMPPB	2.8756392818088368	0.735233316306434	0.0013315599316167	0.0901687291460579	sign(log2fc)*-log10(p_value)
PI4K2A	2.8733915245980146	0.404976510178987	0.0013384694880745	0.0901687291460579	sign(log2fc)*-log10(p_value)
PGM3	2.8643212606128867	0.855802440821978	0.0013667174498095	0.0904222363863464	sign(log2fc)*-log10(p_value)
ZNF667-AS1	2.8619484803131665	0.43851677843967	0.0013742049851686	0.0904222363863464	sign(log2fc)*-log10(p_value)
GMPPA	2.860823183744082	0.453472738084974	0.0013777702925057	0.0904222363863464	sign(log2fc)*-log10(p_value)
SBF1	2.859350796719918	0.320343014923131	0.0013824492692636	0.0904222363863464	sign(log2fc)*-log10(p_value)
MLEC	2.8506423895816178	0.396389084808708	0.0014104497247726	0.091066503827401	sign(log2fc)*-log10(p_value)
N4BP3	2.849177015054555	0.419652111564717	0.0014152168310069	0.091066503827401	sign(log2fc)*-log10(p_value)
PARM1	2.8477907260018926	0.637785265779228	0.0014197414894024	0.091066503827401	sign(log2fc)*-log10(p_value)
MNT	2.8463085955019647	0.474726370096477	0.001424594963131	0.091066503827401	sign(log2fc)*-log10(p_value)
RGS9	2.8452384967439106	0.363986720782642	0.0014281094838866	0.091066503827401	sign(log2fc)*-log10(p_value)
AC005487.1	2.8416519907424433	1.02577884552926	0.0014399519797294	0.091066503827401	sign(log2fc)*-log10(p_value)
RWDD2A	2.840469102353832	0.905186439227931	0.0014438793246508	0.091066503827401	sign(log2fc)*-log10(p_value)
BLOC1S3	2.839769086056581	0.475351132941392	0.0014462085139841	0.091066503827401	sign(log2fc)*-log10(p_value)
AC006942.1	2.835413044337759	0.892855052403624	0.0014607872030837	0.091066503827401	sign(log2fc)*-log10(p_value)
GTPBP2	2.832146311611705	0.818011810107992	0.0014718165713494	0.091066503827401	sign(log2fc)*-log10(p_value)
SLC1A4	2.8307511457324774	0.33218753155646	0.0014765523674239	0.091066503827401	sign(log2fc)*-log10(p_value)
SLC7A1	2.8297393204164876	0.394867549955436	0.0014799964701391	0.091066503827401	sign(log2fc)*-log10(p_value)
INPP5K	2.8293988885615184	0.390423680372453	0.0014811570546937	0.091066503827401	sign(log2fc)*-log10(p_value)
MYDGF	2.828007197685313	0.573003687122529	0.0014859110156593	0.091066503827401	sign(log2fc)*-log10(p_value)
TMEM140	2.8111385253195293	1.05975537952596	0.0015447616339904	0.0935543013824447	sign(log2fc)*-log10(p_value)
BHLHE40	2.7863805051556754	0.396496871665285	0.0016353830600515	0.0978558134416458	sign(log2fc)*-log10(p_value)
MCFD2	2.7858056076327857	0.443561897172612	0.0016375493326255	0.0978558134416458	sign(log2fc)*-log10(p_value)
AP003392.3	2.779638370578941	1.67016515473013	0.0016609693919415	0.0984008401924071	sign(log2fc)*-log10(p_value)
CISD2	2.77766008865445	0.470235516413053	0.0016685526357193	0.0984008401924071	sign(log2fc)*-log10(p_value)
DAB2	2.7750606431332696	0.417184281696654	0.0016785696130533	0.098668077222189	sign(log2fc)*-log10(p_value)
HYOU1	2.771615566916124	0.781840786691351	0.0016919379553399	0.0991299283475551	sign(log2fc)*-log10(p_value)
CCNO	2.766056389635162	0.729211666444293	0.0017137347784251	0.0997571115195271	sign(log2fc)*-log10(p_value)
UNC5B-AS1	2.7626612880379033	1.40840477090044	0.0017271844206155	0.0999709252886412	sign(log2fc)*-log10(p_value)
ARMCX6	2.7569963698704334	0.325460089458588	0.0017498613150982	0.100238074760103	sign(log2fc)*-log10(p_value)
ALG2	2.74760337083571	0.405985734884344	0.0017881198699007	0.101396084611158	sign(log2fc)*-log10(p_value)
FAM129A	2.746286722635655	0.676367193599463	0.001793549128877	0.101396084611158	sign(log2fc)*-log10(p_value)
LIPE	2.745664887310135	0.632170532667316	0.0017961190234712	0.101396084611158	sign(log2fc)*-log10(p_value)
HSPBAP1	2.7451468664712	0.814187782235946	0.0017982626892177	0.101396084611158	sign(log2fc)*-log10(p_value)
PCSK9	2.741673809639391	2.93696550548684	0.0018127010668967	0.1018907940321	sign(log2fc)*-log10(p_value)
SLC31A1	2.737215558580569	0.438139859195016	0.0018314051934762	0.102500908438516	sign(log2fc)*-log10(p_value)
CMTM8	2.736375148515765	0.33696024249084	0.0018349526056152	0.102500908438516	sign(log2fc)*-log10(p_value)
SPCS3	2.732404841573312	0.506385054489841	0.0018518045993563	0.103122010305333	sign(log2fc)*-log10(p_value)
STXBP1	2.7257213244110927	0.369798345850437	0.0018805231130082	0.104076828411321	sign(log2fc)*-log10(p_value)
PRSS8	2.712745488830625	0.366317203838765	0.0019375571049118	0.105339750410388	sign(log2fc)*-log10(p_value)
SLC30A3	2.7121767227080427	0.874571061175666	0.0019400962547776	0.105339750410388	sign(log2fc)*-log10(p_value)
PAXIP1-AS2	2.710119210410009	0.634331958817018	0.0019493094562435	0.105339750410388	sign(log2fc)*-log10(p_value)
FKBP11	2.710022697134108	0.749023881355575	0.0019497426994812	0.105339750410388	sign(log2fc)*-log10(p_value)
CKAP4	2.6996865481062726	0.450895795788574	0.0019967029146757	0.106798613531227	sign(log2fc)*-log10(p_value)
TMEM125	2.6987632191056594	0.5422009504079	0.0020009525079236	0.106798613531227	sign(log2fc)*-log10(p_value)
MT2A	2.6867091317493164	1.46807484763847	0.0020572679876471	0.108484084734488	sign(log2fc)*-log10(p_value)
AL731684.1	2.6850246062825507	1.59455146519656	0.002065263138694	0.108484084734488	sign(log2fc)*-log10(p_value)
CKS1B	2.6837067551711233	0.544421520506879	0.0020715396240773	0.108484084734488	sign(log2fc)*-log10(p_value)
C1orf54	2.6799465313795823	0.409339209223387	0.0020895533725724	0.108941439166555	sign(log2fc)*-log10(p_value)
CCPG1	2.674036823122364	0.447599920723509	0.0021181815304695	0.110114830024726	sign(log2fc)*-log10(p_value)
AC009686.2	2.6717324884581495	0.957980295836681	0.0021294503155315	0.110363702070338	sign(log2fc)*-log10(p_value)
ADAMTS17	2.6705532305663824	0.644941480172136	0.0021352403580629	0.110363702070338	sign(log2fc)*-log10(p_value)
SEC61A1	2.6679047823934408	0.500766885454052	0.0021483014303743	0.110404471810225	sign(log2fc)*-log10(p_value)
SURF4	2.6669397764822653	0.504737614269693	0.0021530802811806	0.110404471810225	sign(log2fc)*-log10(p_value)
SLC6A6	2.664197364906074	0.54947669204968	0.0021667192166014	0.110404471810225	sign(log2fc)*-log10(p_value)
CRELD2	2.6599845884514175	0.554849858292517	0.0021878392611156	0.110485439505463	sign(log2fc)*-log10(p_value)
AC013652.2	2.659955182765777	1.64471238833543	0.0021879874027437	0.110485439505463	sign(log2fc)*-log10(p_value)
ABHD4	2.6587278479716763	0.537525616636132	0.0021941794942286	0.110485439505463	sign(log2fc)*-log10(p_value)
SIRT2	2.657356080354198	0.381146138242865	0.0022011210121873	0.110485439505463	sign(log2fc)*-log10(p_value)
NDRG4	2.6497374642018934	0.574555426021762	0.0022400748792907	0.111654846903476	sign(log2fc)*-log10(p_value)
EDEM1	2.6459797705986943	0.481036793124082	0.0022595410170048	0.111654846903476	sign(log2fc)*-log10(p_value)
HERPUD1	2.639080689367583	1.17083144958961	0.002295722076789	0.113024081233224	sign(log2fc)*-log10(p_value)
AC093157.2	2.636121419214757	0.740905636741644	0.0023114184779064	0.113024081233224	sign(log2fc)*-log10(p_value)
SSR1	2.6340412794606465	0.447043744761024	0.0023225160319459	0.113024081233224	sign(log2fc)*-log10(p_value)
NDUFA4L2	2.6319924748607777	0.923218693829004	0.0023334984950971	0.113024081233224	sign(log2fc)*-log10(p_value)
AC037198.2	2.6316559647387177	1.43947714900977	0.0023353072911927	0.113024081233224	sign(log2fc)*-log10(p_value)
AC020659.1	2.631175193099307	0.803443233530043	0.0023378939489626	0.113024081233224	sign(log2fc)*-log10(p_value)
PDIA6	2.630078917485343	0.498377110549019	0.0023438028742977	0.113024081233224	sign(log2fc)*-log10(p_value)
SLC50A1	2.623664355918641	0.373758107512957	0.0023786779354232	0.113488806430924	sign(log2fc)*-log10(p_value)
SSR2	2.617760264365891	0.61806959225802	0.0024112360919098	0.11413395680311	sign(log2fc)*-log10(p_value)
MMAB	2.6139827865120644	0.41958391106712	0.0024323004126567	0.114672076569982	sign(log2fc)*-log10(p_value)
