dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
gse111151	hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.7064055212866915	6.474384783534841e-05	0.000345818944778904	172	64	CD40;HLA-DQA1;LCP2;RSAD2;CMPK2;CASP1;CASP4;HELZ2;OAS2;TAP1;HLA-B;MVP;IFI44;PTGS2;IRF1;ST3GAL5;OGFR;CASP8;PFKP;IL10RA;OASL;TNFAIP2;ICAM1;HIF1A;STAT4;HLA-DMA;IFIT3;RNF31;KLRK1;TAPBP;PSMB8;NFKB1;TOR1B;CDKN1A;PLSCR1;SECTM1;IRF8;SERPING1;DHX58;PARP14;B2M;TNFAIP3;CSF2RB;NLRC5;PSMB10;HLA-A;IL15RA;CD69;NFKBIA;EIF4E3;P2RY14;ZNFX1;SRI;TRIM21;HLA-DRB1;IRF9;IFIT2;MX1;SAMD9L;CASP3;STAT3;LATS2;MYD88;RBCK1
gse111151	hallmark	HALLMARK_MYOGENESIS	1.6998428374163894	6.151243888918298e-05	0.000345818944778904	160	70	SCHIP1;CKB;AGRN;SORBS3;PRNP;COL6A2;DAPK2;CHRNG;TPM2;ACSL1;CACNG1;PLXNB2;HBEGF;VIPR1;IGFBP3;CAMK2B;ITGB1;MAPK12;COL1A1;KLF5;TNNT1;KCNH2;MEF2C;EPHB3;TSC2;SPHK1;MAPRE3;LPIN1;LDB3;ATP6AP1;ERBB3;ACTN2;MEF2D;MYH9;CTF1;CRAT;EIF4A2;GAA;CDKN1A;ITGB5;PSEN2;GNAO1;BIN1;APP;REEP1;CLU;BDKRB2;PGAM2;WWTR1;ADCY9;CD36;SPEG;CHRNB1;ACHE;MYH3;SOD3;TCAP;PICK1;BAG1;PTP4A3;CSRP3;KIFC3;COL3A1;CNN3;SCD;ITGB4;FDPS;SPDEF;PDLIM7;SIRT2
gse111151	hallmark	HALLMARK_HYPOXIA	1.6989583385989184	0.00010427323509433133	0.00047396925042877876	178	81	GPC4;ETS1;P4HA2;ERO1A;GPC1;NR3C1;IGFBP3;S100A4;SDC3;CXCR4;B3GALT6;SCARB1;GYS1;P4HA1;PAM;NDST2;RORA;PFKP;PNRC1;ALDOC;VLDLR;CP;JUN;EXT1;INHA;GBE1;BCAN;PDK1;SLC25A1;MYH9;FAM162A;ENO2;NDST1;GAA;CDKN1A;CDKN1C;GAPDH;TGM2;PHKG1;COL5A1;TNFAIP3;GCNT2;PGM1;ACKR3;AK4;LOX;LDHA;PGF;GPC3;SLC2A1;EFNA1;ENO1;AMPD3;HS3ST1;PGAM2;TPI1;FOSL2;CSRP2;FOS;ZNF292;CITED2;ANKZF1;HSPA5;CHST3;ALDOA;TIPARP;ZFP36;SDC4;HK2;BNIP3L;SRPX;IRS2;RRAGD;ANXA2;ADORA2B;SLC6A6;TGFB3;KIF5A;PFKL;SELENBP1;F3
gse111151	hallmark	HALLMARK_APICAL_JUNCTION	1.6857028712346473	0.00011846819547151107	0.0004936174811312962	165	43	LAMB3;GNAI1;NLGN2;CDH3;TNFRSF11B;CDH11;SORBS3;ADRA1B;BMP1;PCDH1;CDSN;ADAM9;LAMA3;CD276;CLDN7;MPZL2;VASP;SDC3;ITGB1;ITGA3;VCL;PKD1;SIRPA;SLIT2;KCNH2;RRAS;CLDN18;CDH1;ICAM1;MYL9;ACTN1;CADM2;MPZL1;MAPK11;CDH4;ACTN2;EPB41L2;GNAI2;MYH9;NF2;PTEN;CRAT;INPPL1
gse111151	hallmark	HALLMARK_COAGULATION	1.678600647451574	0.0004716291438446498	0.0014738410745145307	96	21	LRP1;P2RY1;HPN;MMP15;TMPRSS6;OLR1;BMP1;HTRA1;MMP11;ADAM9;FURIN;PROS1;CPQ;RAPGEF3;DUSP6;FGG;KLKB1;THBD;CRIP2;LGMN;FYN
gse111151	hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.649935597603829	0.0002479250439068392	0.0008854465853815685	173	74	LAMB3;TNC;OLR1;PTPRE;MYC;JUNB;EGR2;EGR1;DRAM1;HBEGF;JAG1;STAT5A;FJX1;TLR2;TAP1;CD83;PTGS2;SERPINB8;LDLR;IRF1;PTGER4;BCL6;F2RL1;PNRC1;TNFAIP2;ICAM1;SPHK1;TRIB1;SLC16A6;JUN;ZC3H12A;IL18;MARCKS;NFKB1;CD44;PANX1;LITAF;CDKN1A;ETS2;KLF4;TNFAIP3;ICOSLG;CSF1;IL15RA;CD69;ACKR3;NFKBIA;CCNL1;EFNA1;MXD1;CEBPD;GEM;NR4A2;GADD45A;IER2;FOSL2;IFIT2;FOS;NFKB2;HES1;ATP2B1;TIPARP;SIK1;ID2;SMAD3;ZFP36;GCH1;SDC4;GFPT2;BCL3;PDE4B;IRS2;KDM6B;INHBA
gse111151	hallmark	HALLMARK_KRAS_SIGNALING_UP	1.64620496102286	0.0003377041583786522	0.0011256805279288406	153	49	DOCK2;IGF2;ETS1;SEMA3B;GALNT3;MMP11;PCSK1N;TSPAN7;ERO1A;MPZL2;HBEGF;IGFBP3;FUCA1;SLPI;EPHB2;ETV5;CROT;CXCR4;NRP1;TRIB2;KIF5C;PTGS2;NIN;VWA5A;DUSP6;ACE;CCSER2;CA2;RBP4;MAP7;F2RL1;IL10RA;SPRY2;TRIB1;IKZF1;PRRX1;PEG3;BTC;PSMB8;SDCCAG8;GPNMB;GADD45G;IRF8;KLF4;SCN1B;TNFAIP3;PRDM1;NAP1L2;MAFB
gse111151	hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	1.64274675641737	0.003657559970792761	0.007619916605818253	58	24	TNFRSF21;PDGFC;IFNGR1;TLR2;TNFRSF1A;IL10RB;LTBR;IRF1;TNFRSF12A;IL1R1;IL17RA;JUN;CD44;IL18R1;CSF2RB;CSF1;IL15RA;IL13RA1;IL3RA;IRF9;CD36;STAT3;OSMR;MYD88
gse111151	hallmark	HALLMARK_ALLOGRAFT_REJECTION	1.6279160130678574	0.0006703227287198525	0.001971537437411331	123	33	CD40;HLA-DQA1;SRGN;LCP2;TGFB2;ETS1;EIF4G3;IL11;FLNA;IFNGR1;TLR2;TAP1;HLA-E;GALNT1;HLA-DRA;ICAM1;HIF1A;NLRP3;STAT4;LYN;HLA-DMA;ACVR2A;IL18;TAPBP;F2R;IRF8;B2M;ICOSLG;PSMB10;CSF1;HLA-A;GBP2;AKT1
gse111151	hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.6233711906993151	0.0001351052916379549	0.0005196357370690573	188	45	CXCL14;PGR;CISH;AREG;EGR3;IGFBP4;CYP26B1;MAPK13;MYB;TOB1;SIAH2;RABEP1;ACOX2;IGSF1;FKBP4;MYOF;FARP1;KCNK5;TNNC1;NPY1R;PTGES;ALDH3B1;SNX10;PDCD4;ARL3;TFAP2C;GLA;BCL2;PDLIM3;CALCR;SCNN1A;FKBP5;SLC22A5;JAK2;TMPRSS3;CXCL12;TFF3;NRIP1;ABHD2;KRT13;ADD3;PDZK1;DCXR;CCND1;TFF1
gse111151	hallmark	HALLMARK_INFLAMMATORY_RESPONSE	1.6096659225520882	0.001185330904292489	0.0027462607786466007	139	56	CD40;LAMP3;HPN;OLR1;AHR;PTPRE;LCP2;MYC;HBEGF;ITGB8;LPAR1;TLR2;CYBB;P2RX4;PSEN1;ITGA5;FZD5;LDLR;IRF1;PTGER4;IL10RA;IL1R1;ICAM1;HIF1A;SPHK1;NLRP3;LYN;ACVR2A;IL18;CD55;TAPBP;NFKB1;ATP2A2;FFAR2;SCARF1;GABBR1;CDKN1A;SCN1B;IL18R1;ICOSLG;CSF1;IL15RA;CD69;NFKBIA;EMP3;ATP2C1;GPC3;MXD1;SRI;BDKRB1;GP1BA;TNFSF15;C5AR1;TLR1;ATP2B1;OSMR
gse111151	hallmark	HALLMARK_COMPLEMENT	1.5872823671817238	0.000990890821533618	0.0027462607786466007	158	47	LRP1;MMP15;TMPRSS6;OLR1;LCP2;ADAM9;CTSL;MMP13;CASP1;CASP4;NOTCH4;CPQ;ZEB1;PSEN1;DUSP6;LGALS3;IRF1;CA2;KLKB1;CD59;LGMN;SPOCK2;FYN;CD46;CP;LYN;S100A9;CD55;GPD2;C3;ACTN2;GNAI2;KCNIP3;DGKG;PLSCR1;FN1;F7;SERPING1;LIPA;TNFAIP3;KCNIP2;CTSH;APOBEC3F;LAMP2;CLU;CASP9;SIRT6
gse111151	hallmark	HALLMARK_P53_PATHWAY	1.560369233505743	0.0012083547426045042	0.0027462607786466007	188	48	ZBTB16;PTPRE;TM7SF3;STOM;DRAM1;SEC61A1;PLXNB2;HBEGF;FUCA1;S100A4;CASP1;ZNF365;JAG2;EPHA2;CYFIP2;NHLH2;TAP1;SDC1;VWA5A;ST14;CLCA2;ERCC5;TSPYL2;SPHK1;RAP2B;PERP;JUN;GM2A;PDGFA;F2R;FAM162A;EPHX1;XPC;MKNK2;ABHD4;CEBPA;CDKN1A;KLF4;SERPINB5;KIF13B;WRAP73;TRAF4;VDR;APP;BLCAP;MXD1;GADD45A;CGRRF1
gse111151	hallmark	HALLMARK_UV_RESPONSE_UP	1.4853020952544382	0.004646755747461239	0.009293511494922479	144	49	CCNE1;HLA-F;JUNB;NPTX2;FURIN;CYB5R1;NPTXR;PPT1;HYAL2;PLCL1;CREG1;CLCN2;RPN1;TAP1;BSG;IRF1;KCNH2;CA2;RET;DGAT1;ONECUT1;ICAM1;CYP1A1;LYN;EPCAM;GLS;EPHX1;ENO2;LHX2;COL2A1;RXRB;CDKN1C;MAPK8IP2;AQP3;NFKBIA;TUBA4A;FGF18;EIF5;SPR;STARD3;MGAT1;SLC25A4;FOS;CLTB;CASP3;MSX1;POLR2H;ALDOA;HSPA13
gse111151	hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.4831882339443774	0.01062201024114593	0.018967875430617735	89	27	LAMP3;HLA-C;RSAD2;CMPK2;CASP1;HELZ2;TAP1;IFI44;IRF1;OGFR;CASP8;OASL;IFIT3;RNF31;PSMB8;PLSCR1;PARP9;DHX58;PARP14;B2M;CSF1;GBP2;TRIM21;IRF9;IFIT2;MX1;SAMD9L
gse111151	hallmark	HALLMARK_G2M_CHECKPOINT	-1.4728575376849924	0.0011858790810154278	0.0027462607786466007	190	96	EWSR1;SMC1A;LIG3;PAFAH1B1;RASAL2;EFNA5;CUL1;EZH2;HMGB3;PTTG3P;NASP;CDC25B;DDX39A;SNRPD1;DBF4;ORC5;SUV39H1;CDKN1B;ODF2;CHMP1A;CCND1;DKC1;CCNB2;POLA2;CBX1;PRPF4B;KIF22;NOLC1;CUL3;ATRX;CDC20;RBM14;SMC2;CHEK1;SS18;CKS2;KPNA2;PTTG1;SMARCC1;RAD23B;HNRNPD;TRA2B;UBE2C;PBK;KIF4A;NCL;CTCF;CENPA;CKS1B;PRC1;PRMT5;KIF2C;RAD21;GINS2;SRSF1;SAP30;TROAP;MEIS2;CUL4A;CDC27;CDKN2C;AURKA;ILF3;KIF23;TACC3;HUS1;UCK2;RACGAP1;INCENP;XPO1;NUSAP1;MAPK14;LMNB1;HMMR;CCNA2;STMN1;GSPT1;PLK4;WRN;ESPL1;BIRC5;RPA2;SYNCRIP;CENPF;PML;CCNT1;SRSF2;TOP2A;CDC25A;CENPE;STIL;KATNA1;NUP50;AURKB;PLK1;TMPO
gse111151	hallmark	HALLMARK_HEME_METABOLISM	1.4673377502021034	0.005739071619864092	0.010627910407155725	166	42	MPP1;P4HA2;ELL2;HTRA2;NR3C1;XK;MINPP1;SLC30A1;AGPAT4;CROCCP2;SPTB;BSG;ENDOD1;DMTN;LRP10;CA2;KLF3;NFE2L1;FBXO34;KHNYN;BCAM;SLC25A37;GLRX5;PIGQ;GDE1;CPOX;ACSL6;TRIM58;NCOA4;C3;FOXJ2;SLC10A3;MFHAS1;ABCB6;CLCN3;LMO2;KEL;AQP3;TFDP2;SLC2A1;LAMP2;TNS1
gse111151	hallmark	HALLMARK_TGF_BETA_SIGNALING	1.4630535415218033	0.025596325095649887	0.04266054182608314	51	24	JUNB;ID3;FURIN;LTBP2;SKI;ACVR1;BCAR3;SMAD6;ID1;CDH1;SLC20A1;BMPR2;ARID4B;CDKN1C;CTNNB1;BMPR1A;SPTBN1;ENG;WWTR1;PPM1A;SKIL;ID2;SMAD3;HIPK2
gse111151	hallmark	HALLMARK_GLYCOLYSIS	1.4525835154472633	0.0054156306457514266	0.010414674318752743	191	58	AGRN;SLC16A3;GPC4;QSOX1;EXT2;FUT8;P4HA2;SPAG4;ERO1A;GPC1;PLOD2;HS6ST2;CHPF;IGFBP3;SDC3;CXCR4;PLOD1;B3GALT6;GYS1;SDC1;B4GALT4;P4HA1;PAM;IDUA;GLCE;PFKP;VLDLR;EXT1;COG2;CHST1;FAM162A;CD44;ENO2;ALG1;PKM;CHPF2;COL5A1;ABCB6;AK4;LDHA;GPC3;IL13RA1;LCT;ENO1;NOL3;PYGL;PGAM2;B3GAT1;IDH1;TPI1;ZNF292;CITED2;ANKZF1;ANG;HSPA5;GMPPB;ALDOA;B4GALT7
gse111151	hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-1.3287980809418438	0.015798018309376615	0.027237962602373475	183	64	SLC25A6;IDH3A;SLC25A5;AIFM1;NDUFA5;LDHB;RHOT1;PDHA1;SDHC;CPT1A;IDH3G;ETFA;MRPL35;HSD17B10;DLD;SURF1;FXN;ECH1;NDUFB2;PRDX3;MRPL15;PDHB;COX5A;CS;LRPPRC;ATP6V1C1;ATP6V1G1;TIMM8B;PDHX;HCCS;ISCA1;CYCS;NDUFA2;COX8A;NDUFA8;DLAT;PMPCA;MDH2;COX15;NDUFA9;UQCR10;DECR1;SDHA;TIMM13;NDUFS1;MRPS11;NDUFB6;BCKDHA;VDAC1;NDUFS6;OGDH;COX7B;NDUFB3;TOMM22;SDHD;IDH2;NDUFS2;MPC1;MRPS15;POLR2F;NDUFA1;TIMM10;NDUFB7;NDUFC1
gse111151	hallmark	HALLMARK_PEROXISOME	1.2351449398880505	0.1168	0.1800411522633745	99	23	SLC27A2;ABCC8;ACSL1;FADS1;DHCR24;SLC23A2;ACSL4;ABCD1;MVP;HSD11B2;ABCB9;RDH11;STS;PEX6;PEX14;DHRS3;CRAT;RXRG;HSD17B11;CADM1;HSD3B7;IDH1;SLC25A4
gse111151	hallmark	HALLMARK_ANDROGEN_RESPONSE	1.2306581257821863	0.11326860841423948	0.1800411522633745	96	28	ABCC4;ITGAV;ELL2;FADS1;DHCR24;KLK3;MAF;STK39;MAP7;CAMKK2;ACTN1;KLK2;SPCS3;NCOA4;IQGAP2;RAB4A;LIFR;B2M;HSD17B14;AKT1;TMEM50A;NKX3-1;ELK4;TMPRSS2;LMAN1;PTK2B;ANKH;SLC26A2
gse111151	hallmark	HALLMARK_KRAS_SIGNALING_DN	1.2149301095591831	0.11882716049382716	0.1800411522633745	136	32	CLSTN3;ZBTB16;TEX15;SLC25A23;TGFB2;CHRNG;CACNG1;RSAD2;ATP6V1B1;CCR8;FGFR3;HSD11B2;SPHK2;ZC2HC1C;RIBC2;RGS11;COPZ2;IDUA;GPRC5C;ALOX12B;MFSD6;PNMT;ADRA2C;TNNI3;SNCB;COL2A1;SPTBN2;MTHFR;ARHGDIG;CYP39A1;SLC30A3;KRT4
gse111151	hallmark	HALLMARK_DNA_REPAIR	-1.1455824290500844	0.15083798882681565	0.22182057180414066	145	45	UPF3B;NME1;TSG101;RRM2B;RPA3;NELFCD;AGO4;AK1;ALYREF;SURF1;SSRP1;TAF6;NUDT21;USP11;GTF3C5;RAD51;TARBP2;DDB2;ERCC8;PRIM1;POLA2;GTF2A2;DCTN4;GTF2F1;STX3;EDF1;RFC2;TP53;NT5C;RALA;DGUOK;RBX1;POLR3GL;HPRT1;SNAPC5;BOLA2;TAF13;NELFE;TAF12;POLA1;VPS37B;POLB;POLR2J;POLR2K;POLR2G
gse111151	hallmark	HALLMARK_NOTCH_SIGNALING	1.116334815081355	0.2906574394463668	0.4152249134948097	31	8	NOTCH3;JAG1;FZD5;ST3GAL6;NOTCH2;DTX4;APH1A;PSEN2
gse111151	hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.0813318320475434	0.32432432432432434	0.4158004158004158	44	5	JUNB;PRNP;ABCC1;MBP;PFKP
gse111151	hallmark	HALLMARK_XENOBIOTIC_METABOLISM	1.072852511121763	0.31155015197568386	0.4158004158004158	165	58	ABCC3;TGFB2;SPINT2;SLC1A5;DHRS7;PROS1;EPHA2;CYFIP2;CROT;VTN;CYP2E1;ATOH8;TNFRSF1A;CYP27A1;CA2;SLC12A4;BCAR1;RBP4;IL1R1;PINK1;CYP1A1;TDO2;GAD1;ATP2A2;EPHX1;ABHD6;IRF8;ETS2;TMEM97;PGD;PSMB10;ASL;GCNT2;DDT;ANGPTL3;COMT;FBLN1;IDH1;TAT;SLC35D1;CD36;DDAH2;GSS;NPC1;ID2;GCH1;ITIH4;MCCC2;SLC46A3;NDRG2;SLC6A6;LPIN2;ALDH2;GSTM4;F10;XDH;PGRMC1;FMO3
gse111151	hallmark	HALLMARK_SPERMATOGENESIS	-1.07072507512317	0.2994791666666667	0.4158004158004158	96	25	ALOX15;NPY5R;PAPOLB;STRBP;BRAF;IFT88;EZH2;DCC;ACRBP;STAM2;RAD17;DMC1;HSPA1L;ACRV1;DBF4;CSNK2A2;CFTR;CCNB2;PEBP1;YBX2;TALDO1;CRISP2;SNAP91;SYCP1;JAM3
gse111151	hallmark	HALLMARK_MTORC1_SIGNALING	1.0571689605020487	0.32223903177004537	0.4158004158004158	193	45	IGFBP5;TM7SF2;FADS2;ERO1A;CALR;PLOD2;SLC1A5;FADS1;DHCR24;FKBP2;CXCR4;CYP51A1;HSP90B1;M6PR;RPN1;SERPINH1;P4HA1;RDH11;LDLR;LGMN;EDEM1;VLDLR;CANX;DHCR7;GBE1;PDK1;SLC1A4;ATP2A2;CDKN1A;TMEM97;GAPDH;PGM1;AK4;LDHA;TUBA4A;GSK3B;SLC2A1;SSR1;ENO1;SYTL2;SQLE;SC5D;IDH1;USO1;TPI1
gse111151	hallmark	HALLMARK_APOPTOSIS	1.0560027606922648	0.3374233128834356	0.4217791411042945	140	45	TGFB2;TGFBR3;IGF2R;CASP1;PPT1;CASP4;IFNGR1;TAP1;DNAJC3;PSEN1;LGALS3;IRF1;DPYD;DFFA;ERBB2;CASP8;TNFRSF12A;AIFM3;JUN;SLC20A1;GUCY2D;IL18;ERBB3;F2R;CD44;ENO2;CDKN1A;LEF1;PSEN2;GPX4;CD69;CTNNB1;APP;CLU;CASP9;GADD45A;SC5D;RHOT2;CASP3;BCL2L1;LUM;ANKH;TIMP3;GCH1;HGF
gse111151	hallmark	HALLMARK_BILE_ACID_METABOLISM	1.0404245488106365	0.3746031746031746	0.45683313975996903	91	30	SLC27A2;PIPOX;FADS2;ACSL1;FADS1;DHCR24;SLC23A2;CROT;BCAR3;ABCD1;CYP27A1;PEX6;AR;SLC22A18;CYP39A1;RXRG;HSD17B6;HSD17B11;LIPE;HSD3B7;IDH1;CYP46A1;NPC1;ABCA3;OPTN;ATXN1;SLC29A1;NR3C2;ABCA2;ALDH1A1
gse111151	hallmark	HALLMARK_PROTEIN_SECRETION	-0.9604854050225746	0.5416666666666666	0.6298449612403101	95	16	ABCA1;AP2B1;VAMP4;EGFR;TSG101;BET1;GLA;SCRN1;RAB9A;VAMP7;ARFGEF1;RAB14;YKT6;ATP7A;CTSC;KRT18
gse111151	hallmark	HALLMARK_APICAL_SURFACE	-0.954523933669843	0.49754901960784315	0.5923202614379085	37	10	PKHD1;HSPB1;ATP6V0A4;EFNA5;LYPD3;CX3CL1;BRCA1;RTN4RL1;ADIPOR2;CD160
gse111151	hallmark	HALLMARK_FATTY_ACID_METABOLISM	-0.9351470880763078	0.6629213483146067	0.7205666829506595	143	22	ME1;AUH;HSPH1;S100A10;EHHADH;SMS;ACSM3;PDHA1;SDHC;ACOT2;CPT1A;IDH3G;HSD17B4;ECI2;HSD17B10;HSDL2;SLC22A5;DLD;METAP1;ECH1;REEP6;PDHB
