dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
gse245601_track_b	go_bp	GOBP_NAD_CATABOLIC_PROCESS	1.1961043445968442	0.2280334728033473	0.4610388009359367	16	5	ENO2;PGAM1;ENO3;HK2;TPI1
gse245601_track_b	go_bp	GOBP_ACTION_POTENTIAL	-1.1960031111932772	0.16822429906542055	0.3953271028037383	80	15	CACNA1D;KCNQ3;DLG1;MTOR;SCN8A;TMEM161B;DSP;SLMAP;TNF;KCND3;NUP155;RNF207;ANK3;DSC2;AKAP9
gse245601_track_b	go_bp	GOBP_DETERMINATION_OF_ADULT_LIFESPAN	-1.1957391591978412	0.19391634980988592	0.42703915031945994	23	10	RAD54B;WRN;MSH6;TFCP2L1;PRDM2;LARGE1;ZMPSTE24;CGAS;SCN2A;NAGLU
gse245601_track_b	go_bp	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	-1.19550804633918	0.2188679245283019	0.452916676149942	37	12	SKIL;SFRP1;STK3;BRCA1;DDX3X;FAF1;RAF1;THBS1;RFFL;BMPR1B;MADD;ATF3
gse245601_track_b	go_bp	GOBP_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS	1.1945737827078449	0.21336206896551724	0.446616024025811	18	4	UPP1;NTHL1;SMUG1;TYMP
gse245601_track_b	go_bp	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	-1.1943613340615384	0.2188679245283019	0.452916676149942	37	15	THRB;TTC8;SOX9;PTPRM;LARGE1;FJX1;MAN2A1;RBP4;SAMD11;STAT3;PROM1;NAGLU;ZHX2;AHI1;NECTIN3
gse245601_track_b	go_bp	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1.1941900343688892	0.1179245283018868	0.3221330068501382	141	29	CD74;MTURN;GPR137B;CEACAM1;FSTL3;HLA-DRB1;TGFB1;EVI2B;IRF7;TMEM64;CSF1;ROR2;CEBPB;CTNNBIP1;ISG15;DLL1;ZFPM1;HAX1;LIF;HSPA1A;ETS1;NDFIP1;ID2;CIB1;FAM210B;B2M;HMGB2;PITHD1;NFKBIA
gse245601_track_b	go_bp	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	-1.194168988800304	0.1958174904942966	0.42792981521396917	23	10	SCAF8;SCAF4;WDR82;PCF11;ZMPSTE24;POLR2A;TTF2;DHX9;MTERF1;XRN2
gse245601_track_b	go_bp	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-1.1940481340883118	0.07792207792207792	0.25918247439986575	321	102	UBR3;SKIL;OTUD7B;SETD2;E2F8;FOXC1;RRN3;XRCC2;LEF1;TERF2;CUL3;FUT8;STK3;INPP5B;BPTF;EDN1;YTHDC1;SP3;NSUN2;SPECC1;CHD7;RUNDC1;SUPT6H;SMAD4;CHD8;HES1;TGFBR2;KIDINS220;BIRC6;C2CD3;BMPR1A;DIAPH3;ZNF568;LIG4;NBN;GRHL2;MED1;POLG2;TGFB3;PDGFB;RBBP8;LATS1;GINS4;EPB41L5;LATS2;KDM4C;TBX3;NCAPG2;GINS1;CNOT1;MBNL1;BCL2L11;NPM2;MYO1E;CTR9;MAPK1;MYH9;GGNBP2;PALB2;TRAF6;CSF2;MAN2A1;EPAS1;GATA6;CHEK1;ZBED6;ATP7A;ARNT2;SLC35E2B;GATA2;ZNF335;BRCA2;TAF8;NASP;PLOD3;VPS54;CPT2;GPI;HEY2;FGFR1;SMG9;RDH10;AMOT;ZNF830;TTLL1;PLCG1;PKD2;OVOL2;SEC24C;TENT5C;GATA3;CMIP;ARNT;HIF1A;NCOA1;ADAM10;PHF6;FBXW8;TBL1XR1;MSX1;VEGFA;NOTCH2
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.1935361369713258	0.19874476987447698	0.4294038447350948	22	5	IL33;TGFB1;CUEDC2;TWIST1;HLA-F
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	1.1935317832823	0.20512820512820512	0.43821704862230126	38	10	DDIT4;NUPR1;TGFB1;IER3;SELENOS;PGP;INPP5K;FLCN;GIT1;TIGAR
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1.193479696181099	0.060649938652791356	0.23040200238087968	332	64	SFN;BEX3;PID1;TRIB3;CEACAM1;RGS14;BEX2;TGFB1;BEX1;MFHAS1;ARPP19;DUSP1;DBI;CDKN1A;CTDSP2;UCHL1;CALM3;FKBP8;CBLC;MAPT;PKIB;ISG15;AKT1S1;SPRY2;CDKN2A;MICAL1;SOCS3;BAX;ZFYVE28;INPP5K;PRNP;BAK1;PKN1;CHP1;SNTA1;HINT2;BEX4;DTNBP1;FLCN;APOE;PTK6;GSTP1;HMG20B;PARD6A;HSPA1A;SQSTM1;MAD2L2;SMPD1;ENSA;RTRAF;PLPP3;CALM2;FXYD1;RPS3;MYADM;CDK5;CIB1;TSPO;BAG2;TESK1;DUSP3;LGALS3;G6PD;VPS28
gse245601_track_b	go_bp	GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	-1.1934318109527573	0.2366412213740458	0.4705890699269279	16	9	ERBB4;BMPR1A;GATA6;MAPK14;HEY2;FGFR1;FGFR2;TGFBR3;ZFPM2
gse245601_track_b	go_bp	GOBP_BONE_RESORPTION	1.1930451807767681	0.18619246861924685	0.4164448238804667	40	8	GPR137B;SNX10;ADAM8;IL6;TMEM64;DEF8;LTBP3;RAB7A
gse245601_track_b	go_bp	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	1.1928650489502874	0.06872037914691943	0.24407828245660515	217	41	PID1;UCP2;KCNMA1;CHCHD10;GLRX;BNIP3L;POPDC3;KCNG1;BNIP3;NLGN2;CALM3;MAPT;BAX;FKBP1B;PPIF;RANGRF;BAK1;SNTA1;KCNJ11;KCNK12;SLC25A33;CHRNA5;BAD;P2RX4;ATP1A4;FXYD1;BCL2L1;TUSC2;PINK1;CDK5;TSPO;SOD2;SUMO1;MLLT11;KCNH2;KCNC4;SOD1;UBB;PYCR1;DCN;CLIC1
gse245601_track_b	go_bp	GOBP_OOCYTE_MATURATION	-1.192845749236088	0.22727272727272727	0.4605863716909198	20	7	EDN1;TUT7;FBXO5;AURKA;TUT4;TRIP13;BRCA2
gse245601_track_b	go_bp	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1.1927645811805216	0.17219917012448133	0.3997397514865328	42	7	CD74;CCL5;ADAM8;TSC22D3;ARG2;BAX;BMP4
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	-1.191951457772563	0.24045801526717558	0.4738295815495097	16	4	ROCK2;IKBKB;TNF;MASTL
gse245601_track_b	go_bp	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	1.191738518063013	0.16942148760330578	0.39610084909876353	45	10	TMEM38B;GSTO1;CALM3;FKBP1B;STC1;RANGRF;TMEM38A;P2RX4;CALM2;SUMO1
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	-1.1915866700565483	0.19961977186311788	0.430751847334816	23	6	U2AF2;SRSF4;RBMX;PTBP3;SRSF6;DYRK1A
gse245601_track_b	go_bp	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	-1.1915492275330948	0.22452830188679246	0.45800035896170327	37	10	TGFB2;PICALM;RABGEF1;SHOC2;NUP62;NF1;RASGRP1;MAPKAP1;SYDE2;RASGEF1A
gse245601_track_b	go_bp	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	1.1915389278013062	0.1936127744510978	0.42664446316102544	26	8	UPP1;NME4;UCK2;UPRT;CDA;NME3;UCK1;CAD
gse245601_track_b	go_bp	GOBP_ACIDIC_AMINO_ACID_TRANSPORT	1.1911422921513009	0.1953781512605042	0.4276814703153989	33	10	STXBP1;SLC6A6;PRAF2;ARL6IP1;SLC7A11;DTNBP1;SLC25A22;SLC1A4;GIPC1;BEST1
gse245601_track_b	go_bp	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	-1.191048250098422	0.13884007029876977	0.35312103869168204	160	55	TGFB2;ESR1;BRIP1;FOXC1;ZFX;SFRP1;NRIP1;LRP2;NUP107;CD2AP;PGR;ADAM32;ADAMTS1;SMAD4;SOX9;HSD17B4;WNT5A;NCOA4;CGA;CYP1B1;RARA;SIRT1;ARID4A;ARID4B;DACH1;RRM1;TMF1;CASP2;UBE3A;BMPR1B;BCL2L11;IRX5;CTNNA1;DHX37;EIF2B4;ACVR2A;TLR3;TAF4;TFAP2C;GATA6;SAFB2;WDR48;TNFSF10;BRCA2;NASP;KIT;SF1;EIF2B5;CSDE1;SIX4;RDH10;LFNG;ATRX;PLEKHA1;FER
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	-1.1908850363167476	0.16970802919708028	0.39610084909876353	64	23	CLASP2;LIMA1;EPS8;DIAPH3;TNF;SCAF8;CAMSAP2;APC;SCAF4;SPTBN2;TPX2;VIL1;ADD1;SPTAN1;WASHC2C;ATXN7;TMOD2;AVIL;PLEKHH2;TMOD3;TTBK2;RDX;TWF1
gse245601_track_b	go_bp	GOBP_TYPE_I_INTERFERON_PRODUCTION	-1.1906708527507364	0.16785714285714284	0.3947959556340459	100	32	PLCG2;POLA1;SETD2;CUL3;ITCH;DDX3X;POLR3B;RIOK3;POLR3A;RAB2B;TLR2;ZC3HAV1;TRIM38;IRF1;PTPN11;MORC3;CHUK;TBK1;IFIH1;TRAF6;TLR3;CGAS;POLR3F;ARRDC4;DHX9;TRIM21;MAVS;POLR3C;TRIM56;CYLD;USP22;PPM1B
gse245601_track_b	go_bp	GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	1.189945848962597	0.1975560081466395	0.42925375331174564	30	5	TGFB1;MDK;FGF2;LIF;BMP4
gse245601_track_b	go_bp	GOBP_PHOSPHATE_ION_TRANSPORT	1.1893411592703522	0.23430962343096234	0.4676651064523745	16	5	CEBPB;SLC25A11;ATF4;SLC25A3;SLC25A10
gse245601_track_b	go_bp	GOBP_RESPONSE_TO_INTERLEUKIN_1	1.1886769302938374	0.15418502202643172	0.3789461393787158	87	13	AKAP12;CCL5;SLC30A8;IL1RN;TOLLIP;CITED1;HAS2;MAPK13;IL6;PYDC1;CXCL8;MMP2;CHI3L1
gse245601_track_b	go_bp	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	-1.188541600208695	0.24045801526717558	0.4738295815495097	15	4	TGFB2;SMAD4;TGFBR2;TGFB3
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	-1.1881735385801209	0.24045801526717558	0.4738295815495097	15	3	IGFBP5;BMPR1A;NF1
