gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
ZNF430	0.9723422149574564	0.326511848119182	0.106575599686531	0.512447253108344	sign(log2fc)*-log10(p_value)
RP11-556O9.4	0.972113113885631	0.832432627325833	0.106631835780805	0.512558147517199	sign(log2fc)*-log10(p_value)
RP11-131K5.1	0.9719631975072295	0.611467604364753	0.106668650934456	0.512645235989641	sign(log2fc)*-log10(p_value)
MT-TI	0.9716415569926256	0.345109373245646	0.106747679494646	0.512755409317485	sign(log2fc)*-log10(p_value)
DNAH14	0.971552794654071	0.25666569892694	0.106769499117988	0.512770384798911	sign(log2fc)*-log10(p_value)
RP11-567L7.5	0.9713756501926204	0.592833125660423	0.106813058233	0.51288974266767	sign(log2fc)*-log10(p_value)
TMEM260	0.9702461453042356	0.339994603244212	0.107091217176531	0.513955363652393	sign(log2fc)*-log10(p_value)
AF131215.3	0.9700344190612681	1.13795214623864	0.10714343876788	0.514018846146761	sign(log2fc)*-log10(p_value)
RP11-162G10.1	0.9699796588600631	0.484866233426406	0.107156949338293	0.514018846146761	sign(log2fc)*-log10(p_value)
PTPRF	0.9699484545813624	0.362593226920847	0.107164648896034	0.514018846146761	sign(log2fc)*-log10(p_value)
RP11-365N19.2	0.9691722244619569	0.360272161884875	0.107356359394889	0.514446355407458	sign(log2fc)*-log10(p_value)
SHISA2	0.9688269348377179	0.762224045000377	0.107441747946845	0.514446355407458	sign(log2fc)*-log10(p_value)
RP11-375I20.6	0.9688113383586476	0.631987573472796	0.107445606487841	0.514446355407458	sign(log2fc)*-log10(p_value)
RNF146	0.968551431319933	0.238104861159751	0.107509927423214	0.51452295705897	sign(log2fc)*-log10(p_value)
DTX4	0.9684763931815547	0.916630795836033	0.107528504775983	0.51452295705897	sign(log2fc)*-log10(p_value)
ADGRG5	0.9681912371099736	1.16107146831217	0.107599130758801	0.514661477925709	sign(log2fc)*-log10(p_value)
NGFR	0.9681321675090616	2.0432098721512	0.10761376661128	0.514661477925709	sign(log2fc)*-log10(p_value)
C1orf115	0.967715917012118	0.521243040426025	0.107716958705923	0.514814418869122	sign(log2fc)*-log10(p_value)
SELM	0.9676411844622493	0.812025010007418	0.107735496025586	0.514814418869122	sign(log2fc)*-log10(p_value)
LRRC56	0.9671942471370073	0.439322277720239	0.107846424902905	0.515148833118686	sign(log2fc)*-log10(p_value)
AP006285.2	0.9671911592675421	0.621161353442459	0.107847191702577	0.515148833118686	sign(log2fc)*-log10(p_value)
RP4-738P15.6	0.9668606614618869	0.409085070738004	0.107929294578342	0.515292145174113	sign(log2fc)*-log10(p_value)
ZFY	0.9668033149340693	0.966281207519702	0.107943547071082	0.515292145174113	sign(log2fc)*-log10(p_value)
MIR4761	0.9666807824037198	0.588058067502664	0.107974006730531	0.515292145174113	sign(log2fc)*-log10(p_value)
RAB3A	0.9666755691636095	0.511167966761863	0.107975302850617	0.515292145174113	sign(log2fc)*-log10(p_value)
EML6	0.966509997056634	0.351558101098468	0.108016475620371	0.515292145174113	sign(log2fc)*-log10(p_value)
RP11-521B24.4	0.9665046729865806	0.42578503560695	0.108017799815893	0.515292145174113	sign(log2fc)*-log10(p_value)
TRIM17	0.9663540007943441	0.361831571756456	0.108055281531503	0.515292145174113	sign(log2fc)*-log10(p_value)
RP11-517C16.2	0.9663144050346281	0.521428975904201	0.108065133662235	0.515292145174113	sign(log2fc)*-log10(p_value)
NFIA-AS1	0.9661215600216955	0.524631626192351	0.108113129781299	0.515431367126353	sign(log2fc)*-log10(p_value)
TPSG1	0.9658516563167289	1.21444316321092	0.108180340406252	0.515482894205528	sign(log2fc)*-log10(p_value)
RP11-876N24.4	0.9653807298191818	0.442150476265152	0.108297709200879	0.515664085755769	sign(log2fc)*-log10(p_value)
RN7SL452P	0.9652833282280094	0.847185584645333	0.108322000442409	0.515664085755769	sign(log2fc)*-log10(p_value)
RP11-483C6.1	0.9652524178629442	1.08018821474933	0.108329710399305	0.515664085755769	sign(log2fc)*-log10(p_value)
EIF4G1	0.9650127831086551	0.202602049227598	0.108389500997412	0.515664085755769	sign(log2fc)*-log10(p_value)
RP11-382D12.2	0.9649589637149509	0.784491146483288	0.108402933861373	0.515664085755769	sign(log2fc)*-log10(p_value)
BCL9	0.9649087792569894	0.249949284316655	0.10841546097611	0.515664085755769	sign(log2fc)*-log10(p_value)
PTEN	0.9648626645527891	0.243969577554325	0.10842697346951	0.515664085755769	sign(log2fc)*-log10(p_value)
GLIS2	0.9643561029146627	0.532687045288044	0.108553516615483	0.516095078648051	sign(log2fc)*-log10(p_value)
AGGF1P8	0.9642649106098459	1.44345840952218	0.10857631286359	0.516113964301997	sign(log2fc)*-log10(p_value)
C1orf53	0.9641229630481256	0.389344089942473	0.108611806434173	0.516142692737019	sign(log2fc)*-log10(p_value)
AIM1	0.9639740265292338	0.401988247092105	0.108649060046844	0.516142692737019	sign(log2fc)*-log10(p_value)
AC138969.4	0.9639396664527373	0.431272053138208	0.108657656374574	0.516142692737019	sign(log2fc)*-log10(p_value)
AC017101.10	0.9635233985914406	0.361657415474544	0.108761853815888	0.516279866330336	sign(log2fc)*-log10(p_value)
GPNMB	0.963192113873018	1.25773327815685	0.10884485023328	0.516518607999918	sign(log2fc)*-log10(p_value)
RNASEH2B-AS1	0.963172262638045	0.578931420326023	0.108849825553415	0.516518607999918	sign(log2fc)*-log10(p_value)
NMNAT3	0.9627472693310669	0.457696617938423	0.108956396305495	0.516725365383074	sign(log2fc)*-log10(p_value)
RAMP2-AS1	0.9626960884550054	0.868379192786218	0.108969237390635	0.516725365383074	sign(log2fc)*-log10(p_value)
WASF5P	0.9626227987634389	1.0680521945662	0.108987628127884	0.516725365383074	sign(log2fc)*-log10(p_value)
TEX264	0.9623844111382912	0.343899918259473	0.109047468708175	0.516741012278043	sign(log2fc)*-log10(p_value)
AGA	0.9622429421676864	0.280380698054465	0.109082996090315	0.516788519251101	sign(log2fc)*-log10(p_value)
AC010646.3	0.962054391383045	0.363283771285667	0.10913036521606	0.516865840990486	sign(log2fc)*-log10(p_value)
TFR2	0.9619027925530611	0.685605528088535	0.109168465915504	0.516956994554627	sign(log2fc)*-log10(p_value)
RP11-197N18.2	0.9612893480782465	0.246220831061941	0.109322776214829	0.517438138351224	sign(log2fc)*-log10(p_value)
SLC15A4	0.960958397583777	0.339751272052821	0.109406116476684	0.517586364267162	sign(log2fc)*-log10(p_value)
RP11-133M8.3	0.9608060494433909	0.628857284108119	0.109444502279218	0.517586364267162	sign(log2fc)*-log10(p_value)
AC010504.2	0.9607796363718011	0.586983318393455	0.10945115871512	0.517586364267162	sign(log2fc)*-log10(p_value)
CKLF-CMTM1	0.9605167995380182	0.341932125918679	0.109517419061869	0.517804551791398	sign(log2fc)*-log10(p_value)
RP11-834C11.5	0.9601730733047783	0.513301786553221	0.109604131908271	0.518035871170655	sign(log2fc)*-log10(p_value)
MAATS1	0.9599747520977926	0.70187042812208	0.109654194224207	0.518073606576319	sign(log2fc)*-log10(p_value)
ERG	0.9599148334203899	0.657832311672321	0.109669324021687	0.518073606576319	sign(log2fc)*-log10(p_value)
CTD-2224J9.8	0.9595302664869373	0.785100113469471	0.109766479007374	0.518083319966508	sign(log2fc)*-log10(p_value)
PGAP3	0.9595252931247364	0.421718425436631	0.109767736015248	0.518083319966508	sign(log2fc)*-log10(p_value)
AC011893.3	0.95897972391281	0.646096338055784	0.109905715037323	0.518438794144907	sign(log2fc)*-log10(p_value)
RPL7P14	0.9586583117742322	0.682370712851672	0.109987084032931	0.518438794144907	sign(log2fc)*-log10(p_value)
RP11-155D18.12	0.9582312241502879	0.567137921535362	0.110095299147843	0.518438794144907	sign(log2fc)*-log10(p_value)
FAM71E1	0.958118212597201	0.358957052022091	0.110123951733195	0.518438794144907	sign(log2fc)*-log10(p_value)
AC020571.3	0.9580780338328406	0.876864821075292	0.11013414032451	0.518438794144907	sign(log2fc)*-log10(p_value)
RP11-641D5.2	0.9580179665284427	0.781557059110394	0.110149374039698	0.518438794144907	sign(log2fc)*-log10(p_value)
ZNF335	0.957967799994667	0.256673229575964	0.110162098427611	0.518438794144907	sign(log2fc)*-log10(p_value)
CRAT	0.9573503930022443	0.459431284444079	0.110318819780683	0.518971118969632	sign(log2fc)*-log10(p_value)
CTD-3118D7.1	0.9572985269812904	0.834155698889022	0.110331995494711	0.518971118969632	sign(log2fc)*-log10(p_value)
FAM134C	0.957041354235653	0.237094346096082	0.110397349272324	0.519022907201117	sign(log2fc)*-log10(p_value)
CTD-2201E9.3	0.957031730820062	1.32422527763961	0.110399795564845	0.519022907201117	sign(log2fc)*-log10(p_value)
CTC-479C5.10	0.9567103366863732	0.288289120039246	0.110481525773998	0.519148828370148	sign(log2fc)*-log10(p_value)
FAM172A	0.9564525069771634	0.335028558506489	0.110547135350133	0.519359382630219	sign(log2fc)*-log10(p_value)
CBS	0.9560619273159163	0.68843370939882	0.110646599851689	0.519470629235208	sign(log2fc)*-log10(p_value)
LA16c-380H5.1	0.9556415403522446	0.639895939850289	0.110753755041958	0.519706735536608	sign(log2fc)*-log10(p_value)
SLF2	0.9554463990765598	0.197382648694736	0.110803531141514	0.519851337583512	sign(log2fc)*-log10(p_value)
FKBP10	0.955209561285414	1.19473698922954	0.110863973126119	0.519956964620582	sign(log2fc)*-log10(p_value)
FAM35CP	0.9549808969169621	0.605631448912173	0.110922360502487	0.520018698382149	sign(log2fc)*-log10(p_value)
GATA2-AS1	0.9544328215982374	0.433550700963159	0.111062431784425	0.520018698382149	sign(log2fc)*-log10(p_value)
MATN1	0.954392248238956	0.726209481195059	0.111072808122678	0.520018698382149	sign(log2fc)*-log10(p_value)
MIR937	0.9543657270461527	0.553722945354928	0.11107959124664	0.520018698382149	sign(log2fc)*-log10(p_value)
COL4A4	0.9543401737891537	0.424389132045931	0.111086127200854	0.520018698382149	sign(log2fc)*-log10(p_value)
TCEAL3	0.9542058943128267	0.261555462638845	0.111120479222066	0.520018698382149	sign(log2fc)*-log10(p_value)
AMDHD2	0.9540812929705765	0.340833124931943	0.111152364838485	0.520018698382149	sign(log2fc)*-log10(p_value)
HLTF	0.9537102795937226	0.247789959627904	0.111247361749559	0.520018698382149	sign(log2fc)*-log10(p_value)
SCARF1	0.9536808351829833	0.988987719606564	0.111254904382939	0.520018698382149	sign(log2fc)*-log10(p_value)
TPI1P3	0.9536741315717095	0.672572227976955	0.111256621686332	0.520018698382149	sign(log2fc)*-log10(p_value)
SASH1	0.9536071593644281	0.62903638575345	0.111273779804575	0.520018698382149	sign(log2fc)*-log10(p_value)
SLC4A9	0.9535428355735799	0.85995182065974	0.11129026189615	0.520018698382149	sign(log2fc)*-log10(p_value)
EPHX1	0.9535002298237307	0.451569791507031	0.111301180380837	0.520018698382149	sign(log2fc)*-log10(p_value)
RP11-385D13.3	0.9532983332207078	0.610323792556744	0.111352934559763	0.520018698382149	sign(log2fc)*-log10(p_value)
MAGI2	0.9528352796157765	0.585987057964371	0.111471724639115	0.520226680196637	sign(log2fc)*-log10(p_value)
UBAP1L	0.9520734076449546	0.491252147210075	0.111667448330024	0.520785524462085	sign(log2fc)*-log10(p_value)
VSTM4	0.9518416840313603	1.89771855247144	0.111727045884662	0.520906576481464	sign(log2fc)*-log10(p_value)
MOCS3	0.9517022583067325	0.297138849391045	0.111762920448505	0.520906576481464	sign(log2fc)*-log10(p_value)
TNFRSF18	0.9514198707871266	1.32318994846227	0.111835614710276	0.521126594854919	sign(log2fc)*-log10(p_value)
EEF2K	0.9504928891714256	0.360326385933344	0.112074577627965	0.521510816172243	sign(log2fc)*-log10(p_value)
STAC3	0.9504360108428457	0.550554293023238	0.112089256681852	0.521510816172243	sign(log2fc)*-log10(p_value)
STON1-GTF2A1L	0.9500135679358512	0.765988143110672	0.112198340150427	0.521686552457571	sign(log2fc)*-log10(p_value)
AP001610.5	0.9497596939993905	1.27171377658771	0.112263946697483	0.521686552457571	sign(log2fc)*-log10(p_value)
CAPRIN2	0.9497260225302033	0.492112800835759	0.112272651018448	0.521686552457571	sign(log2fc)*-log10(p_value)
SNORA12	0.9492731946895713	0.506654563182931	0.112389775914897	0.521846380361499	sign(log2fc)*-log10(p_value)
CXADR	0.9486893569481188	0.717007575229461	0.11254096714885	0.522194658535653	sign(log2fc)*-log10(p_value)
MIR4756	0.9484030185114364	1.32748373448152	0.112615191969752	0.522413355715938	sign(log2fc)*-log10(p_value)
RP11-475O6.1	0.948058830330396	0.513413778039842	0.112704477427356	0.522687984117597	sign(log2fc)*-log10(p_value)
ATP6V0E1	0.9476095502988259	0.299270025123128	0.112821131158558	0.522875215366013	sign(log2fc)*-log10(p_value)
PCSK1	0.9472470499811947	0.739651515422326	0.112915340895821	0.523098977813451	sign(log2fc)*-log10(p_value)
RP11-71C5.2	0.9471441096167456	0.652397617291215	0.112942108272556	0.523098977813451	sign(log2fc)*-log10(p_value)
RPLP1P6	0.9470727676307951	0.664575785562213	0.112960662908826	0.523098977813451	sign(log2fc)*-log10(p_value)
ABHD6	0.9470674320830507	0.381556376037015	0.112962050701528	0.523098977813451	sign(log2fc)*-log10(p_value)
RP11-145E5.5	0.9467078712839588	0.335329393488216	0.113055612893169	0.523321240091934	sign(log2fc)*-log10(p_value)
COLGALT1	0.9465691816560946	0.262464087472145	0.1130917223659	0.523321240091934	sign(log2fc)*-log10(p_value)
RP11-1055B8.3	0.9460838368268051	0.936038693828212	0.113218178415086	0.523574476627854	sign(log2fc)*-log10(p_value)
LDHAP5	0.9458894967948208	0.755647557165333	0.113268853127814	0.523574476627854	sign(log2fc)*-log10(p_value)
RP11-480D4.4	0.945863497048936	0.795015483643249	0.113275634355011	0.523574476627854	sign(log2fc)*-log10(p_value)
MARS2	0.9458241967516827	0.274103774159795	0.113285885389087	0.523574476627854	sign(log2fc)*-log10(p_value)
ENO2	0.9457832798287306	0.499975805531879	0.113296559087237	0.523574476627854	sign(log2fc)*-log10(p_value)
AP003419.11	0.9449409029823809	0.406006018325695	0.113516527381275	0.524040461186772	sign(log2fc)*-log10(p_value)
GFRA3	0.9448468074126922	0.884671523505378	0.113541124883602	0.524040461186772	sign(log2fc)*-log10(p_value)
RPL10L	0.9447958923104295	1.04666610907333	0.113554436811586	0.524040461186772	sign(log2fc)*-log10(p_value)
ERLIN2	0.9446652216607656	0.302148141943553	0.113588608243963	0.524040461186772	sign(log2fc)*-log10(p_value)
NCBP2-AS1	0.9442271196739878	0.436801055394467	0.113703250509296	0.52416628720426	sign(log2fc)*-log10(p_value)
PLEKHA2	0.9441569819081924	0.516774198145194	0.113721614859493	0.52416628720426	sign(log2fc)*-log10(p_value)
RP11-77K12.5	0.9441365977151339	0.727807796665212	0.113726952661035	0.52416628720426	sign(log2fc)*-log10(p_value)
ENTPD3	0.9440497213678196	1.37764161841217	0.113749704896978	0.52416628720426	sign(log2fc)*-log10(p_value)
VAMP3	0.9438558552661684	0.24905158492529	0.113800493326218	0.524296425958777	sign(log2fc)*-log10(p_value)
RP11-568N6.1	0.9437566978751945	0.723970202158471	0.113826479031237	0.524296425958777	sign(log2fc)*-log10(p_value)
AC079951.1	0.943575139029067	0.461387757159709	0.113874074673035	0.524328997229118	sign(log2fc)*-log10(p_value)
TCEAL8	0.9433585199731724	0.446793238120833	0.113930887385195	0.524384265624857	sign(log2fc)*-log10(p_value)
RNF181	0.9430924684474413	0.298578943665663	0.11400070354469	0.52461753772882	sign(log2fc)*-log10(p_value)
MST1	0.9429028551560313	0.578261594621911	0.114050487203017	0.524653551316188	sign(log2fc)*-log10(p_value)
RP11-835E18.4	0.9427686902310669	0.709421922165563	0.11408572582443	0.524653551316188	sign(log2fc)*-log10(p_value)
LINC00963	0.9426255204169998	0.504083333998024	0.114123341602223	0.524653551316188	sign(log2fc)*-log10(p_value)
ASMTL	0.94236242339935	0.357760442998874	0.114192498841572	0.52487741662238	sign(log2fc)*-log10(p_value)
ADAM10	0.9418999968374773	0.223467182176656	0.114314153087523	0.524914784607059	sign(log2fc)*-log10(p_value)
KB-1460A1.1	0.9418841806787915	0.652658127175696	0.114318316262012	0.524914784607059	sign(log2fc)*-log10(p_value)
C11orf70	0.9418085264535778	0.5862427988604	0.114338232280632	0.524914784607059	sign(log2fc)*-log10(p_value)
VPS9D1-AS1	0.9415989682528938	0.317121657282733	0.11439341671639	0.524914784607059	sign(log2fc)*-log10(p_value)
PIGN	0.9415232234784977	0.215700776103564	0.114413369673535	0.524914784607059	sign(log2fc)*-log10(p_value)
ERGIC1	0.9412235506715932	0.366256833648419	0.114492344675604	0.524914784607059	sign(log2fc)*-log10(p_value)
IGSF8	0.9410537506514368	0.394607998684661	0.114537117529536	0.524914784607059	sign(log2fc)*-log10(p_value)
MPPE1	0.9410317714117791	0.345309088869064	0.114542914293171	0.524914784607059	sign(log2fc)*-log10(p_value)
OSTC	0.9408083045286674	0.291577584701168	0.114601867689098	0.524914784607059	sign(log2fc)*-log10(p_value)
CTC-513N18.7	0.9403952659664274	0.43201187430896	0.114710912378577	0.524914784607059	sign(log2fc)*-log10(p_value)
RP11-977G19.10	0.9401809756069797	0.227992329433672	0.114767527208325	0.524914784607059	sign(log2fc)*-log10(p_value)
NUDT22	0.9401758351342467	0.297282446821637	0.114768885647956	0.524914784607059	sign(log2fc)*-log10(p_value)
CTD-2562G15.3	0.9401702193065946	0.467938058673083	0.114770369724949	0.524914784607059	sign(log2fc)*-log10(p_value)
ITGB6	0.9401660256658798	0.861077708174341	0.114771477977619	0.524914784607059	sign(log2fc)*-log10(p_value)
XPC	0.9401408213436335	0.278196632000362	0.114778138944723	0.524914784607059	sign(log2fc)*-log10(p_value)
ARHGAP22	0.9400496074115811	0.851859092268655	0.114802248081056	0.524914784607059	sign(log2fc)*-log10(p_value)
GLDC	0.9399629489997815	0.532534319792261	0.114825157819798	0.524914784607059	sign(log2fc)*-log10(p_value)
MKNK2	0.9399107270844662	0.400058806744569	0.114838965847418	0.524914784607059	sign(log2fc)*-log10(p_value)
ABHD4	0.9398634475919156	0.411009879163491	0.11485146847826	0.524914784607059	sign(log2fc)*-log10(p_value)
RP11-380G5.2	0.939795716548767	0.40021017196976	0.114869381706994	0.524914784607059	sign(log2fc)*-log10(p_value)
AC006538.4	0.9397166457207575	0.327997593840541	0.114890297570297	0.524922875984402	sign(log2fc)*-log10(p_value)
TM2D2	0.939430767420312	0.278753268511923	0.114965950052406	0.525097686672398	sign(log2fc)*-log10(p_value)
AGAP7P	0.9393549835229744	0.541650047032417	0.114986013231493	0.525097686672398	sign(log2fc)*-log10(p_value)
TMSB15B	0.9389467161445707	0.587183216384808	0.115094159000938	0.525329058013606	sign(log2fc)*-log10(p_value)
TCF19	0.9384375973410716	0.30532616049857	0.115229161775494	0.52582334215179	sign(log2fc)*-log10(p_value)
RP5-940J5.9	0.9383788557627322	0.442844592071507	0.115244748435923	0.52582334215179	sign(log2fc)*-log10(p_value)
AC007557.5	0.9381648540705647	1.13742819571812	0.115301550098236	0.525840212438764	sign(log2fc)*-log10(p_value)
INPPL1	0.9378413191251108	0.287942256472465	0.115387477921125	0.525890991178132	sign(log2fc)*-log10(p_value)
CEBPA	0.9376110127180629	0.45696099914663	0.115448684139567	0.525901480627549	sign(log2fc)*-log10(p_value)
PI4K2A	0.9374627513543373	0.323304888690692	0.115488103248175	0.525901480627549	sign(log2fc)*-log10(p_value)
NDST1	0.9373698371125416	0.260374116879579	0.115512813756678	0.525926656854963	sign(log2fc)*-log10(p_value)
NHLRC3	0.9365935293234839	0.381649495735856	0.11571947926803	0.526312246469466	sign(log2fc)*-log10(p_value)
MT-TQ	0.9365470127340417	0.357999433145844	0.115731874460734	0.526312246469466	sign(log2fc)*-log10(p_value)
LHX2	0.936458670688374	0.603083915774856	0.115755418463461	0.526332017152766	sign(log2fc)*-log10(p_value)
RP11-93G23.2	0.9362350618162185	0.788299448768982	0.115815033780561	0.526383660791532	sign(log2fc)*-log10(p_value)
LIFR	0.9360560975595278	0.692163182604331	0.115862768724082	0.526383660791532	sign(log2fc)*-log10(p_value)
LINC00937	0.9345714723825453	0.587002098104256	0.116259520552118	0.527923738737655	sign(log2fc)*-log10(p_value)
EIF4A2	0.9343738252114305	0.231039176790939	0.11631244223504	0.528074881523608	sign(log2fc)*-log10(p_value)
RP11-564D11.3	0.9342092473867442	0.447674047203915	0.116356527704787	0.528074881523608	sign(log2fc)*-log10(p_value)
RP4-644L1.2	0.933979743599664	1.12991670834439	0.116418032794252	0.528101427037644	sign(log2fc)*-log10(p_value)
OSTCP2	0.9338828664782894	0.530954018390758	0.116444004807168	0.528101427037644	sign(log2fc)*-log10(p_value)
COL2A1	0.9338220031412219	0.934882516478624	0.116460324764343	0.528101427037644	sign(log2fc)*-log10(p_value)
STUB1	0.9337617944139656	0.244389169537086	0.116476471444295	0.528101427037644	sign(log2fc)*-log10(p_value)
YEATS2	0.9331359739551848	0.229803446113328	0.116644435595152	0.528621014074031	sign(log2fc)*-log10(p_value)
AC002429.5	0.9330448543433845	0.615923629832545	0.116668911408701	0.528621494336421	sign(log2fc)*-log10(p_value)
FBXL3	0.9329340913484665	0.222187287812082	0.116698670585061	0.528621494336421	sign(log2fc)*-log10(p_value)
LRP5	0.9329202801303641	0.272506875200328	0.116702381837419	0.528621494336421	sign(log2fc)*-log10(p_value)
APH1A	0.9324407173002921	0.259548807060755	0.11683131977717	0.528899812249718	sign(log2fc)*-log10(p_value)
RP11-654D12.3	0.9322299986565041	1.21020533242999	0.116888019808313	0.528899812249718	sign(log2fc)*-log10(p_value)
SPNS1	0.932223372498187	0.332872835450625	0.116889803216727	0.528899812249718	sign(log2fc)*-log10(p_value)
C1orf233	0.93205434604311	0.492631234875162	0.116935305324574	0.528977429696282	sign(log2fc)*-log10(p_value)
GABBR1	0.9319582602082623	0.370880821019768	0.116961179633217	0.529002493372187	sign(log2fc)*-log10(p_value)
SLC35G1	0.9318800560991968	0.313147875902084	0.116982242918206	0.529002493372187	sign(log2fc)*-log10(p_value)
CTD-2531D15.5	0.9317090709862587	1.82107785809724	0.117028308804103	0.529017874352498	sign(log2fc)*-log10(p_value)
TMEM147	0.9316630199783109	0.310053807731261	0.117040718718442	0.529017874352498	sign(log2fc)*-log10(p_value)
ALG1	0.9314784977810323	0.240250184164055	0.117090457317715	0.529096372070981	sign(log2fc)*-log10(p_value)
FOXD2-AS1	0.9312826847547216	0.431734970961649	0.117143262516352	0.529098680844686	sign(log2fc)*-log10(p_value)
LINC01330	0.931238860475049	0.849323661627181	0.117155083937854	0.529098680844686	sign(log2fc)*-log10(p_value)
TXNP5	0.9307339595615656	0.926012017147162	0.117291364984268	0.529477125329207	sign(log2fc)*-log10(p_value)
SNORD8	0.9307137822163204	0.655311851598603	0.117296814474054	0.529477125329207	sign(log2fc)*-log10(p_value)
GAA	0.9305248135841925	0.492383065714619	0.117347863341759	0.52962036495545	sign(log2fc)*-log10(p_value)
RIMS2	0.9293562575265932	0.302548195722277	0.117664036381927	0.530472034950367	sign(log2fc)*-log10(p_value)
RP11-57K17.1	0.9292554616187425	0.719805466768073	0.117691348333324	0.530472034950367	sign(log2fc)*-log10(p_value)
AGBL4	0.9291302244865587	0.597956513805509	0.117725291781722	0.530537812306254	sign(log2fc)*-log10(p_value)
CKLF	0.9289283232978377	0.323142252648559	0.117780034365872	0.530610085810627	sign(log2fc)*-log10(p_value)
ZNFX1-AS1_2	0.9282822590644385	0.256679222271039	0.117955376438735	0.530963800886101	sign(log2fc)*-log10(p_value)
RP11-856F16.2	0.9279705309096038	0.646724365676116	0.118040072912997	0.530981957406833	sign(log2fc)*-log10(p_value)
ACAP1	0.9279126052312693	0.493122658726545	0.118055818006687	0.530981957406833	sign(log2fc)*-log10(p_value)
RP5-890E16.4	0.9278505700473936	0.406817904430694	0.118072682456421	0.530981957406833	sign(log2fc)*-log10(p_value)
PDGFRL	0.9276311752677933	0.546243316137608	0.118132344910098	0.531003239394573	sign(log2fc)*-log10(p_value)
TOPORS	0.9275800039109648	0.214724435781832	0.118146264839478	0.531003239394573	sign(log2fc)*-log10(p_value)
PSMC1P11	0.9275236055178256	0.611594024588556	0.118161608557718	0.531003239394573	sign(log2fc)*-log10(p_value)
AIFM2	0.9271579916185286	0.513192310574941	0.118261125632222	0.531206347081301	sign(log2fc)*-log10(p_value)
PCP2	0.9266556323414981	0.500420440829655	0.118398000378671	0.531431202587472	sign(log2fc)*-log10(p_value)
FOXRED2	0.9266020104015393	0.306300134588856	0.118412619773308	0.531431202587472	sign(log2fc)*-log10(p_value)
RP11-603J24.5	0.9265882682606943	0.285589935195382	0.11841636669783	0.531431202587472	sign(log2fc)*-log10(p_value)
C3orf80	0.9264306387293495	1.13605169287129	0.118459354359478	0.531431202587472	sign(log2fc)*-log10(p_value)
SLC16A11	0.9262656396667128	0.888068065538812	0.118504368506918	0.531431202587472	sign(log2fc)*-log10(p_value)
RP11-302M6.4	0.9261748975889158	0.490015461157726	0.118529131557246	0.531431202587472	sign(log2fc)*-log10(p_value)
CTD-2647L4.1	0.9256551085007652	0.545255172572197	0.11867107909702	0.531498129763674	sign(log2fc)*-log10(p_value)
CDKN1A	0.9256451952834891	0.310002454832253	0.118673787917111	0.531498129763674	sign(log2fc)*-log10(p_value)
C14orf28	0.9256407061657603	0.356178785379899	0.118675014604027	0.531498129763674	sign(log2fc)*-log10(p_value)
RP11-1099M24.9	0.9249686510471692	1.08379129694871	0.118858802094021	0.531973659127303	sign(log2fc)*-log10(p_value)
SNORD2	0.9245642493012838	0.292935807008328	0.11896953132305	0.532295465048204	sign(log2fc)*-log10(p_value)
TMEM234	0.9244522301703428	0.366271998991658	0.119000221518144	0.532301909258525	sign(log2fc)*-log10(p_value)
GNG3	0.9243556918447567	0.583695407606154	0.11902667674503	0.532301909258525	sign(log2fc)*-log10(p_value)
RP11-332H18.7	0.9242047835041916	0.752042891612756	0.119068043237382	0.532301909258525	sign(log2fc)*-log10(p_value)
RP11-290L1.3	0.9238541216506247	0.832559191128429	0.119164221022626	0.532335343299258	sign(log2fc)*-log10(p_value)
PDE4D	0.9238200548291027	1.05304800640686	0.119173568839929	0.532335343299258	sign(log2fc)*-log10(p_value)
RP11-996F15.2	0.9236880916108021	0.477658113384788	0.119209786010264	0.532335343299258	sign(log2fc)*-log10(p_value)
DOCK3	0.9236592929348664	0.801736260076502	0.119217691240396	0.532335343299258	sign(log2fc)*-log10(p_value)
RP11-380M21.2	0.9228960129402584	0.548732643402341	0.119427402607508	0.532752996877602	sign(log2fc)*-log10(p_value)
INTS3	0.9228533167200635	0.288326414375252	0.119439144293277	0.532752996877602	sign(log2fc)*-log10(p_value)
RP11-488L18.6	0.9227494022772333	0.675665102626535	0.119467726137216	0.532768717347928	sign(log2fc)*-log10(p_value)
RP11-46D1.2	0.922692562664768	0.708574426536787	0.119483362862806	0.532768717347928	sign(log2fc)*-log10(p_value)
RP11-1275H24.3	0.9223780342916739	0.554636138002588	0.119569927443211	0.53306007920333	sign(log2fc)*-log10(p_value)
TSHZ1	0.9221791265399185	0.395110604484819	0.119624703254757	0.533070522496376	sign(log2fc)*-log10(p_value)
ZNF687	0.9219622735970228	0.250439458424856	0.119684449458211	0.533070522496376	sign(log2fc)*-log10(p_value)
PGAP1	0.9219524931734757	0.28067958759496	0.119687144813177	0.533070522496376	sign(log2fc)*-log10(p_value)
RP11-468E2.1	0.9217120410624186	0.29198365549405	0.119753429318796	0.533192517873133	sign(log2fc)*-log10(p_value)
LINC00116	0.9209641427159004	0.35763204958534	0.119959834323557	0.533456525240156	sign(log2fc)*-log10(p_value)
PAMR1	0.9207923752627781	1.20748023406363	0.120007288922652	0.533456525240156	sign(log2fc)*-log10(p_value)
AP001062.7	0.9204864400876885	0.36881871871678	0.120091856853198	0.533572926786741	sign(log2fc)*-log10(p_value)
