dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
gse240112	hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.5677930367060298	0.010523722836221156	0.04023715041866469	38	22	LEF1;JAG1;HEY1;AXIN2;HEY2;ADAM17;FZD8;NKD1;CTNNB1;NCOR2;RBPJ;PPARD;FRAT1;PSEN2;CSNK1E;HDAC5;NOTCH4;WNT6;NCSTN;HDAC2;DKK1;HDAC11
gse240112	hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.5069747235971958	0.003357922047822641	0.016789610239113205	142	44	LOX;FN1;WNT5A;VEGFC;CXCL8;ITGA5;LAMC2;PLOD2;LAMA3;PMEPA1;CTHRC1;FBLN5;TPM2;SLIT2;SLC6A8;TGFB1;ID2;SAT1;BMP1;VIM;CCN2;AREG;DAB2;MAGEE1;ITGAV;SNTB1;QSOX1;FZD8;CCN1;SDC1;TIMP1;ADAM12;FSTL1;MATN3;MSX1;VEGFA;COL7A1;LRP1;PMP22;NOTCH2;SERPINE2;COL1A1;GADD45A;LAMC1
gse240112	hallmark	HALLMARK_NOTCH_SIGNALING	1.4821442078056963	0.03659556144377724	0.0914889036094431	30	11	WNT5A;ST3GAL6;JAG1;LFNG;FZD7;PRKCA;HES1;DTX2;NOTCH3;DTX4;NOTCH2
gse240112	hallmark	HALLMARK_TGF_BETA_SIGNALING	1.4723023391988659	0.02006620874682419	0.0627069023338256	52	26	PMEPA1;BMP2;FNTA;WWTR1;TGFB1;ID2;NOG;FURIN;SMAD3;RAB31;IFNGR2;ACVR1;BCAR3;SPTBN1;CTNNB1;JUNB;NCOR2;TRIM33;ARID4B;SMURF2;SERPINE1;TGFBR1;MAP3K7;TGIF1;SKI;HIPK2
gse240112	hallmark	HALLMARK_APICAL_JUNCTION	1.4174672926804839	0.006914416545703417	0.028810068940430904	153	36	EPB41L2;EGFR;LAMC2;LAMA3;SIRPA;NECTIN3;SORBS3;PCDH1;SLIT2;SGCE;BMP1;KCNH2;ADAM9;CADM2;LAMB3;NLGN3;GRB7;LDLRAP1;SLC30A3;TMEM8B;SRC;SDC3;CNN2;SHC1;MAPK11;MDK;CDH15;AMH;BAIAP2;VASP;ITGA3;NECTIN4;PARVA;CDSN;PARD6G;MAP3K20
gse240112	hallmark	HALLMARK_E2F_TARGETS	-1.4148071212260809	0.005426507453630809	0.02466594297104913	198	100	RNASEH2A;CDC25B;KIF22;HMGB2;CDC20;CCP110;WDR90;TP53;MCM7;CDKN3;ASF1B;BARD1;UBE2S;NUP205;PRDX4;PLK1;DUT;STAG1;GINS1;ANP32E;SUV39H1;EIF2S1;CCNB2;RBBP7;SMC1A;AURKB;SMC3;RPA3;DSCC1;PSMC3IP;DDX39A;HMMR;TOP2A;PTTG1;SMC4;LIG1;TK1;CENPM;CDK1;TIPIN;MKI67;EZH2;CKS2;TUBG1;BUB1B;EED;LMNB1;SPC24;ESPL1;SPAG5;TMPO;POP7;MYBL2;SPC25;NBN;PLK4;DEPDC1;E2F8;CDCA3;RAD21;BRCA1;AURKA;RACGAP1;NME1;STMN1;DLGAP5;MTHFD2;CENPE;CTPS1;KIF4A;CHEK2;POLD1;TCF19;CDCA8;TRIP13;HELLS;LYAR;BIRC5;PDS5B;NUP107;CKS1B;MAD2L1;POLD3;XPO1;RFC2;NOLC1;CDK4;KIF18B;POLD2;EXOSC8;CIT;RPA2;TUBB;POLE;POLA2;GSPT1;MELK;ORC2;MCM5;MCM3
gse240112	hallmark	HALLMARK_COAGULATION	1.379536065333132	0.0431358071013931	0.10270430262236452	79	19	FN1;DUSP6;ANG;CAPN2;CAPN5;P2RY1;FURIN;F3;BMP1;CTSB;ADAM9;MAFF;GSN;PROS1;RAPGEF3;TIMP1;CTSH;CASP9;GNG12
gse240112	hallmark	HALLMARK_APOPTOSIS	1.37784962420357	0.02669912681359191	0.07026086003576819	133	36	DPYD;PAK1;SATB1;NEDD9;LEF1;BMP2;IL18;EMP1;F2R;SAT1;BCL10;GSN;BNIP3L;TIMP1;BTG3;GPX4;WEE1;BID;CASP4;IFNGR1;CASP9;TIMP2;BIK;ATF3;ERBB2;PPP2R5B;GSR;CTNNB1;DAP;ISG20;ERBB3;BMF;GADD45A;MCL1;RNASEL;ANKH
gse240112	hallmark	HALLMARK_MYC_TARGETS_V2	-1.3571650040863545	0.054901960784313725	0.12477718360071301	57	22	RCL1;SUPV3L1;PUS1;RABEPK;AIMP2;UTP20;PLK1;SORD;RRP9;DUSP2;SRM;PPRC1;EXOSC5;SLC29A2;FARSA;CBX3;RRP12;GRWD1;PLK4;MRTO4;WDR74;TCOF1
gse240112	hallmark	HALLMARK_UV_RESPONSE_DN	1.3529988421308998	0.022684795232145945	0.06671998597689983	130	40	ADGRL2;FBLN5;AMPH;ADD3;GCNT1;PPARG;MAP1B;LPAR1;F3;ATXN1;SMAD3;KALRN;DAB2;TOGARAM1;RND3;PIAS3;CCN1;PRKCA;RUNX1;ANXA2;CITED2;KCNMA1;SLC22A18;PMP22;NOTCH2;ERBB2;PTPRM;NR1D2;COL1A1;LAMC1;DUSP1;PLCB4;ATP2C1;MTA1;NIPBL;INSIG1;PTPN21;TGFBR2;PDLIM5;SERPINE1
gse240112	hallmark	HALLMARK_PANCREAS_BETA_CELLS	1.3364028168589484	0.12423625254582485	0.21420043542383593	16	4	ISL1;FOXO1;NKX2-2;LMO2
gse240112	hallmark	HALLMARK_INFLAMMATORY_RESPONSE	1.3317864054906794	0.02493715019139612	0.069269861642767	111	18	DCBLD2;LYN;CXCL8;ITGA5;PTPRE;SLC4A4;PCDH7;EDN1;IL18;SCN1B;LPAR1;AHR;SGMS2;PTGER4;ADM;MXD1;F3;ITGB8
gse240112	hallmark	HALLMARK_MITOTIC_SPINDLE	1.301391198193152	0.01909275360555196	0.0627069023338256	197	41	EPB41L2;MARCKS;NEDD9;STK38L;DOCK4;KIF3C;FGD6;MID1;HOOK3;ARHGAP5;GSN;PXN;NCK2;RAPGEF5;BCAR1;CDC42EP1;BCR;ABR;KATNB1;STAU1;NOTCH2;PCM1;SPTBN1;MAP1S;RFC1;ARHGEF2;ARL8A;TUBA4A;RHOF;ARHGEF3;CSNK1D;SEPTIN9;PLEKHG2;TUBGCP6;BIN1;LLGL1;AKAP13;NET1;KLC1;CLIP2;PDLIM5
gse240112	hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.2937816300439298	0.08235294117647059	0.1583710407239819	68	21	ANTXR2;JAG1;ERRFI1;PPARG;ALCAM;ATF3;HMGCS1;CTNNB1;ETHE1;STX5;PNRC1;ACSS2;FDFT1;CD9;SC5D;STARD4;NFIL3;SREBF2;CLU;ANXA5;LSS
gse240112	hallmark	HALLMARK_ALLOGRAFT_REJECTION	-1.2523879396785913	0.07983193277310924	0.1583710407239819	99	18	TAPBP;IRF7;ST8SIA4;GBP2;JAK2;MMP9;CD47;TAP2;SOCS1;TAP1;C2;ICAM1;TLR2;B2M;CSF1;DEGS1;WAS;IL15
gse240112	hallmark	HALLMARK_KRAS_SIGNALING_DN	-1.2352749358941595	0.07916666666666666	0.1583710407239819	107	29	GAMT;EFHD1;ARHGDIG;SLC6A14;MAGIX;YBX2;RSAD2;ADRA2C;IFI44L;CACNA1F;COPZ2;VPS50;TGM1;RGS11;HSD11B2;CACNG1;SYNPO;TAS2R4;EDN2;PKP1;KCNMB1;C5;RIBC2;TENM2;FGGY;RYR2;MX1;TGFB2;BARD1
gse240112	hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.2334707518130554	0.06362954437328844	0.1383250964636705	198	76	LDHB;ATP1B1;ACAA2;ACAT1;GPX4;SUCLA2;PHYH;TIMM13;ACADVL;NDUFV2;MFN2;COX4I1;UQCRH;COX7A2L;PDP1;COX5B;PHB2;IDH1;UQCR11;ETFB;ETFA;ACO2;MGST3;COX7B;UQCRB;COX7A2;ATP5MC3;COX10;COX7C;FDX1;DECR1;HTRA2;MDH1;ATP5F1E;COX8A;NDUFA9;SDHD;UQCRQ;NDUFA2;COX17;ATP6V1E1;ISCA1;ACADM;ATP5F1A;VDAC1;NDUFB5;ATP6V1G1;SLC25A6;OAT;HADHB;NDUFA5;RETSAT;ATP5PO;LDHA;IDH3G;VDAC3;COX6A1;NDUFB4;ECI1;COX5A;ATP5MC1;ALAS1;NDUFV1;NDUFB3;GLUD1;UQCR10;NDUFA7;NDUFS1;ATP5PF;MRPL35;ATP5ME;SLC25A3;TIMM8B;NDUFB1;IDH3B;NDUFA6
gse240112	hallmark	HALLMARK_GLYCOLYSIS	1.1724847686227806	0.10412573673870335	0.19282543840500618	183	66	EGFR;ANG;PLOD2;HOMER1;CAPN5;SOX9;CACNA1H;PPP2CB;TFF3;QSOX1;CHPF;RRAGD;SLC16A3;SDC1;B4GALT4;CITED2;CHST1;EFNA3;PGM2;VEGFA;NDST3;BIK;SDC3;ANKZF1;PKP2;SRD5A3;AGRN;PYGL;GCLC;PYGB;ISG20;ME2;CHPF2;PKM;GPC4;IDH1;B3GALT6;KDELR3;ERO1A;PGK1;COPB2;AK4;DSC2;MDH1;TPI1;G6PD;RBCK1;FAM162A;TALDO1;HDLBP;ALDOA;IL13RA1;B4GALT1;GMPPA;IGFBP3;HS6ST2;HK2;GPC1;BPNT1;P4HA2;PPIA;MXI1;UGP2;LDHA;GNPDA1;CASP6
gse240112	hallmark	HALLMARK_HYPOXIA	1.1569480643223709	0.12350597609561753	0.21420043542383593	174	53	LOX;EGFR;PPARGC1A;TES;ERRFI1;NDRG1;HOXB9;CP;ADM;F3;SLC6A6;CCN2;PGM1;MAFF;RRAGD;CCN1;PRKCA;BNIP3L;ANXA2;CITED2;MT2A;EFNA3;ZFP36;SELENBP1;PGM2;PDK1;VEGFA;ATF3;SDC3;ANKZF1;PIM1;XPNPEP1;PFKL;FOSL2;ATP7A;ISG20;PNRC1;GAPDH;KDM3A;SRPX;DUSP1;RBPJ;BTG1;GPC4;B3GALT6;KDELR3;KLHL24;NFIL3;ENO3;CSRP2;EFNA1;SERPINE1;ERO1A
gse240112	hallmark	HALLMARK_ANGIOGENESIS	1.1537816007244486	0.2391304347826087	0.3516624040920716	22	7	TNFRSF21;JAG1;ITGAV;TIMP1;FSTL1;MSX1;VEGFA
gse240112	hallmark	HALLMARK_FATTY_ACID_METABOLISM	1.1305326188158091	0.1931166347992352	0.3053842504743833	130	50	CA2;HSD17B11;GABARAPL1;XIST;TP53INP2;UGDH;ACAA2;ACSL1;CPOX;BMPR1B;ALDH3A2;SUCLA2;ACADS;S100A10;CRYZ;HMGCS1;LTC4S;ACADVL;ACSL4;REEP6;SERINC1;PRDX6;ACOX1;ACOT8;IDH1;EPHX1;DHCR24;GPD2;ACO2;ENO3;ECI2;PTPRG;UROD;DECR1;MDH1;MLYCD;ODC1;SDHD;CPT2;HSD17B7;ALDOA;ACADM;HADHB;RETSAT;HMGCL;HSPH1;APEX1;LDHA;IDH3G;ECI1
gse240112	hallmark	HALLMARK_MYOGENESIS	1.126225004950621	0.1954459203036053	0.3053842504743833	142	38	MEF2C;NAV2;SORBS3;TPM2;SLC6A8;WWTR1;TGFB1;NCAM1;CACNA1H;KCNH2;MRAS;DMD;GSN;ACSL1;FHL1;KLF5;ADAM12;CTF1;FOXO4;PRNP;LPIN1;RIT1;MAPRE3;GABARAPL2;AGRN;CKB;ERBB3;MYL6B;COL1A1;FLII;PDE4DIP;BIN1;EIF4A2;APP;CHRNB1;PKIA;TCAP;ENO3
gse240112	hallmark	HALLMARK_P53_PATHWAY	1.1255619204988074	0.17296222664015903	0.28827037773359837	184	30	LDHB;KIF13B;PTPRE;BMP2;NDRG1;DRAM1;F2R;TGFB1;FGF13;VWA5A;MXD1;SAT1;TSC22D1;APAF1;SDC1;KLF4;UPP1;EPS8L2;PLK3;CCND3;ATF3;ABHD4;S100A10;LIF;ZFP36L1;BAIAP2;PRMT2;TRAF4;PERP;DGKA
gse240112	hallmark	HALLMARK_XENOBIOTIC_METABOLISM	1.1071009156694886	0.21714285714285714	0.329004329004329	143	35	CA2;GABARAPL1;TTPA;ETS2;ID2;UGDH;SLC6A6;NDRG2;PTGR1;PROS1;DHRS1;UPP1;LPIN2;BCAR1;TNFRSF1A;MT2A;ACP1;ABCC3;SHMT2;AKR1C2;GSR;GCLC;CAT;ITIH4;SLC22A1;PGD;ACOX1;SMOX;IDH1;PINK1;GAD1;EPHX1;AKR1C3;PPARD;ACO2
gse240112	hallmark	HALLMARK_BILE_ACID_METABOLISM	-1.074865569469437	0.30165289256198347	0.4309327036599764	80	13	APOA1;PEX6;SULT2B1;ABCA3;SOAT2;ABCD1;PAOX;ISOC1;ABCA4;SLC27A5;HSD3B7;GNMT;SLC29A1
gse240112	hallmark	HALLMARK_COMPLEMENT	1.0549734478610366	0.3218390804597701	0.44699872286079184	137	23	CA2;LYN;FN1;DUSP6;ANG;DOCK4;CP;F5;F3;CTSB;ADAM9;PPP2CB;MAFF;TIMP1;CASP4;CTSH;CASP9;TIMP2;ZEB1;SRC;PIM1;XPNPEP1;LRP1
gse240112	hallmark	HALLMARK_SPERMATOGENESIS	-1.049531963157159	0.3737166324435318	0.5050224762750429	84	24	GSTM3;PCSK1N;NPY5R;YBX2;DMRT1;ARL4A;HSPA2;SEPTIN4;CLPB;GSG1;STRBP;CDKN3;MLLT10;DBF4;CCNB2;NEK2;SLC2A5;IDE;CDK1;ACE;EZH2;CNIH2;BUB1;ACRV1
gse240112	hallmark	HALLMARK_APICAL_SURFACE	-1.011087525381512	0.42244897959183675	0.5558539205155747	32	4	RTN4RL1;GSTM3;GATA3;AFAP1L2
gse240112	hallmark	HALLMARK_G2M_CHECKPOINT	-0.9677934708371053	0.5564356435643565	0.7133790302107135	195	102	HOXC10;ORC5;CDC25B;KIF22;CDC20;CUL4A;TNPO2;CUL1;SMC2;SLC38A1;E2F1;MNAT1;TPX2;CDKN3;ATF5;BARD1;UBE2S;RBL1;SAP30;SLC7A5;PLK1;STAG1;DBF4;SUV39H1;CCNB2;ARID4A;KNL1;NEK2;SMC1A;AURKB;KIF23;DDX39A;HMMR;KIF20B;TOP2A;PTTG1;PRC1;SMC4;NUSAP1;CDK1;MKI67;DTYMK;EZH2;CKS2;ABL1;UBE2C;KIF11;BUB1;PML;LMNB1;ESPL1;LIG3;TMPO;CDC7;MYBL2;TFDP1;E2F2;HMGN2;PLK4;RPS6KA5;TRAIP;RAD23B;RAD21;CENPF;TTK;AURKA;RACGAP1;KIF15;STMN1;CCNA2;CENPE;KIF4A;EGF;PBK;ODF2;NCL;AMD1;INCENP;BIRC5;PDS5B;CCNF;CKS1B;MAD2L1;NDC80;XPO1;NOLC1;KPNB1;CDK4;MAPK14;NUP98;RPA2;EFNA5;CENPA;POLE;POLA2;GSPT1;NSD2;TOP1;PRMT5;FANCC;MCM5;MCM3
gse240112	hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.9364800383313159	0.5849802371541502	0.7312252964426877	48	18	MBP;GPX4;PRNP;GSR;GCLC;CAT;MGST1;PRDX6;MSRA;JUNB;SRXN1;G6PD;PDLIM1;NQO1;STK25;ATOX1;TXNRD2;NDUFB4
gse240112	hallmark	HALLMARK_UV_RESPONSE_UP	-0.9305023657047362	0.6377118644067796	0.7634261506553109	139	18	SIGMAR1;ENO2;OLFM1;RET;PDLIM3;HTR7;TAP1;PPT1;HSPA2;ICAM1;RASGRP1;SULT1A1;FGF18;GPX3;GCH1;RHOB;GAL;HMOX1
gse240112	hallmark	HALLMARK_PEROXISOME	-0.923761405087148	0.6442105263157895	0.7634261506553109	93	16	CRABP2;PEX6;SULT2B1;ELOVL5;ABCD1;SEMA3C;ABCC8;ISOC1;FABP6;HSD11B2;ABCC5;HSD3B7;ESR2;CRAT;ABCB9;SOD2
gse240112	hallmark	HALLMARK_PROTEIN_SECRETION	0.9200071102889547	0.6565464895635673	0.7634261506553109	93	28	TSPAN8;EGFR;SGMS1;ARFGAP3;STX7;AP2B1;CD63;ATP7A;VAMP4;SEC22B;SEC24D;VAMP3;RAB5A;LMAN1;VPS45;COPB2;COPB1;M6PR;ATP1A1;GNAS;USO1;TOM1L1;RAB22A;ARFGEF2;VAMP7;CLN5;KIF1B;CLTC
gse240112	hallmark	HALLMARK_ADIPOGENESIS	-0.8880354630119551	0.7865853658536586	0.8739837398373983	182	34	HSPB8;RAB34;PLIN2;PDCD4;PHLDB1;CAVIN1;ARL4A;AIFM1;ABCB8;SULT1A1;CD36;GPX3;APOE;GPHN;DLD;NABP1;C3;UCP2;CYP4B1;CRAT;LIFR;MGLL;CHUK;PFKFB3;MRAP;STOM;SLC5A6;SCARB1;RMDN3;ADIPOR2;ARAF;MIGA2;NMT1;ELMOD3
gse240112	hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.8678998185746988	0.7208835341365462	0.8191858342460752	50	13	PDGFC;TNFRSF21;TGFB1;IFNGR2;IFNGR1;TNFRSF1A;PIM1;IL4R;CD9;LTBR;PTPN2;IL1R1;LEPR
gse240112	hallmark	HALLMARK_DNA_REPAIR	0.8517757686747739	0.8519924098671727	0.9260787063773617	148	32	NPR2;CCNO;SDCBP;VPS37B;VPS37D;GPX4;POLB;NUDT9;TK2;POLD4;GTF2B;POLR3GL;HCLS1;ITPA;SUPT4H1;AGO4;TAF1C;PNP;SMAD5;ERCC5;DGUOK;STX3;EIF1B;BCAM;RNMT;ERCC3;XPC;BCAP31;COX17;POLE4;GTF2F1;TAF13
gse240112	hallmark	HALLMARK_MTORC1_SIGNALING	0.8198710352379442	0.958	1.0	191	57	PLOD2;ADD3;TES;ITGB2;SLC6A6;PGM1;MTHFD2L;ACSL3;SRD5A1;PDK1;RIT1;SHMT2;HMGCS1;PFKL;GSR;GCLC;CORO1A;TUBA4A;GAPDH;MAP2K3;TBK1;CD9;IDH1;SC5D;STARD4;DHCR24;EDEM1;MLLT11;NFIL3;INSIG1;PNP;ERO1A;PGK1;AK4;SSR1;LTA4H;TPI1;G6PD;ELOVL6;M6PR;LDLR;RRM2;SLC7A11;ALDOA;PSPH;PPP1R15A;ACTR2;USO1;BHLHE40;PHGDH;HK2;PPIA;HSPE1;LDHA;CDKN1A;FKBP2;ATP5MC1
gse240112	hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.7229769141288018	0.9875	1.0	107	5	PSAT1;DNAJA4;IFIT1;BAG3;SLC1A4
gse240112	hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.6640089852284281	0.998109640831758	1.0	94	12	EGFR;PITX2;PRKAA2;TNFRSF1A;PDK1;RIT1;CAMK4;MKNK2;MAP2K3;TBK1;PLA2G12A;CAB39L
gse240112	hallmark	HALLMARK_MYC_TARGETS_V1	0.33374794711633593	1.0	1.0	195	45	YWHAQ;DHX15;ACP1;PHB2;UBE2E1;PRPS2;HDDC2;PGK1;RPL34;NAP1L1;ODC1;EEF1B2;PABPC1;RPL22;SMARCC1;VDAC1;MRPL23;PPIA;APEX1;GNL3;HDAC2;XPOT;HSPE1;LDHA;VDAC3;COX5A;HNRNPA1;MRPS18B;UBE2L3;CDK2;PSMA6;PSMA1;SLC25A3;LSM7;CCT2;YWHAE;RPL14;RPL6;CCT3;MRPL9;SNRPB2;MCM6;CAD;PCNA;MCM4
gse240112	reactome	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	-2.433181332461026	2.1228337241191126e-11	2.018814871637276e-08	59	24	BST2;IFITM3;OAS3;IFI27;OAS1;IFI35;IRF7;IFI6;IFIT1;IFITM2;ISG15;OAS2;IFIT5;GBP2;SAMHD1;IFITM1;XAF1;USP18;RSAD2;SOCS1;IFIT3;IRF9;IRF6;MX2
gse240112	reactome	REACTOME_NICOTINATE_METABOLISM	-1.913524501950055	0.00025960205681727647	0.03526879371903285	24	8	PARP14;PARP9;QPRT;SLC5A8;PARP10;NMNAT2;NT5E;NMRK1
gse240112	reactome	REACTOME_NICOTINAMIDE_SALVAGING	-1.911139186359651	0.00011538493360301202	0.021946214371292884	15	4	PARP14;PARP9;SLC5A8;PARP10
gse240112	reactome	REACTOME_INTERFERON_SIGNALING	-1.8869912587620434	4.736839648429663e-08	2.2523672528283047e-05	227	40	IFI30;BST2;IFITM3;OAS3;IFI27;OAS1;IFI35;IRF7;IFI6;IFIT1;SP100;IFITM2;ISG15;OAS2;UBE2L6;IFIT5;GBP2;SAMHD1;JAK2;IFITM1;XAF1;USP18;HSPA1A;TRIM38;RSAD2;TUBB8;SOCS1;IFIT3;IRF9;TUBA3D;IRF6;MAPT;TRIM34;HLA-DRB1;HSPA2;FLNB;MX2;ICAM1;B2M;GBP1
