gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
PRR5L	0.33989733465968247	0.39112278444328	0.457196256061994	0.786984816768942	sign(log2fc)*-log10(p_value)
PSMG1	0.3398122526811556	0.137470119924804	0.45728583346684	0.786984816768942	sign(log2fc)*-log10(p_value)
GNG12	0.3395647197909695	0.121205471722615	0.45754654492642	0.786984816768942	sign(log2fc)*-log10(p_value)
ITM2B	0.33954676960087365	0.153040663245965	0.457565456557891	0.786984816768942	sign(log2fc)*-log10(p_value)
FAM98C	0.33943598173061745	0.142346304254167	0.457682195708199	0.786984816768942	sign(log2fc)*-log10(p_value)
SMIM31	0.3393130318980682	0.238024690786021	0.457811785002522	0.786984816768942	sign(log2fc)*-log10(p_value)
PLEC	0.33927506695146403	0.124414991060035	0.457851807522752	0.786984816768942	sign(log2fc)*-log10(p_value)
MAN2B2	0.3392138669172272	0.161872885309057	0.457916331761166	0.786984816768942	sign(log2fc)*-log10(p_value)
CTSK	0.3390840004372741	0.294184570761146	0.458053282325352	0.786984816768942	sign(log2fc)*-log10(p_value)
COX11	0.33905628105389324	0.157169835383453	0.458082519076632	0.786984816768942	sign(log2fc)*-log10(p_value)
EEF1AKMT3	0.3390075800452567	0.203661557839276	0.458133890513628	0.786984816768942	sign(log2fc)*-log10(p_value)
C12orf29	0.33885922286890746	0.122730513441465	0.458290418085477	0.786984816768942	sign(log2fc)*-log10(p_value)
RPL4	0.33878557843262813	0.143408997052136	0.458368138164003	0.786984816768942	sign(log2fc)*-log10(p_value)
PSMA5	0.33863558609267347	0.14820581200035	0.458526472165998	0.786984816768942	sign(log2fc)*-log10(p_value)
TMPRSS11E	0.3385472230615685	0.335011659563357	0.458619775011722	0.786984816768942	sign(log2fc)*-log10(p_value)
AC009118.2	0.3384783959911666	0.312847212119286	0.458692462918752	0.786984816768942	sign(log2fc)*-log10(p_value)
HM13	0.33837551262200194	0.132562877328667	0.458801138985848	0.786984816768942	sign(log2fc)*-log10(p_value)
RWDD2A	0.3380632725915679	0.191265723376389	0.459131116909946	0.787447070855199	sign(log2fc)*-log10(p_value)
CHMP2B	0.3378923788385739	0.131658495536855	0.459311819365084	0.787659543772658	sign(log2fc)*-log10(p_value)
HMBS	0.3374971039855485	0.14429751145458	0.45973005414763	0.787904332820625	sign(log2fc)*-log10(p_value)
