dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
gse245601	hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.6038661471078017	0.00019147038471674024	0.0010637243595374459	193	62	CISH;PGR;PRLR;SEMA3B;MYOF;CELSR2;LAMC2;FLNB;TFAP2C;SLC27A2;CACNA2D2;SLC22A5;FRK;ACOX2;DHRS2;CCND1;ATP2B4;PRSS23;FARP1;MYB;PDZK1;PDLIM3;CA2;IGFBP4;TFF1;SULT2B1;IGSF1;IL17RB;TIAM1;GINS2;SORD;MAPT;TFF3;KRT19;SERPINA3;ALDH3B1;FKBP4;CA12;FKBP5;OPN3;CDH1;TST;CAV1;DLG5;GALE;IDH2;XRCC3;CLIC3;MOCS2;NRIP1;GJB3;S100A9;EGR3;EMP2;BATF;TPSAB1;NCOR2;IMPA2;OLFM1;ABCA3;ALDH3A2;RAPGEFL1
gse245601	hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.6025864100063127	0.009124781323933634	0.022811953309834085	48	16	FTL;CDKN2D;PRNP;SELENOS;GPX4;CAT;TXNRD1;MSRA;MBP;GPX3;SOD2;GCLC;PRDX6;SRXN1;GCLM;NDUFA6
gse245601	hallmark	HALLMARK_FATTY_ACID_METABOLISM	1.5814698956652258	0.0016363709760646382	0.005686835396231363	139	20	ACAT2;IDI1;HSD17B7;RDH11;IDH1;NSDHL;OSTC;HMGCS1;ERP29;GABARAPL1;FASN;ACSS1;DHCR24;ADIPOR2;PPARA;ETFDH;TP53INP2;ACOT2;ACO2;LTC4S
gse245601	hallmark	HALLMARK_E2F_TARGETS	-1.57537210276035	0.0006822287172054911	0.0030596050869608725	198	68	CTPS1;GINS1;MCM3;CSE1L;PRKDC;BARD1;POLA2;NOP56;NUP205;LMNB1;MCM5;PA2G4;IPO7;RAD50;HELLS;GSPT1;DNMT1;SYNCRIP;HNRNPD;PDS5B;JPT1;RANBP1;SRSF2;KIF2C;ORC2;SMC1A;NBN;CHEK1;SRSF1;PAICS;POLD3;TFRC;TMPO;UNG;MMS22L;CTCF;MCM4;LYAR;XPO1;SSRP1;TIPIN;SPC24;BRCA2;RFC2;PMS2;GINS4;RFC3;CIT;TCF19;SPC25;RAN;BRCA1;SMC6;NME1;E2F8;TRIP13;LUC7L3;DCTPP1;CDC25A;TIMELESS;LIG1;MCM2;NOLC1;RAD51AP1;RRM2;UBE2T;HMGB3;EIF2S1
gse245601	hallmark	HALLMARK_P53_PATHWAY	1.5716469830604358	0.0008531639052310355	0.0032813996355039827	194	36	DDIT4;HMOX1;NUPR1;TRIB3;UPP1;MKNK2;TNFSF9;SEC61A1;ABHD4;PMM1;SLC3A2;BTG1;RGS16;DDIT3;NDRG1;FOXO3;CDKN1A;FGF13;SLC7A11;SOCS1;RAD9A;PPP1R15A;TSPYL2;TSC22D1;CCNG1;AEN;ISCU;PRMT2;SP1;RETSAT;CEBPA;MXD4;RAB40C;ANKRA2;DRAM1;WRAP73
gse245601	hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.5593119122606791	0.0007343052208706093	0.0030596050869608725	197	36	PTHLH;PLOD2;THBS1;LAMA3;LAMC2;TNC;TPM1;TPM4;WNT5A;GLIPR1;TGM2;MATN2;TNFAIP3;LOXL1;FAS;IGFBP4;OXTR;MYL9;TAGLN;MATN3;COL7A1;FLNA;COLGALT1;LAMC1;MXRA5;COL12A1;FERMT2;RHOB;SDC1;IGFBP2;IL32;MAGEE1;ACTA2;ITGA2;TGFBI;PTX3
gse245601	hallmark	HALLMARK_MITOTIC_SPINDLE	-1.51059094417094	0.0017060506188694088	0.005686835396231363	197	42	NEDD9;PALLD;VCL;MYH9;PDLIM5;FLNB;EZR;TUBGCP5;FGD6;FARP1;RASA2;SYNPO;LRPPRC;LMNB1;RASA1;ANLN;CKAP5;FLNA;PREX1;TRIO;TIAM1;APC;CAPZB;KIF2C;STK38L;GEMIN4;NET1;SMC1A;CEP131;ARHGEF12;TUBGCP2;ACTN4;OPHN1;TUBA4A;YWHAE;KIF23;MYO1E;BRCA2;GSN;ECT2;NF1;TAOK2
gse245601	hallmark	HALLMARK_UV_RESPONSE_UP	1.468646827130771	0.008043634947604628	0.02116746038843323	151	41	HMOX1;CDKN1C;ASNS;SLC6A8;BTG1;FEN1;MGAT1;SQSTM1;HSPA13;CEBPG;FGF18;RPN1;RXRB;KLHDC3;YKT6;CDC34;CHKA;MMP14;PPIF;PARP2;CREG1;CTSV;NXF1;CYB5B;NPTX2;CCNE1;GPX3;GCH1;SOD2;UROD;DNAJB1;SLC6A12;STARD3;MSX1;ENO2;ATF3;BTG3;HSPA2;CDKN2B;KCNH2;SHOX2
gse245601	hallmark	HALLMARK_XENOBIOTIC_METABOLISM	1.4502022117924167	0.005519395739098598	0.01533165483082944	165	41	IDH1;HMOX1;SHMT2;UPP1;SSR3;MT2A;SLC6A6;SLC35B1;PMM1;PINK1;ARG2;TMEM97;LONP1;NPC1;PGD;RAP1GAP;GABARAPL1;SLC1A5;ETFDH;CAT;ACO2;LPIN2;DHRS1;RETSAT;ECH1;ID2;GCH1;GCLC;SLC6A12;PTGDS;MPP2;NMT1;DDT;CYP27A1;CFB;ALDH2;SMOX;AKR1C3;GSTO1;CDA;IRF8
gse245601	hallmark	HALLMARK_GLYCOLYSIS	1.4435930599564821	0.0053228111822022865	0.01533165483082944	189	41	RRAGD;DDIT4;IDH1;GOT1;GALK2;CHPF;VLDLR;HK2;GMPPB;GMPPA;NSDHL;HSPA5;HDLBP;ANG;GNE;AKR1A1;GFPT1;CHST1;ANKZF1;KDELR3;MXI1;RBCK1;GNPDA1;CHST2;CTH;HAX1;CHPF2;COPB2;B4GALT4;SAP30;PYGB;CITED2;VEGFA;GCLC;ERO1A;IRS2;SLC25A13;TPBG;CXCR4;ZNF292;ENO2
gse245601	hallmark	HALLMARK_KRAS_SIGNALING_DN	-1.4349998239427015	0.010209391278984492	0.0243080744737726	129	31	TGFB2;EDN2;EDN1;TENM2;CELSR2;BARD1;SIDT1;AKR1B10;SYNPO;MSH5;RIBC2;THNSL2;OXT;ARPP21;EFHD1;TFAP2B;PNMT;TFCP2L1;CACNG1;IGFBP2;HTR1D;CAPN9;SPTBN2;SKIL;SLC29A3;MAST3;SPHK2;MTHFR;SERPINA10;KCNMB1;VPS50
gse245601	hallmark	HALLMARK_PANCREAS_BETA_CELLS	1.3258474253179588	0.10978043912175649	0.196036498431708	24	7	STXBP1;SRPRB;CHGA;LMO2;AKT3;PAK3;PAX6
gse245601	hallmark	HALLMARK_COAGULATION	-1.2787050503965292	0.06560636182902585	0.1426225257152736	107	20	THBS1;PREP;PDGFB;F3;ACOX2;KLF7;PRSS23;CLU;WDR1;ADAM9;FGG;CRIP2;CAPN2;CTSH;ITGA2;DUSP6;S100A1;S100A13;GSN;MSRB2
gse245601	hallmark	HALLMARK_MYC_TARGETS_V2	-1.275668113782289	0.08548707753479125	0.1643982260284447	57	28	UTP20;NOP56;MCM5;PA2G4;PRMT3;MAP3K6;SORD;MRTO4;AIMP2;UNG;SLC19A1;MCM4;PUS1;TCOF1;DCTPP1;LAS1L;NOLC1;HSPD1;IPO4;RABEPK;NOP2;MYBBP1A;NIP7;PES1;NPM1;FARSA;HSPE1;TBRG4
gse245601	hallmark	HALLMARK_APICAL_SURFACE	-1.2614667044892625	0.1303501945525292	0.21725032425421534	40	11	SULF2;GATA3;HSPB1;FLOT2;RTN4RL1;ATP8B1;MDGA1;AFAP1L2;GSTM3;BRCA1;CROCC
gse245601	hallmark	HALLMARK_G2M_CHECKPOINT	-1.2557824920016445	0.049253856377491266	0.11194058267611652	194	65	MCM3;BARD1;POLA2;CCND1;LMNB1;BCL3;MEIS1;MCM5;CDC7;CHAF1A;GSPT1;HSPA8;SYNCRIP;SLC12A2;POLQ;HNRNPD;PDS5B;HNRNPU;JPT1;SRSF2;MTF2;GINS2;KIF2C;CUL3;SFPQ;DKC1;TLE3;SMC1A;CHEK1;HIF1A;SRSF1;TMPO;CDC45;CTCF;NUP98;XPO1;KIF23;SNRPD1;NCL;EXO1;CBX1;BRCA2;CUL5;PRMT5;KIF11;ORC5;KPNB1;MAPK14;KNL1;KIF15;CDC25A;AMD1;CENPA;MCM2;NOLC1;CCNF;DTYMK;HMGB3;TPX2;NEK2;NDC80;TNPO2;CUL1;ESPL1;RBL1
gse245601	hallmark	HALLMARK_IL2_STAT5_SIGNALING	1.2230667622779452	0.07129094412331406	0.1485228002569043	185	39	RRAGD;CDKN1C;HK2;SMPDL3A;BHLHE40;CKAP4;PRNP;RGS16;RORA;TTC39B;NDRG1;SNX9;GABARAPL1;NFIL3;GPX4;SLC1A5;SOCS1;FGL2;TWSG1;CDC6;SPP1;GPR65;MAFF;CCNE1;ARL4A;PRKCH;UCK2;SLC2A3;P2RX4;PNP;POU2F1;NT5E;GSTO1;CD44;GUCY1B1;IRF8;ALCAM;EMP1;TNFRSF1B
gse245601	hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	-1.2021279286536708	0.1225296442687747	0.2112580073599564	79	10	IL13RA1;PLA2G2A;CD14;OSMR;FAS;TLR2;PTPN11;IL1B;MYD88;IL17RB
gse245601	hallmark	HALLMARK_ADIPOGENESIS	1.1995253247852011	0.09333333333333334	0.17283950617283952	189	29	DHCR7;IDH1;VEGFB;DNAJB9;LIPE;PGM1;PREB;UBC;GPX4;ADIPOR2;SLC1A5;CDKN2C;CAT;SLC27A1;ACO2;SLC25A1;LTC4S;GHITM;PDCD4;PIM3;ORM1;PPM1B;RETSAT;CCNG2;RTN3;BCKDHA;ARL4A;ECH1;GPX3
gse245601	hallmark	HALLMARK_ALLOGRAFT_REJECTION	-1.19207070624498	0.08176100628930817	0.16352201257861634	164	30	TGFB2;GBP2;HLA-DOB;EREG;INHBB;FAS;TLR2;BCL3;GLMN;IL1B;CD47;IL11;MTIF2;FLNA;TLR6;MRPL3;HIF1A;NCF4;CSK;HLA-DMB;TLR3;CCL22;UBE2N;AKT1;SOCS5;ABCE1;IL10;BRCA1;NME1;BCL10
gse245601	hallmark	HALLMARK_PEROXISOME	1.1761962073242387	0.1454183266932271	0.23454568821488242	96	14	IDI1;FDPS;RDH11;IDH1;FADS1;DHCR24;CAT;SIAH1;CLN8;CNBP;RETSAT;ECH1;PEX13;SOD2
gse245601	hallmark	HALLMARK_UV_RESPONSE_DN	-1.1552410932156294	0.15109343936381708	0.2360834990059642	141	30	INPP4B;RUNX1;IRS1;PDLIM5;F3;SYNE1;FHL2;IGFBP5;DDAH1;ATP2B4;RASA2;PIK3R3;RBPMS;IGF1R;AMPH;ATP2C1;LAMC1;DLC1;MTA1;AGGF1;CAV1;VAV2;PTEN;MGLL;NRP1;LTBP1;PTPN21;PLPP3;HAS2;NFIB
gse245601	hallmark	HALLMARK_MYOGENESIS	1.1400529969914408	0.18666666666666668	0.2828282828282829	164	16	SCD;FDPS;HDAC5;LPIN1;BHLHE40;SIRT2;PRNP;SLC6A8;CHRNB1;CRYAB;CDKN1A;MEF2D;FOXO4;KIFC3;SH3BGR;FGF2
gse245601	hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	-1.1316097988387441	0.196	0.2882352941176471	96	15	PNPT1;GBP2;HERC6;SAMD9;PARP9;TRIM14;CD47;ADAR;TXNIP;LPAR6;CNP;TRAFD1;EIF2AK2;SP110;BST2
gse245601	hallmark	HALLMARK_HEDGEHOG_SIGNALING	-1.1175368329587052	0.27450980392156865	0.3746320578003747	32	16	MYH9;RTN1;RASA1;AMOT;ETS2;TLE3;NKX6-1;OPHN1;NRP1;NF1;LDB1;SCG2;HEY2;NRCAM;UNC5C;PML
gse245601	hallmark	HALLMARK_TGF_BETA_SIGNALING	-1.0955933996249503	0.27722772277227725	0.3746320578003747	53	13	KLF10;THBS1;HDAC1;BCAR3;RHOA;APC;WWTR1;CDH1;SKIL;BMPR2;LTBP2;NCOR2;SMAD1
gse245601	hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.0757006073733903	0.2538167938931298	0.36259541984732824	196	47	LDLR;TNFSF9;BHLHE40;DUSP5;TGIF1;CEBPB;BTG1;SQSTM1;NFIL3;CDKN1A;KLF9;IL23A;SGK1;PNRC1;GEM;IL18;PPP1R15A;TSC22D1;ATP2B1;SNN;EFNA1;EIF1;CD69;LITAF;MAFF;NR4A2;ID2;GCH1;DRAM1;VEGFA;SOD2;RIPK2;MARCKS;DNAJB4;IRS2;ZBTB10;SLC2A3;ZFP36;ATF3;G0S2;SPHK1;SERPINB8;BTG3;TANK;SLC2A6;IFIT2;CD44
gse245601	hallmark	HALLMARK_INFLAMMATORY_RESPONSE	-1.0666639118156207	0.30390143737166325	0.39987031233113585	178	28	PTGER4;ABCA1;EDN1;F3;GPR132;CD14;EREG;OSMR;TLR2;ITGB8;IL1B;PTPRE;PDE4B;ATP2C1;RASGRP1;AXL;GPC3;CCL17;EIF2AK2;HIF1A;TNFSF10;BST2;TLR3;CCL22;ADM;SLC7A2;MARCO;IL1A
gse245601	hallmark	HALLMARK_NOTCH_SIGNALING	-1.029894444652866	0.4174757281553398	0.5218446601941747	31	10	WNT5A;CCND1;KAT2A;DLL1;TCF7L2;JAG1;ARRB1;PSEN2;NOTCH3;CUL1
gse245601	hallmark	HALLMARK_BILE_ACID_METABOLISM	1.0251696078257553	0.4057377049180328	0.5201765447667087	92	11	IDI1;IDH1;FADS1;FADS2;LIPE;NPC1;DHCR24;CAT;ALDH8A1;PNPLA8;OPTN
gse245601	hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-1.0019350346160951	0.46234309623430964	0.5504084478979877	200	56	SLC25A20;COX15;GPI;SLC25A12;LRPPRC;LDHA;ATP1B1;CPT1A;OPA1;GOT2;ACAA2;VDAC3;PMPCA;CYB5A;ETFA;SDHC;ATP5F1A;IDH2;GLUD1;VDAC1;ECHS1;DECR1;NDUFV2;IMMT;VDAC2;MRPL15;NDUFS6;TIMM50;FH;MRPL11;TCIRG1;PRDX3;DLAT;HADHA;ATP5F1C;NDUFB7;COX11;ATP5F1D;NDUFA4;NDUFS2;MTX2;ATP5MC3;PDHB;MTRR;TOMM22;ATP5F1E;CS;ETFB;NDUFB2;NDUFB1;MRPL35;TIMM8B;ATP5MC1;ATP5PB;NDUFC1;NDUFB3
gse245601	hallmark	HALLMARK_DNA_REPAIR	0.9960839791863731	0.435546875	0.5311547256097561	148	21	CCNO;SEC61A1;FEN1;TMED2;ARL6IP1;GPX4;VPS37D;RALA;EIF1B;STX3;NPR2;DAD1;ZNF707;SUPT5H;CLP1;RNMT;CETN2;EDF1;NUDT21;ELL;NELFE
gse245601	hallmark	HALLMARK_ANGIOGENESIS	-0.9842056383761921	0.48349514563106794	0.5622036577105441	31	15	SLCO2A1;S100A4;VAV2;NRP1;JAG1;JAG2;TNFRSF21;KCNJ8;CXCL6;VCAN;APP;FSTL1;COL5A2;STC1;PTK2
gse245601	hallmark	HALLMARK_APOPTOSIS	0.9655139161043349	0.5294117647058824	0.6016042780748664	150	33	EBP;HMOX1;HMGB2;SC5D;BNIP3L;DDIT3;SQSTM1;GPX4;CDKN1A;DNAJC3;IL18;CTH;PDCD4;DAP;PEA15;CD69;RETSAT;CYLD;GPX3;SLC20A1;GCH1;SOD2;TIMP2;ENO2;ATF3;PPP2R5B;BTG3;SATB1;CD44;XIAP;EMP1;HGF;BMF
gse245601	hallmark	HALLMARK_COMPLEMENT	0.9458675911324537	0.5775193798449613	0.6416881998277347	175	30	PCSK9;DUSP5;CEBPB;HSPA5;ANG;HSPA1A;LGMN;GNG2;CBLB;MMP14;STX4;RNF4;CD55;CTSV;ANXA5;MAFF;IRF7;MMP13;FYN;TIMP2;LTF;LAMP2;IRF2;CFB;KLK1;RBSN;LIPA;PIK3CA;CDA;RABIF
gse245601	hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.9308377157504436	0.6274509803921569	0.6820119352088662	100	14	TRIB3;MKNK2;CALR;DDIT3;HSP90B1;SQSTM1;SLC2A1;CDKN1A;PIKFYVE;NFKBIB;AKT1S1;ARF1;RIT1;UBE2D3
gse245601	hallmark	HALLMARK_KRAS_SIGNALING_UP	-0.9003442302757253	0.7453416149068323	0.7763975155279503	179	27	SEMA3B;ANO1;LCP1;MAP3K1;EREG;TNFAIP3;PDCD1LG2;CA2;AKAP12;CBR4;TRIB2;IL1B;TSPAN1;RELN;SOX9;RBM4;BTC;SERPINA3;MALL;PTCD2;ITGA2;DUSP6;AMMECR1;NRP1;ATG10;PLEK2;ANGPTL4
gse245601	hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.877812375816334	0.6673596673596673	0.7099570929358164	41	11	HDAC5;DVL2;ADAM17;WNT6;FRAT1;RBPJ;FZD1;NUMB;CSNK1E;HEY1;TP53
gse245601	hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.8290655970964408	0.9123809523809524	0.9310009718172984	189	30	UPP1;MT2A;BTG1;MTHFD2;RSAD2;CDKN1A;RBCK1;SOCS1;FGL2;SLAMF7;XCL1;BPGM;PTPN6;CD69;IRF7;ARL4A;TRIM25;GCH1;SOD2;RIPK2;CSF2RB;APOL6;IRF2;CFB;CD40;PNP;TRIM26;NLRC5;IFIT2;IRF8
gse245601	hallmark	HALLMARK_SPERMATOGENESIS	0.7492450721681871	0.9491869918699187	0.9491869918699187	83	14	LPIN1;CLGN;SCG5;PHF7;PARP2;ARL4A;TTK;EZH2;IP6K1;CDKN3;POMC;GMCL1;HSPA2;CAMK4
gse245601	reactome	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	2.6663400112584976	4.544088112481203e-17	2.2834042765218044e-14	88	39	WFS1;WIPI1;CREB3L2;SERP1;DNAJB9;ASNS;MYDGF;HYOU1;EDEM1;HERPUD1;SSR1;PDIA6;CALR;SRPRB;CEBPB;SYVN1;HSPA5;DNAJB11;DDIT3;HSP90B1;PREB;ARFGAP1;CREBRF;GFPT1;PDIA5;GOSR2;CEBPG;ATF4;KDELR3;SRPRA;KLHDC3;EIF2AK3;EXOSC1;SHC1;DNAJC3;ATP6V0D1;EIF2S2;SEC31A;TSPYL2
gse245601	reactome	REACTOME_CHOLESTEROL_BIOSYNTHESIS	2.6597789281649966	3.4777849918464237e-16	1.1650579722685519e-13	27	19	ACAT2;DHCR7;MVD;MVK;IDI1;FDFT1;EBP;FDPS;SREBF2;SQLE;MSMO1;HSD17B7;LSS;HMGCR;SC5D;NSDHL;HMGCS1;SREBF1;DHCR24
gse245601	reactome	REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	2.595049652242261	1.268795229153876e-13	3.187848013249113e-11	48	26	WFS1;WIPI1;SERP1;DNAJB9;MYDGF;HYOU1;EDEM1;SSR1;PDIA6;SRPRB;SYVN1;HSPA5;DNAJB11;PREB;ARFGAP1;GFPT1;PDIA5;GOSR2;KDELR3;SRPRA;KLHDC3;SHC1;DNAJC3;ATP6V0D1;SEC31A;TSPYL2
gse245601	reactome	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	2.578946398305781	3.412273884992328e-13	6.85867050883458e-11	55	22	INSIG1;DHCR7;SCD;MVD;MVK;IDI1;FDFT1;FDPS;SREBF2;SQLE;LSS;HMGCR;SC5D;SEC24D;HMGCS1;SREBF1;FASN;PPARA;INSIG2;SEC23A;TBL1X;SEC24C
gse245601	reactome	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	2.5440633087052937	3.0669418264017885e-12	5.137127559222996e-10	42	16	DHCR7;SCD;MVD;MVK;IDI1;FDFT1;FDPS;SREBF2;SQLE;LSS;HMGCR;SC5D;HMGCS1;SREBF1;FASN;PPARA
