dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
crispr	go_bp	GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	-1.0283884941773764	0.4014084507042254	0.7358553298206506	19	3	BCL2L1;ADAR;PIK3CG
crispr	go_bp	GOBP_MEMBRANE_REPOLARIZATION	1.0282753263765632	0.40584415584415584	0.7376371901073597	50	14	KCNIP2;YWHAE;CASQ2;ATP1A2;KCNH2;KCNJ2;KCNE3;KCNE1;CACNA1D;KCNA5;KCND3;NOS1AP;KCND2;KCNE5
crispr	go_bp	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	1.0282138467230075	0.3969335604770017	0.7333248250198154	34	8	EEPD1;LRP1;PON1;ABCA1;RXRA;APOE;GPS2;NFKBIA
crispr	go_bp	GOBP_AXONAL_FASCICULATION	1.0279882487149141	0.44768439108061747	0.762091550077527	20	6	NRP1;ARHGAP35;TNFRSF21;EPHA3;CNTN4;EPHA4
crispr	go_bp	GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	-1.0278903636900956	0.40554156171284633	0.7376371901073597	69	8	TAF6L;TEAD4;CNOT2;PRDM14;CNOT3;TAF5L;MYC;RBBP4
crispr	go_bp	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	-1.0275264276888445	0.36908517350157727	0.7154230038022814	301	59	PCGF2;MPO;MET;SOD2;MYB;SIRT1;XRCC6;BRF2;MAPK13;NLK;EGFR;WNK1;PNPT1;PYROXD1;TMIGD1;PRDX2;LETM1;CASP1;ARNT;FAS;NCF1;STK39;GPR37;SRC;ECT2;RELB;MAPK3;ZNF580;PEX5;CAB39;HSPA8;MDM2;GJB2;OXSR1;TP53INP1;GSR;TRAP1;PIK3CA;BECN1;EDNRA;ATP2A2;ALOX5;FOXO3;HSPA1A;NFE2L2;XRCC5;GDF15;FER;PPIA;PEX10;PYCARD;BMP7;ERN1;RPS3;MTOR;SLC1A1;TRPA1;SCN2A;AXL
crispr	go_bp	GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	1.0273969802846754	0.39728353140916806	0.7333248250198154	33	13	RARB;ALDH1A2;STRA6;PCSK5;SIX2;RARRES2;NIPBL;VPS52;GLI2;SCT;HLX;PDGFRA;FGF10
crispr	go_bp	GOBP_INTRACELLULAR_MRNA_LOCALIZATION	-1.0273585810568815	0.42720763723150357	0.748807195611711	15	9	DHX36;CASC3;CAPRIN1;A1CF;BICD1;ZFP36;ZNF385A;PUM2;KIF5C
crispr	go_bp	GOBP_INTERLEUKIN_2_PRODUCTION	1.0273065430960953	0.3871499176276771	0.7270984657903129	64	19	GBP1;ABL1;CD34;PTPRC;VTCN1;SFTPD;KAT5;LAPTM5;SASH3;CLEC7A;SPTBN1;NAV3;CR1;PRNP;CCR2;PRKD2;LILRB4;HDAC7;HOMER2
crispr	go_bp	GOBP_CARDIAC_MUSCLE_CONTRACTION	1.0270007159904957	0.4055299539170507	0.7376371901073597	137	30	FGF12;DLG1;TNNI1;P2RX4;TNNI3;SLC9A1;CACNB2;SCN8A;FGF13;DSP;CASQ2;TNNC1;SCN3B;ATP1A2;KCNH2;CXCR4;KCNJ2;GPD1L;SCN1A;KCNE3;SCN7A;ASB3;KCNE1;CACNA1D;SCN9A;ADRA1A;PLN;KCNA5;KCND3;NOS1AP
