gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
HSFX1	2.7003016887599633	0.6573620676179699	0.014424047304530984	0.5803263798458549	effect_size/se (Wald z)
C1orf195	2.6980648948958006	0.8046513660626804	0.014493230960871892	0.5804280734707248	effect_size/se (Wald z)
ESRP1	2.695761047800375	0.623500821510409	0.014564819317343828	0.5819619934070278	effect_size/se (Wald z)
TMEM202	2.6904618780375094	1.1198661157065803	0.014730764282224905	0.5850133063510367	effect_size/se (Wald z)
HMGN2	2.6901901835795545	0.8362002193708928	0.014739320859011674	0.5850133063510367	effect_size/se (Wald z)
GJB3	2.6891800275120574	0.8761302307725662	0.014771175656077152	0.5850133063510367	effect_size/se (Wald z)
FKBP6	2.688056494877608	0.786506796547644	0.014806682803490307	0.5850133063510367	effect_size/se (Wald z)
SRXN1	2.6869611226561227	0.7931472521405487	0.014841378294336247	0.5850133063510367	effect_size/se (Wald z)
SFMBT1	2.6829954819353534	0.7317881963937509	0.014967637500849453	0.5850133063510367	effect_size/se (Wald z)
MMP9	2.682841347342005	0.8527537974088419	0.014972565485189802	0.5850133063510367	effect_size/se (Wald z)
ZBTB12	2.6778641448575318	1.0139012822021485	0.015132529747606044	0.5850133063510367	effect_size/se (Wald z)
NEUROG2	2.6755465473622912	0.9094561502651279	0.015207570150292973	0.5850133063510367	effect_size/se (Wald z)
PRAF2	2.675153343001317	0.9043820854411795	0.015220336639981359	0.5850133063510367	effect_size/se (Wald z)
TBL1X	2.6750081514571216	0.6920777525421542	0.015225053272842138	0.5850133063510367	effect_size/se (Wald z)
USP20	2.674445342887003	0.8227723292974449	0.015243349598516552	0.5850133063510367	effect_size/se (Wald z)
ATP9B	2.6736706403781714	0.7970344205621389	0.015268568624052115	0.5850133063510367	effect_size/se (Wald z)
LHX3	2.671831882041545	0.8324125030403593	0.01532858518597634	0.5850133063510367	effect_size/se (Wald z)
UBB	2.6704976376878005	1.1700339231670442	0.015372275096749119	0.5850133063510367	effect_size/se (Wald z)
TBL2	2.665897458310741	0.858295722780877	0.01552381891859546	0.5850133063510367	effect_size/se (Wald z)
CCDC7	2.663989133619258	0.8362856198140012	0.015587101256308872	0.5850133063510367	effect_size/se (Wald z)
REEP4	2.6639282789170413	0.6988168426627812	0.015589123304728126	0.5850133063510367	effect_size/se (Wald z)
GDA	2.6631389608887934	0.7081050712226178	0.015615372979476247	0.5850133063510367	effect_size/se (Wald z)
PADI1	2.661273482248267	0.8295922640707278	0.015677578867717437	0.5850133063510367	effect_size/se (Wald z)
IGSF21	2.6609481932242653	1.0196777412345561	0.01568845000464526	0.5850133063510367	effect_size/se (Wald z)
PLEKHJ1	2.659620829201465	0.7158137132045299	0.015732884805736026	0.5850133063510367	effect_size/se (Wald z)
ALDH1A2	2.657796922868866	0.9272630779491102	0.015794137162697224	0.5850133063510367	effect_size/se (Wald z)
CNTRL	2.657577153807341	1.0553692341863643	0.01580153297517082	0.5850133063510367	effect_size/se (Wald z)
C2CD5	2.6574655271107472	0.6881373698962792	0.015805290771331058	0.5850133063510367	effect_size/se (Wald z)
IKBKE	2.6572903586836008	0.7473412685322955	0.015811189347081447	0.5850133063510367	effect_size/se (Wald z)
