stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000383042	9606.ENSP00000355657	KDM1A	H3-4	9606	0.937	0	0	0	0	0.407	0	0.899
9606.ENSP00000383042	9606.ENSP00000262519	KDM1A	SETD1A	9606	0.936	0	0	0	0.06	0.073	0	0.933
9606.ENSP00000383042	9606.ENSP00000343535	KDM1A	USP7	9606	0.936	0	0	0	0.105	0.738	0	0.748
9606.ENSP00000383042	9606.ENSP00000234420	KDM1A	MSH6	9606	0.932	0	0	0	0.212	0.095	0.9	0.169
9606.ENSP00000383042	9606.ENSP00000278616	KDM1A	ATM	9606	0.929	0	0	0	0.042	0	0.9	0.324
9606.ENSP00000383042	9606.ENSP00000270722	KDM1A	PRDM16	9606	0.926	0	0	0	0	0.049	0.9	0.294
9606.ENSP00000383042	9606.ENSP00000233146	KDM1A	MSH2	9606	0.925	0	0	0	0.16	0.07	0.9	0.154
9606.ENSP00000383042	9606.ENSP00000385823	KDM1A	MTA3	9606	0.925	0	0	0	0.063	0.586	0.5	0.659
9606.ENSP00000383042	9606.ENSP00000370710	KDM1A	KDM4C	9606	0.924	0	0	0	0.105	0.095	0.5	0.836
9606.ENSP00000383042	9606.ENSP00000352257	KDM1A	XRCC6	9606	0.923	0	0	0	0.063	0	0.9	0.248
9606.ENSP00000383042	9606.ENSP00000478887	KDM1A	MYC	9606	0.922	0	0	0	0.06	0.214	0	0.903
9606.ENSP00000383042	9606.ENSP00000375978	KDM1A	XRCC5	9606	0.921	0	0	0	0.067	0	0.9	0.221
9606.ENSP00000383042	9606.ENSP00000313420	KDM1A	PRKDC	9606	0.919	0	0	0	0.1	0	0.9	0.181
9606.ENSP00000383042	9606.ENSP00000333633	KDM1A	MTA1	9606	0.918	0	0	0	0.067	0.584	0.5	0.631
9606.ENSP00000383042	9606.ENSP00000339835	KDM1A	H3-5	9606	0.917	0	0	0	0	0.21	0	0.9
9606.ENSP00000383042	9606.ENSP00000253458	KDM1A	GSE1	9606	0.917	0	0	0	0.056	0.678	0	0.75
9606.ENSP00000383042	9606.ENSP00000499501	KDM1A	H3-2	9606	0.916	0	0	0	0	0.197	0	0.9
9606.ENSP00000383042	9606.ENSP00000212015	KDM1A	SIRT1	9606	0.915	0	0	0	0.081	0.095	0	0.906
9606.ENSP00000383042	9606.ENSP00000350708	KDM1A	RAD23B	9606	0.91	0	0	0	0.06	0.053	0.9	0.113
9606.ENSP00000383042	9606.ENSP00000359300	KDM1A	CETN2	9606	0.91	0	0	0	0.047	0	0.9	0.133
9606.ENSP00000383042	9606.ENSP00000334373	KDM1A	KPNA4	9606	0.91	0	0	0	0.049	0.905	0	0.078
9606.ENSP00000383042	9606.ENSP00000421491	KDM1A	XRCC4	9606	0.91	0	0	0	0.058	0	0.9	0.125
9606.ENSP00000383042	9606.ENSP00000484288	KDM1A	LIG4	9606	0.909	0	0	0	0.086	0	0.9	0.084
9606.ENSP00000383042	9606.ENSP00000322845	KDM1A	ZMYM3	9606	0.908	0	0	0	0.089	0.677	0	0.714
9606.ENSP00000383042	9606.ENSP00000310520	KDM1A	ERCC4	9606	0.907	0	0	0	0.103	0	0.9	0.052
9606.ENSP00000383042	9606.ENSP00000013807	KDM1A	ERCC1	9606	0.907	0	0	0	0.045	0	0.9	0.108
9606.ENSP00000383042	9606.ENSP00000472445	KDM1A	POLD1	9606	0.906	0	0	0	0.067	0	0.9	0.074
9606.ENSP00000383042	9606.ENSP00000300145	KDM1A	ATP23	9606	0.905	0	0	0	0.095	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000367527	KDM1A	DCLRE1C	9606	0.903	0	0	0	0.048	0	0.9	0.066
9606.ENSP00000383042	9606.ENSP00000285021	KDM1A	XPC	9606	0.902	0	0	0	0.054	0	0.9	0.052
9606.ENSP00000383042	9606.ENSP00000371133	KDM1A	HMG20A	9606	0.9	0	0	0	0.152	0.839	0	0.325
9606.ENSP00000383042	9606.ENSP00000302967	KDM1A	HDAC3	9606	0.9	0	0	0	0.135	0.72	0.4	0.395
9606.ENSP00000383042	9606.ENSP00000349313	KDM1A	NHEJ1	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000310008	KDM1A	SWSAP1	9606	0.9	0	0	0	0	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000360682	KDM1A	PAXX	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000265038	KDM1A	ERCC8	9606	0.9	0	0	0	0.05	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000386660	KDM1A	KDM3A	9606	0.9	0	0	0	0.06	0	0.5	0.804
9606.ENSP00000383042	9606.ENSP00000498881	KDM1A	ERCC5	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000382218	KDM1A	ZSWIM7	9606	0.9	0	0	0	0.044	0	0.9	0
9606.ENSP00000383042	9606.ENSP00000263253	KDM1A	EP300	9606	0.899	0	0	0	0.049	0.292	0.5	0.738
9606.ENSP00000383042	9606.ENSP00000244537	KDM1A	H4C6	9606	0.899	0	0	0	0.047	0.435	0.5	0.669
9606.ENSP00000383042	9606.ENSP00000322716	KDM1A	GLYR1	9606	0.897	0	0	0	0.058	0.876	0	0.192
9606.ENSP00000383042	9606.ENSP00000426983	KDM1A	CLOCK	9606	0.897	0	0	0	0.047	0.139	0	0.885
9606.ENSP00000383042	9606.ENSP00000253024	KDM1A	TRIM28	9606	0.895	0	0	0	0.206	0.625	0	0.678
9606.ENSP00000383042	9606.ENSP00000343896	KDM1A	SMARCA4	9606	0.894	0	0	0	0.131	0.292	0	0.842
9606.ENSP00000383042	9606.ENSP00000384517	KDM1A	ARNTL	9606	0.892	0	0	0	0	0.137	0	0.88
9606.ENSP00000383042	9606.ENSP00000254480	KDM1A	SMARCC1	9606	0.89	0	0	0	0.182	0.618	0	0.677
9606.ENSP00000383042	9606.ENSP00000229307	KDM1A	NANOG	9606	0.889	0	0	0	0.05	0.154	0	0.874
9606.ENSP00000383042	9606.ENSP00000369270	KDM1A	RREB1	9606	0.88	0	0	0	0	0.596	0	0.715
9606.ENSP00000383042	9606.ENSP00000309555	KDM1A	HCFC1	9606	0.878	0	0	0	0.108	0	0	0.869
9606.ENSP00000383042	9606.ENSP00000316578	KDM1A	SUZ12	9606	0.876	0	0	0	0.049	0	0.5	0.761
9606.ENSP00000383042	9606.ENSP00000480826	KDM1A	H3C1	9606	0.87	0	0	0	0	0.86	0	0.115
9606.ENSP00000383042	9606.ENSP00000412302	KDM1A	MBD3	9606	0.868	0	0	0	0.082	0.512	0.5	0.483
9606.ENSP00000383042	9606.ENSP00000496168	KDM1A	BCL11A	9606	0.867	0	0	0	0.054	0.049	0	0.865
9606.ENSP00000383042	9606.ENSP00000337976	KDM1A	SUV39H1	9606	0.861	0	0	0	0.104	0.128	0	0.836
9606.ENSP00000383042	9606.ENSP00000460070	KDM1A	GTF2I	9606	0.858	0	0	0	0.06	0.292	0	0.804
9606.ENSP00000383042	9606.ENSP00000495360	KDM1A	CTNNB1	9606	0.839	0	0	0	0.049	0.292	0	0.78
9606.ENSP00000383042	9606.ENSP00000382688	KDM1A	KDM5A	9606	0.836	0	0	0	0.088	0.112	0	0.814
9606.ENSP00000383042	9606.ENSP00000345571	KDM1A	E2F1	9606	0.832	0	0	0	0.074	0.51	0	0.66
9606.ENSP00000383042	9606.ENSP00000268712	KDM1A	NCOR1	9606	0.831	0	0	0	0.054	0.292	0	0.768
9606.ENSP00000383042	9606.ENSP00000483667	KDM1A	CHD1	9606	0.83	0	0	0	0.065	0.516	0	0.654
9606.ENSP00000383042	9606.ENSP00000311825	KDM1A	CTBP2	9606	0.828	0	0	0	0.049	0.468	0	0.688
9606.ENSP00000383042	9606.ENSP00000400142	KDM1A	EWSR1	9606	0.827	0	0	0	0.144	0	0	0.807
9606.ENSP00000383042	9606.ENSP00000384899	KDM1A	GATAD2A	9606	0.827	0	0	0	0.074	0	0.5	0.658
9606.ENSP00000383042	9606.ENSP00000371475	KDM1A	TP53BP1	9606	0.822	0	0	0	0.152	0.292	0.36	0.592
9606.ENSP00000383042	9606.ENSP00000358151	KDM1A	H2BC21	9606	0.822	0	0	0	0	0.331	0.5	0.511
9606.ENSP00000383042	9606.ENSP00000367203	KDM1A	KDM6A	9606	0.82	0	0	0	0.074	0.075	0	0.807
9606.ENSP00000383042	9606.ENSP00000358155	KDM1A	H2AC18	9606	0.818	0	0	0	0.047	0.183	0.5	0.588
9606.ENSP00000383042	9606.ENSP00000332194	KDM1A	H2AC20	9606	0.817	0	0	0	0	0.183	0.5	0.588
9606.ENSP00000383042	9606.ENSP00000297792	KDM1A	KDM1B	9606	0.812	0	0	0	0.074	0	0.5	0.628
9606.ENSP00000383042	9606.ENSP00000405965	KDM1A	SUMO2	9606	0.811	0	0	0	0.089	0.297	0	0.729
9606.ENSP00000383042	9606.ENSP00000357644	KDM1A	GATAD2B	9606	0.809	0	0	0	0.055	0	0.5	0.629
9606.ENSP00000383042	9606.ENSP00000263377	KDM1A	BRD4	9606	0.808	0	0	0	0.08	0.292	0	0.729
9606.ENSP00000383042	9606.ENSP00000274031	KDM1A	SETD7	9606	0.807	0	0	0	0.058	0.071	0	0.797
9606.ENSP00000383042	9606.ENSP00000343325	KDM1A	PKN1	9606	0.8	0	0	0	0.049	0.292	0.5	0.478
9606.ENSP00000383042	9606.ENSP00000356480	KDM1A	RNF2	9606	0.781	0	0	0	0.049	0.288	0.5	0.43
9606.ENSP00000383042	9606.ENSP00000225983	KDM1A	HDAC5	9606	0.779	0	0	0	0.062	0.374	0.4	0.446
9606.ENSP00000383042	9606.ENSP00000341208	KDM1A	STAT5A	9606	0.777	0	0	0	0	0	0	0.777
9606.ENSP00000383042	9606.ENSP00000259915	KDM1A	POU5F1	9606	0.774	0	0	0	0.057	0.19	0	0.728
9606.ENSP00000383042	9606.ENSP00000417980	KDM1A	EHMT1	9606	0.774	0	0	0	0.152	0.071	0	0.736
9606.ENSP00000383042	9606.ENSP00000294339	KDM1A	TAL1	9606	0.773	0	0	0	0	0.301	0	0.689
9606.ENSP00000383042	9606.ENSP00000265081	KDM1A	MSH3	9606	0.771	0	0	0	0.147	0.07	0.72	0.092
9606.ENSP00000383042	9606.ENSP00000483059	KDM1A	NR2C2	9606	0.771	0	0	0	0.049	0.518	0	0.54
9606.ENSP00000383042	9606.ENSP00000365851	KDM1A	BMI1	9606	0.77	0	0	0	0.049	0.225	0.5	0.451
9606.ENSP00000383042	9606.ENSP00000217086	KDM1A	SALL4	9606	0.767	0	0	0	0.06	0	0.5	0.545
9606.ENSP00000383042	9606.ENSP00000256644	KDM1A	LAMTOR5	9606	0.767	0	0	0	0.047	0	0	0.766
9606.ENSP00000383042	9606.ENSP00000271640	KDM1A	SETDB1	9606	0.765	0	0	0	0.132	0.072	0	0.731
9606.ENSP00000383042	9606.ENSP00000378235	KDM1A	SFMBT1	9606	0.762	0	0	0	0	0.488	0	0.554
9606.ENSP00000383042	9606.ENSP00000267199	KDM1A	VPS33A	9606	0.761	0	0.759	0	0.047	0	0	0
9606.ENSP00000383042	9606.ENSP00000263754	KDM1A	KAT2B	9606	0.758	0	0	0	0	0	0	0.758
9606.ENSP00000383042	9606.ENSP00000306561	KDM1A	OGG1	9606	0.757	0	0	0	0	0	0	0.757
9606.ENSP00000383042	9606.ENSP00000264709	KDM1A	DNMT3A	9606	0.751	0	0	0	0.074	0	0	0.741
9606.ENSP00000383042	9606.ENSP00000362748	KDM1A	TET1	9606	0.75	0	0	0	0.067	0	0	0.743
9606.ENSP00000383042	9606.ENSP00000338186	KDM1A	EED	9606	0.746	0	0	0	0.062	0.095	0.5	0.473
9606.ENSP00000383042	9606.ENSP00000345206	KDM1A	RBPJ	9606	0.746	0	0	0	0.057	0.424	0	0.571
9606.ENSP00000383042	9606.ENSP00000256429	KDM1A	MBD2	9606	0.745	0	0	0	0.081	0.329	0	0.62
9606.ENSP00000383042	9606.ENSP00000351446	KDM1A	WDR5	9606	0.736	0	0	0	0.097	0	0	0.72
9606.ENSP00000383042	9606.ENSP00000296504	KDM1A	SAP30	9606	0.731	0	0	0	0.055	0	0.5	0.477
9606.ENSP00000383042	9606.ENSP00000254846	KDM1A	KDM6B	9606	0.731	0	0	0	0.089	0.075	0	0.706
9606.ENSP00000383042	9606.ENSP00000261497	KDM1A	USP22	9606	0.73	0	0	0	0.055	0.625	0	0.3
9606.ENSP00000383042	9606.ENSP00000319169	KDM1A	PRMT5	9606	0.727	0	0	0	0.147	0.225	0	0.619
9606.ENSP00000383042	9606.ENSP00000481842	KDM1A	SAP18	9606	0.727	0	0	0	0.047	0	0.5	0.475
9606.ENSP00000383042	9606.ENSP00000323588	KDM1A	SOX2	9606	0.727	0	0	0	0.071	0.42	0	0.533
9606.ENSP00000383042	9606.ENSP00000159111	KDM1A	KDM4B	9606	0.725	0	0	0	0.105	0.091	0	0.689
9606.ENSP00000383042	9606.ENSP00000418960	KDM1A	BRCA1	9606	0.717	0	0	0	0.063	0	0.54	0.397
9606.ENSP00000383042	9606.ENSP00000281043	KDM1A	MYCN	9606	0.717	0	0	0	0	0.292	0	0.618
9606.ENSP00000383042	9606.ENSP00000350676	KDM1A	PHF8	9606	0.713	0	0	0	0.062	0.254	0	0.622
9606.ENSP00000383042	9606.ENSP00000355924	KDM1A	SMYD2	9606	0.709	0	0	0	0.046	0.071	0	0.698
9606.ENSP00000383042	9606.ENSP00000358154	KDM1A	H3C14	9606	0.709	0	0	0	0	0.685	0	0.115
9606.ENSP00000383042	9606.ENSP00000003302	KDM1A	USP28	9606	0.708	0	0	0	0.063	0.51	0	0.416
9606.ENSP00000383042	9606.ENSP00000264606	KDM1A	HDAC4	9606	0.707	0	0	0	0.062	0.153	0	0.66
9606.ENSP00000383042	9606.ENSP00000490116	KDM1A	LCOR	9606	0.706	0	0	0	0	0.091	0	0.69
9606.ENSP00000383042	9606.ENSP00000301396	KDM1A	PELP1	9606	0.702	0	0	0	0.146	0.292	0	0.547
9606.ENSP00000383042	9606.ENSP00000250448	KDM1A	FOXA1	9606	0.701	0	0	0	0.06	0	0	0.695
9606.ENSP00000383042	9606.ENSP00000296417	KDM1A	H2AZ1	9606	0.701	0	0	0	0.063	0	0.5	0.413
