gene	crispr_effect	crispr_p	crispr_fdr	crispr_testable	crispr_direction	gse118713_log2fc	gse118713_p	gse118713_fdr	gse118713_testable	gse118713_direction	gse245601_epi_log2fc	gse245601_epi_p	gse245601_epi_fdr	gse245601_malignant_log2fc	gse245601_malignant_p	gse245601_malignant_fdr	gse245601_testable	gse245601_track_direction_agreement	gse240112_tumor_log2fc	gse240112_tumor_p	gse240112_tumor_fdr	gse240112_epi_log2fc	gse240112_epi_p	gse240112_epi_fdr	gse240112_testable	gse240112_track_direction_agreement	gse240112_outlier_fragility	gse111151_log2fc	gse111151_p	gse111151_fdr	gse111151_testable	crispr_evidence_percentile	gse118713_evidence_percentile	gse245601_track_a_percentile	gse245601_track_b_percentile	gse245601_evidence_percentile	gse245601_one_track_only	gse240112_tumor_percentile	gse240112_epi_percentile	gse240112_evidence_percentile	gse111151_evidence_percentile	n_datasets_testable	coverage_tier	n_datasets_fdr05	n_datasets_nominal_p05	n_datasets_top10pct	n_datasets_top20pct	median_evidence_percentile	equal_dataset_mean_percentile	min_evidence_percentile	max_evidence_percentile	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus	pattern_A_ge2_fdr05	pattern_B_all3_same_direction_high_percentile	pattern_C_human_recurrence_and_independent_cellline	pattern_D_strong_rna_consensus_weak_crispr	label
SLC27A2	1.3478813582220963	0.0043864724915894	0.4589139911079322	True	tolerance_associated_KO	1.62390732500421	4.56049431373301e-05	0.0005492582356101	True	up_in_TAMR	-0.56746819850934	0.0056343962696978	0.163990106315624	-0.0263655418690077	0.935401652003178	0.979146855908544	True	True	1.81500103980225	1.68123454328092e-05	0.0003603728296472	1.90924552506004	9.8984124442401e-06	0.0002513799832017	True	True	False	1.352880472725	0.0047569288292141	0.194955866426597	True	0.9905245524028896	0.9168707482993196	0.9656955409763148	0.0447265906795556	0.5052110658279353	False	0.95343789005264	0.9606711078213668	0.95343789005264	0.9754642155590972	5	A	2	5	4	4	0.95343789005264	0.8683016944283765	0.5052110658279353	0.9905245524028896	3	3	0	2	3	3	3	0.95343789005264	all_up	True	True	True	False	resistance_biomarker_or_pathway_candidate
ARHGAP5-AS1				False	not_applicable	1.48721180623394	1.05447326061432e-06	3.01469638554822e-05	True	up_in_TAMR	-0.162391035856643	0.371724033970604	0.726918917050365	0.40767768497177	0.161491884593167	0.611276669626471	True	False	1.98588703321832	1.68751412469585e-05	0.000360533729724	1.61073894702853	0.0002411328091172	0.0024144256470207	True	True	False	0.276380409840094	0.329431422090746	0.727945739110579	True		0.9653061224489796	0.4886578449905482	0.7360409753282355	0.6123494101593918	False	0.9532750854724046	0.9001727115716753	0.9532750854724046	0.5468292502131129	4	B	2	2	2	2	0.7828122478158982	0.7694399670734722	0.5468292502131129	0.9653061224489796	3	3	0	2	2	2	2	0.9532750854724046	all_up	True	True	False	False	resistance_biomarker_or_pathway_candidate
MATN3	0.2292665131235587	0.4245707832067462	0.8839182743334895	True	tolerance_associated_KO	1.15446684028008	3.47912145676065e-06	7.39587452369835e-05	True	up_in_TAMR	-0.538659904240849	0.0251774609124525	0.27521011783828	0.0195827559161126	0.968959507217022	0.991691811246658	True	False	1.68254413433977	0.0015053597789858	0.0094937611249664	0.936237174217054	0.0182752610462424	0.06043838778772	True	True	False	1.04675910291502	0.0068395055903806	0.214862484411104	True	0.5198408543608	0.9531292517006804	0.9086511731346604	0.0229404126388688	0.4657957928867645	False	0.8414826070440116	0.6976560572415494	0.8414826070440116	0.9680515918609393	5	A	2	4	2	3	0.8414826070440116	0.7496600195706391	0.4657957928867645	0.9680515918609393	3	3	0	2	3	2	3	0.9531292517006804	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
IGSF1	-0.1000047553120131	0.6994392417075787	0.9508409256825564	True	sensitising_KO	-1.11736724330731	5.16583859687533e-06	9.98506233464303e-05	True	down_in_TAMR	-0.383906611822131	0.0407915699183429	0.330038214896253	-0.893414783460517	0.0329419797387629	0.529993672284635	True	True	-7.6791249344177	5.85148818790788e-06	0.0001730838271697	-7.51595925760985	8.20322778531015e-07	4.35595460995864e-05	True	True	False	-2.52486349298835	0.0121801573532972	0.261028618186575	True	0.2646319757093498	0.9484353741496598	0.8765706660736128	0.9382484489972588	0.9074095575354356	False	0.9662451836978349	0.9812484579323958	0.9662451836978349	0.9531151551091508	5	A	2	4	4	4	0.9484353741496598	0.8079674492402862	0.2646319757093498	0.9662451836978349	3	0	3	2	3	3	3	0.9531151551091508	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
BMP1	-0.347345150665054	0.421372996160741	0.8831475917771955	True	sensitising_KO	2.04981797832215	3.49846288306877e-06	7.41930170854345e-05	True	up_in_TAMR	-0.199100287063271	0.238025937317013	0.618560765068571	0.206384586320722	0.523217620084818	0.822312543579413	True	False	1.70266101059735	6.89172772311686e-05	0.0009970237308129	1.71581870962332	3.69368672032481e-05	0.0006135758612631	True	True	False	1.10136160922075	0.0023287528469739	0.156024304914388	True	0.5231389383310647	0.953061224489796	0.615256310463694	0.3638003174145144	0.4895283139391042	False	0.930970857980138	0.9398470268936592	0.930970857980138	0.9849523738927394	5	A	2	3	3	3	0.930970857980138	0.7763303417265685	0.4895283139391042	0.9849523738927394	3	3	0	2	3	3	3	0.953061224489796	all_up	True	True	True	True	resistance_biomarker_or_pathway_candidate
SLC18B1	-0.2215345846996932	0.5602659530844382	0.9218006798650912	True	sensitising_KO	1.22849386484726	3.5506205301873e-06	7.48305655918898e-05	True	up_in_TAMR	-0.120379153715956	0.404044186739036	0.748074399060736	-0.03928912176164	0.888428059940451	0.965225563867906	True	True	5.38245665756884	1.77758655388964e-07	2.15249326405769e-05	5.43949507789065	9.54220568860175e-08	1.14309901406128e-05	True	True	False	0.123699955063768	0.734918738226853	0.924214575137634	True	0.3923672913831012	0.9527891156462585	0.4599132658734571	0.0795700476121772	0.2697416567428172	False	0.9918597709882238	0.9917098445595854	0.9918597709882238	0.2044401615951966	5	A	2	2	2	2	0.3923672913831012	0.5622395992711196	0.2044401615951966	0.9918597709882238	3	3	0	2	2	2	2	0.9527891156462585	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
STARD13	-0.4276536054352196	0.0956011521887182	0.7579924253765409	True	sensitising_KO	-2.19568620470443	9.6148704241529e-07	2.79188742374913e-05	True	down_in_TAMR	-0.195653811803398	0.136370430913666	0.502230741368571	-0.191166226536456	0.612340608604358	0.862427903797847	True	True	-5.76185629983576	1.87629596716081e-05	0.0003918237805091	-5.42914650637259	1.81060542819852e-06	7.47326468592081e-05	True	True	False	-0.654333936001932	0.0337046512753833	0.359857526740054	True	0.8740969531986179	0.9658503401360544	0.7285110641610142	0.2900014427932477	0.509256253477131	False	0.9521897216041678	0.9758203799654576	0.9521897216041678	0.9061191208628294	5	A	2	3	3	4	0.9061191208628294	0.8415024778557602	0.509256253477131	0.9658503401360544	3	0	3	2	3	3	3	0.9521897216041678	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
LAMC2	-0.0283999183082404	0.918139131147884	0.9902809554152792	True	sensitising_KO	1.95622638821883	3.88185685038874e-06	8.0804475566391e-05	True	up_in_TAMR	-0.380805572641821	0.001912611739935	0.105339750410388	0.0700580313116483	0.69228762547725	0.895844614206209	True	False	4.86719730107914	4.25739196723674e-07	3.26896746550994e-05	3.85583114927855	9.14356899024975e-07	4.64419972823062e-05	True	True	False	0.883140886682667	0.213731607537479	0.632771106301976	True	0.0732384043555648	0.9521768707482994	0.9819303903035694	0.227239936517097	0.6045851634103332	False	0.98702990177457	0.9803602269923514	0.98702990177457	0.6619843593639969	5	A	2	3	2	2	0.6619843593639969	0.6558029399305528	0.0732384043555648	0.98702990177457	3	3	0	2	2	2	2	0.9521768707482994	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
PGR	0.2075966812128884	0.4652542808205319	0.8935108602105782	True	tolerance_associated_KO	-1.89684513747894	4.01172188997387e-06	8.28096517893452e-05	True	down_in_TAMR	-0.614427128968119	0.0002942736071983	0.0509974071343451	-0.821614394346877	0.0499102807795048	0.546271051771107	True	True	-3.09082909588612	6.47615848087366e-05	0.0009578061676207	-3.03719316524739	4.04537766011865e-05	0.0006530121052407	True	True	False	-4.61912608678067	0.0001757890338624	0.0678191256158343	True	0.4793215370118312	0.9517687074829932	0.994328922495274	0.9091761650555475	0.9517525437754109	False	0.9324360992022576	0.938119911176906	0.9324360992022576	0.9974055817056448	5	A	2	4	4	4	0.9517525437754109	0.8625368938356276	0.4793215370118312	0.9974055817056448	3	0	3	2	3	3	3	0.9517687074829932	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
ACP6	-0.2187295166350962	0.5253251434683287	0.9112468513397994	True	sensitising_KO	2.18294175785249	1.56633272646345e-07	7.48273734626962e-06	True	up_in_TAMR	-0.290343186088087	0.0436590154366343	0.337500419378839	-0.166386906350137	0.437354117761862	0.777213195043289	True	True	2.7443341696166	0.0004619923291506	0.0039876321506264	2.73753840233583	0.0002758326765133	0.0026593839306463	True	True	False	0.510156220597636	0.0128412450019091	0.266174984492053	True	0.4235682127525914	0.9793877551020408	0.8707327921716891	0.4373106333862357	0.6540217127789625	False	0.8841916752591307	0.8963237108314829	0.8841916752591307	0.9516326303695192	5	A	2	4	2	3	0.8841916752591307	0.778560397252449	0.4235682127525914	0.9793877551020408	3	3	0	2	3	2	3	0.9516326303695192	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
LDHD	0.171737050545909	0.6050836763061359	0.9317947173297956	True	tolerance_associated_KO	-2.61586268854307	3.57700348047337e-08	2.73585451769402e-06	True	down_in_TAMR	-0.0308752255866125	0.913930691577109	0.975542292379611				True		-3.26333496035365	0.0007496389609798	0.0056605833430583	-3.01525863767498	0.000369852736618	0.0033019539913219	True	True	False	0.682556238670125	0.0128447200706152	0.266174984492053	True	0.3506439116322898	0.9872108843537416	0.063160235738908		0.063160235738908	True	0.867639876268519	0.8880335553910683	0.867639876268519	0.9515955672510285	5	A	2	3	2	3	0.867639876268519	0.6440500950488974	0.063160235738908	0.9872108843537416	3	1	2	2	3	2	3	0.9515955672510285	majority_down	True	False	False	True	resistance_biomarker_or_pathway_candidate
S100A2	0.6851358940902097	0.0596972329046476	0.695200490910434	True	tolerance_associated_KO	2.44820240357698	2.36269062609169e-07	1.00713407230251e-05	True	up_in_TAMR	-0.03889064984615	0.822959947486607	0.94494716203332	0.170684383184416	0.337740978415213	0.71591791800766	True	False	6.61074464878617	1.9340706364012e-05	0.0003991159427502	6.18938083956049	4.91163472613976e-05	0.0007557307283934	True	True	False	1.00589946976443	0.0402676415882795	0.381090168831246	True	0.9143021673123232	0.9768027210884354	0.129211609029245	0.5282787476554609	0.3287451783423529	False	0.9515927714766376	0.9350604490500865	0.9515927714766376	0.8939994811163411	5	A	2	3	3	4	0.9143021673123232	0.813088463867218	0.3287451783423529	0.9768027210884354	3	3	0	2	3	2	3	0.9515927714766376	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
ADIRF	0.0436136032981764	0.907322191781678	0.9875870615332052	True	tolerance_associated_KO	-2.43079701806714	7.79728774825946e-06	0.0001367566851166	True	down_in_TAMR	-0.207923481260342	0.106369189522932	0.462811468783013	0.233105734731463	0.263299851041445	0.670047533952032	True	False	-8.37501508664094	1.45111314877172e-09	1.91007950754037e-06	-8.5998446005063	4.5545043390385e-09	2.71475249808689e-06	True	True	False	0.986724652237747	0.0129028657142589	0.266393653730083	True	0.0814574390116218	0.943061224489796	0.7702101634604692	0.6071995383061608	0.688704850883315	False	0.999294513485646	0.9983715766099186	0.999294513485646	0.9513731885400838	5	A	2	3	3	3	0.943061224489796	0.7327782432820925	0.0814574390116218	0.999294513485646	3	1	2	2	3	3	3	0.9513731885400838	majority_down	True	False	True	True	resistance_biomarker_or_pathway_candidate
SULT2B1	-0.028542397725249	0.9221006432941604	0.990879985129944	True	sensitising_KO	-2.13058518069116	4.06008794924294e-06	8.31218994521297e-05	True	down_in_TAMR	-0.395250842643647	0.0250352472139481	0.274266034866972	0.390194867425149	0.0812303073829971	0.560098840484709	True	False	-3.91046789586099	3.21860332409433e-06	0.0001193040707101	-3.80219501319591	8.48552172790183e-07	4.40018343973164e-05	True	True	False	0.0316293708591585	0.912583421166822	0.976971310825502	True	0.0694168149931944	0.9513605442176872	0.908817969531858	0.8558649545520127	0.8823414620419354	False	0.9731372442611386	0.9808043424623736	0.9731372442611386	0.0658240984396427	5	A	2	3	2	3	0.8823414620419354	0.5884160327907197	0.0658240984396427	0.9731372442611386	3	1	2	2	2	2	2	0.9513605442176872	majority_down	True	False	False	True	resistance_biomarker_or_pathway_candidate
PROS1	0.8578827545368028	0.0350567208123404	0.6338823101552432	True	tolerance_associated_KO	1.45433747307086	2.33295771771516e-06	5.5209611826886e-05	True	up_in_TAMR	0.286827528112733	0.271378415081139	0.649020549403597				True		3.93480881322567	0.0004376847010784	0.003835308450534	4.10388479096962	0.0001687663689737	0.0018597654056168	True	True	False	1.24587005945118	0.0132970846312018	0.271753054948729	True	0.9452413359857608	0.9579591836734694	0.5818970310241298		0.5818970310241298	True	0.8859282574483095	0.9093510979521342	0.8859282574483095	0.9508913679997036	5	A	2	4	3	4	0.9452413359857608	0.8643834352262747	0.5818970310241298	0.9579591836734694	3	3	0	2	3	2	3	0.9508913679997036	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
CKB	0.234736788722472	0.4002339821095765	0.876796990853124	True	tolerance_associated_KO	-1.24307150062274	4.28785946481848e-06	8.69287286182562e-05	True	down_in_TAMR	-0.0885161475774742	0.530404794913632	0.824214705841725	0.323687957277455	0.115899147531791	0.576787097362707	True	False	1.16096165666446	0.004353334589213	0.0207081181750175	0.96105905527131	0.0130044525340769	0.0467947860539067	True	True	False	1.28944900742052	0.0004863700209341	0.0970422138348772	True	0.5435556486231808	0.9508843537414966	0.3566662960080062	0.799163179916318	0.5779147379621621	False	0.7898192869159386	0.7221317542561065	0.7898192869159386	0.9949964790037432	5	A	2	3	2	2	0.7898192869159386	0.7714341012493043	0.5435556486231808	0.9949964790037432	3	2	1	2	3	2	2	0.9508843537414966	majority_up	True	False	False	True	resistance_biomarker_or_pathway_candidate
MBIP	-0.1551439865651263	0.7583787941731447	0.9617244567841584	True	sensitising_KO	1.33709218946269	1.77310541391477e-06	4.47657575567143e-05	True	up_in_TAMR	-0.0041484259481221	0.969481431507274	0.990624658510122	0.0056659997890786	0.972991737938007	0.992318433240241	True	False	2.366203382459	2.07026731160059e-05	0.0004205722304924	2.42489164826403	1.51021411777504e-05	0.000338263109888	True	True	False	0.195431345687927	0.367172665216487	0.752289652884893	True	0.2118626321851114	0.960748299319728	0.0214055376403869	0.0194777088443226	0.0204416232423548	False	0.9508330167688718	0.955440414507772	0.9508330167688718	0.5112857195804454	5	A	2	2	2	2	0.5112857195804454	0.5310342582193023	0.0204416232423548	0.960748299319728	3	3	0	2	2	2	2	0.9508330167688718	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
ITGB2	0.2973247463241701	0.3950606073191172	0.8739084148450614	True	tolerance_associated_KO	1.68081435300274	1.79840069114383e-06	4.53050415198508e-05	True	up_in_TAMR	0.585778548715486	0.0552829295272035	0.371312193206053				True		3.53487473505922	2.09379776405116e-05	0.0004240055516036	3.05391452640807	1.46416276790866e-05	0.0003304312099603	True	True	False	-0.856046555132114	0.0558463673893105	0.416517826630735	True	0.5480054444560779	0.9605442176870748	0.8511620149004782		0.8511620149004782	True	0.9506702121886362	0.9557364914877868	0.9506702121886362	0.8654238167599422	5	A	2	2	2	4	0.8654238167599422	0.8351611411984419	0.5480054444560779	0.9605442176870748	3	2	1	2	2	2	3	0.9506702121886362	majority_up	True	False	False	True	resistance_biomarker_or_pathway_candidate
P2RX5	0.8368746897034596	0.1001778638304935	0.7587390845797637	True	tolerance_associated_KO	-1.10761238469955	4.36306101522154e-06	8.79303908960299e-05	True	down_in_TAMR	-0.449386708994432	0.149057989980248	0.517887978708658				True		-8.53204238002452	1.56973646936324e-06	7.49172390634079e-05	-8.15167833934908	1.4604009475855e-07	1.45129014895773e-05	True	True	False	0.316571729156007	0.720684935877564	0.919755111452015	True	0.8692283530520364	0.9505442176870748	0.7122206160346937		0.7122206160346937	True	0.979161013729853	0.9900320750061684	0.979161013729853	0.2161150439197954	5	A	2	2	2	3	0.8692283530520364	0.7454538488846906	0.2161150439197954	0.979161013729853	3	1	2	2	2	2	2	0.9505442176870748	majority_down	True	False	False	True	resistance_biomarker_or_pathway_candidate
NRG3	0.0693944235744075	0.7729924753559688	0.9636896079501376	True	tolerance_associated_KO	-0.780984128916645	0.0003717048475344	0.002874078440707	True	down_in_TAMR							False		-2.13758396678583	2.15786864182077e-05	0.0004336445292418	-1.84296282932137	0.0002886102724082	0.0027421358558957	True	True	False	1.03364495770751	0.0115783986280565	0.257410636559444	True	0.1979373887551041	0.8703401360544217				False	0.9502903348347532	0.8947939797680731	0.9502903348347532	0.9547829954412363	4	B	2	3	2	3	0.9103152354445876	0.7433377137713789	0.1979373887551041	0.9547829954412363	3	1	2	2	3	2	3	0.9502903348347532	majority_down	True	False	True	True	resistance_biomarker_or_pathway_candidate
CLPSL2	-0.1729650725446347	0.654795462555634	0.9413295209974551	True	sensitising_KO	-1.72214440727484	4.50967949101297e-06	9.03031366904864e-05	True	down_in_TAMR	-0.275572201558167	0.30983014519213	0.681868936935134				True		-3.31652575088985	2.55394015069439e-05	0.0004906730430417	-3.04944670439271	2.69143749403922e-05	0.0004940640602735	True	True	False	-2.59776103456597	0.0003934124682737	0.0956710892712359	True	0.3045754371270024	0.950204081632653	0.5456466140331369		0.5456466140331369	True	0.948011070711456	0.9455711818406118	0.948011070711456	0.9958859938475224	5	A	2	3	3	3	0.948011070711456	0.7488646394703541	0.3045754371270024	0.9958859938475224	3	0	3	2	3	3	3	0.950204081632653	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
EHF	0.0616836362261778	0.8571534028194506	0.982536968005485	True	tolerance_associated_KO	4.87210349038114	1.55642225398834e-10	6.41505372352195e-08	True	up_in_TAMR	0.22034371329963	0.266954606397388	0.645497333643588	-0.187853675154189	0.463225880890984	0.789162759829675	True	False	3.28918323970015	2.17932864782553e-05	0.0004368113073013	3.29220652702191	5.32246515112395e-06	0.0001626924264746	True	True	False	0.502638110484074	0.403148608908318	0.774599058097286	True	0.1276306145953303	0.9976190476190476	0.5865673301456689	0.4131438464867984	0.4998555883162336	False	0.9501817984479296	0.9673328398717	0.9501817984479296	0.4788925540194951	5	A	2	2	2	2	0.4998555883162336	0.6108359205996073	0.1276306145953303	0.9976190476190476	3	3	0	2	2	2	2	0.9501817984479296	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
ADORA1	0.2148524232193969	0.5028703245978179	0.9025881486932608	True	tolerance_associated_KO	-2.3319425643661	2.70033820968328e-06	6.10786865171958e-05	True	down_in_TAMR	-0.173540378999449	0.461373322226653	0.784526559547249	-0.271165958409254	0.438718791241949	0.777891075319596	True	True	-5.08189531261765	2.20310275268497e-05	0.0004408119166827	-4.88301396637236	1.05261389201187e-05	0.0002611049343391	True	True	False	0.020572002058314	0.965408647349971	0.990857914642372	True	0.4430949638781279	0.9559863945578232	0.4119315022795508	0.4360842591256673	0.424007880702609	False	0.950073262061106	0.9597335307179868	0.950073262061106	0.0256476779956265	5	A	2	2	2	2	0.4430949638781279	0.5597620358390585	0.0256476779956265	0.9559863945578232	3	1	2	2	2	2	2	0.950073262061106	majority_down	True	False	False	True	resistance_biomarker_or_pathway_candidate
ASS1	0.7864787239320439	0.039559832186998	0.6537296490209542	True	tolerance_associated_KO	-1.22804424028675	4.56692942038048e-06	9.10807778758139e-05	True	down_in_TAMR	0.289859755334703	0.0764411710022858	0.412834077743308	-0.293364440173872	0.196099837441126	0.63238799697665	True	False	-2.6504155427736	1.23120163046862e-05	0.0002901353407452	-2.60260744287217	4.14597929615133e-06	0.0001348674420799	True	True	False	0.284488638710658	0.69429274293195	0.908818792404669	True	0.9395351272118104	0.95	0.8149671967085511	0.6901601500504977	0.7525636733795245	False	0.957616540945352	0.969306686405132	0.957616540945352	0.2356843704829324	5	A	2	3	3	3	0.9395351272118104	0.7670799424039239	0.2356843704829324	0.957616540945352	3	1	2	2	2	2	2	0.95	majority_down	True	False	False	True	resistance_biomarker_or_pathway_candidate
AMOTL1	-0.2063856012254579	0.4522944065070611	0.8888930165507959	True	sensitising_KO	-1.89351792799925	4.67582578130386e-06	9.28780494551361e-05	True	down_in_TAMR	-0.0334326329123407	0.836053319962418	0.950507832274198	-0.584438793023848	0.260014323033457	0.6692006938576	True	True	-3.11236888841274	0.0002033758290159	0.0022097935006518	-2.87986746964518	7.80579602522276e-05	0.001064667158105	True	True	False	0.988157531416343	0.0083211477474567	0.23150214664048	True	0.4915192126478902	0.9497959183673468	0.1205381963749583	0.6115279180493436	0.3660330572121509	False	0.9080154121669288	0.926770293609672	0.9080154121669288	0.96386345947148	5	A	2	3	3	3	0.9080154121669288	0.7358454119731593	0.3660330572121509	0.96386345947148	3	1	2	2	3	3	3	0.9497959183673468	majority_down	True	False	True	True	resistance_biomarker_or_pathway_candidate
EPS15L1	-0.4444633399565987	0.1598462603481314	0.7898456056467551	True	sensitising_KO	-1.16096190355287	6.37908882481197e-06	0.0001174144168676	True	down_in_TAMR	-0.0604720257945253	0.610186051288741	0.863729952351506	-0.273660492778725	0.216377910608951	0.640521674877071	True	True	-1.68420195884744	2.238710628e-05	0.0004450373188002	-1.48041202518193	0.0002807287272806	0.0026924980535112	True	True	False	-0.779506997386188	0.0074626262022725	0.223163982539742	True	0.7976651659512093	0.94578231292517	0.2935616590681641	0.6623863800317414	0.4779740195499528	False	0.9497476529006348	0.8957809030347891	0.9497476529006348	0.966494940884326	5	A	2	3	3	3	0.94578231292517	0.8275328184422586	0.4779740195499528	0.966494940884326	3	0	3	2	3	3	3	0.9497476529006348	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
CASP4	0.1264764973293797	0.6680761980081075	0.9443139829144374	True	tolerance_associated_KO	2.35003096426408	3.08111384839871e-07	1.22896686243387e-05	True	up_in_TAMR	0.101689123384137	0.310951674466917	0.682956626121593	0.412241032321808	0.0289819404144541	0.525968044185068	True	True	2.96622858164955	0.0009885387201663	0.0069655928019899	2.71074038611055	0.0004607166163538	0.0038887475831018	True	True	False	0.654084770718358	0.0138463753719603	0.275615554020483	True	0.2925871636477856	0.9752380952380952	0.5448126320471478	0.9453902755735104	0.7451014538103291	False	0.8581429424214468	0.8815692079940785	0.8581429424214468	0.9496312219710168	5	A	2	3	2	3	0.8581429424214468	0.7641401754177346	0.2925871636477856	0.9752380952380952	3	3	0	2	3	2	3	0.9496312219710168	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
PPP1R14C	-0.1392568479868581	0.6264316435519466	0.937870165172396	True	sensitising_KO	1.8007366448365	1.23756466313833e-07	6.37814178427326e-06	True	up_in_TAMR	0.0493390718219944	0.683604066518563	0.895549616876461	-0.0756466372349664	0.855070235841193	0.954083983421427	True	False	4.01066332624494	2.28402362967389e-05	0.0004520943871925	3.86632230485289	2.35254364079389e-06	9.15098837319175e-05	True	True	False	-0.299873830369951	0.672854175861815	0.900444933316051	True	0.3321641712909643	0.9809523809523808	0.2367396864227733	0.1038811138363872	0.1703104001295802	False	0.9495305801269875	0.9743399950653836	0.9495305801269875	0.2522515844483155	5	A	2	2	2	2	0.3321641712909643	0.5370418233896457	0.1703104001295802	0.9809523809523808	3	2	1	2	2	2	2	0.9495305801269875	majority_up	True	False	False	True	resistance_biomarker_or_pathway_candidate
ADD3	0.8589802436742406	0.0096652034328127	0.5520831374368789	True	tolerance_associated_KO	2.78785260124215	4.73982164290939e-06	9.36477676930619e-05	True	up_in_TAMR	0.123692591523569	0.439962413158898	0.770350200080356	-0.0078158608558829	0.981146861918561	0.994935120983584	True	False	2.84584068071995	3.18349368103076e-06	0.0001188736369787	2.95178310465194	2.47954492227171e-07	2.02622812075639e-05	True	True	False	-0.383046047223436	0.139265350718622	0.556047384010947	True	0.982619620982096	0.9495238095238095	0.4290003335927944	0.0139950945029577	0.2214977140478761	False	0.973300048841374	0.9878114976560572	0.973300048841374	0.7491938771728253	5	A	2	3	3	3	0.9495238095238095	0.7752270141135963	0.2214977140478761	0.982619620982096	3	2	1	2	2	2	2	0.9495238095238095	majority_up	True	False	False	True	resistance_biomarker_or_pathway_candidate
YBX2	0.1356174984601654	0.603576440927932	0.9303978272698116	True	tolerance_associated_KO	-1.4725202095602	3.59731388338339e-06	7.53911629966706e-05	True	down_in_TAMR	0.124180393652847	0.662422603560486	0.886987488614421	0.273291597796507	0.615747202822882	0.864499493712071	True	True	-2.25849153439106	2.28983244578691e-05	0.0004527578574137	-1.42747000777286	0.0017072021503035	0.0102018807460806	True	True	False	-0.470822264827211	0.174003125194636	0.593090214642783	True	0.351324468642027	0.9524489795918368	0.2534749249416212	0.2877651132592699	0.2706200191004456	False	0.9494763119335756	0.8327165062916358	0.9494763119335756	0.7063118490789815	5	A	2	2	2	2	0.7063118490789815	0.6460363256693734	0.2706200191004456	0.9524489795918368	3	0	3	2	2	2	2	0.9494763119335756	all_down	True	True	False	True	resistance_biomarker_or_pathway_candidate
MAPRE2	0.5682969482864424	0.1038181327879833	0.7587390845797637	True	tolerance_associated_KO	1.32262250296706	4.75188670572471e-06	9.37612964621585e-05	True	up_in_TAMR	0.124713068219064	0.422008026695118	0.758989938622647	-0.139036865085805	0.482472513311534	0.79996608683624	True	False	4.53273010457982	8.40135773867161e-07	4.99420065833034e-05	4.30482287545847	1.36522919717873e-07	1.39736034899112e-05	True	True	False	0.167068885797575	0.424063227690745	0.787467424057641	True	0.8637838969741388	0.9494557823129252	0.4440120093405982	0.3969124224498629	0.4204622158952306	False	0.983231128235741	0.9902788058228472	0.983231128235741	0.4609910677884437	5	A	2	2	2	3	0.8637838969741388	0.7355848182412958	0.4204622158952306	0.983231128235741	3	3	0	2	2	2	2	0.9494557823129252	all_up	True	True	False	True	resistance_biomarker_or_pathway_candidate
UGCG	0.246048129522145	0.5507170220188784	0.9198435088194824	True	tolerance_associated_KO	-1.5611707876343	4.8038039836493e-06	9.46598187375675e-05	True	down_in_TAMR	-0.0745978898141297	0.40565399949858	0.749127154926176	0.0761443081314164	0.666107527599437	0.885269739728789	True	False	-1.71214636690684	5.07288860699488e-05	0.0008019578164596	-1.68371205655123	2.38522993767967e-05	0.0004543145668892	True	True	False	-0.57180684954033	0.0027969483963072	0.163131527799896	True	0.4015286357449481	0.9493877551020408	0.4585232958968086	0.2475833213100562	0.3530533086034324	False	0.9368318228686168	0.947545028374044	0.9368318228686168	0.9828397761387644	5	A	2	3	3	3	0.9368318228686168	0.7247282596915604	0.3530533086034324	0.9828397761387644	3	0	3	2	3	3	3	0.9493877551020408	all_down	True	True	True	True	resistance_biomarker_or_pathway_candidate
